카페명|주소|영업시간|전화번호
이월로스터스 성수점|서울 성동구 서울숲2길 46|매일 11:30 ~ 22:00|070-7755-2568
키커피컴퍼니 왕십리점|서울 성동구 왕십리로 269 1층|2023년 2월 15일 ~ 2024년 1월 31일 휴무|070-4230-8893
스타벅스 한양대점|서울 성동구 왕십리로 225 경희빌딩 1,2층|월~금 07:00 ~ 20:00|1522-3232
빈플래토|서울 성동구 한림말5길 19|매일 10:00 ~ 23:00|
섬세이 테라리움|서울 성동구 서울숲2길 44-1 지하1층|화~금 12:00 ~ 21:30|1661-5091
오우드 성수2호점|서울 성동구 성수이로24길 36 2층|화~금 08:00 ~ 22:00|070-8840-2436
리얼월드 성수|서울 성동구 연무장13길 8 1,2층|월~금 09:00 ~ 22:00|02-6011-1072
오로라베이커리 성수점|서울 성동구 아차산로 126 101~103호|매일 08:30 ~ 22:00|02-2157-1177
라프레플루트|서울 성동구 서울숲2길 8-8 2층|화~목 13:00 ~ 19:00|
스타벅스 엔터식스|서울 성동구 왕십리광장로 17 왕십리역사 엔터식스몰 지하1층|매일 10:30 ~ 22:00|1522-3232
텅 성수 스페이스|서울 성동구 성수이로 82 2층|매일 10:00 ~ 21:00|02-498-1113
예빈당|서울 성동구 성수이로 87 성문빌딩 1층|월~금 08:00 ~ 21:00|02-3443-5542
크림라벨|서울 성동구 서울숲2길 34 1층|화~일 11:00 ~ 20:00|010-7343-1832
포레스트|서울 성동구 서울숲2길 20-12|매일 10:00 ~ 21:00|010-8861-0856
스타벅스 금호역점|서울 성동구 동호로 99|월~금 07:00 ~ 21:00|1522-3232
오아오아|서울 성동구 왕십리로6길 4-5 1층|영업시간 월~금 12:00 ~ 16:00|02-6956-8555
프롤라|서울 성동구 연무장17길 5|화~일 11:00 ~ 21:00|070-4036-9616
스타벅스 성수점|서울 성동구 아차산로 104|매일 07:00 ~ 22:00|1522-3232
스타벅스 왕십리역9번출구점|서울 성동구 고산자로 234|월~금 07:00 ~ 22:00|1522-3232
카페 투스프링|서울 성동구 왕십리로4길 26-14 1층||02-6951-0429
투썸플레이스 왕십리역점|서울 성동구 왕십리광장로 17 5층 SP-01호|매일 09:00 ~ 22:00|02-2200-1088
플레이그라운드|서울 성동구 무학봉28길 18 1층|월~금 09:00 ~ 23:00|02-2291-2288
베통 성수|서울 성동구 연무장7가길 8|매일 11:00 ~ 21:00|02-499-1112
리브릭|서울 성동구 뚝섬로15길 29 1층|월,수,목,금,토 12:00 ~ 21:00|02-461-8669
라 부슈 뒤 루아|서울 성동구 송정18가길 33 1층|수~일 10:00 ~ 19:00|
스타벅스 황학사거리점|서울 성동구 왕십리로 410 센트라스|매일 07:30 ~ 21:30|1522-3232
백야드빌더 성수점|서울 성동구 광나루로 152|매일 11:00 ~ 24:00|02-462-7686
TIME AFTER TIME|서울 성동구 연무장길 28-16 1층||070-8891-9629
스타벅스 성수낙낙|서울 성동구 광나루로8길 31 성수SKV1 2동 1층 101호|월~금 07:00 ~ 21:00|1522-3232
투썸플레이스 성수SKV타워점|서울 성동구 연무장5가길 25|월~토 07:30 ~ 22:00|02-2641-0200
오하이오옥수|서울 성동구 한림말길 48 옥수하이츠아파트 상가동 1층 105호|월~금 08:30 ~ 19:30|02-2298-8085
투썸플레이스 서울숲역점|서울 성동구 왕십리로 58 101,201호|월~금 07:00 ~ 23:00|02-6956-9499
마일스톤커피 성수|서울 성동구 서울숲4길 15 1층|매일 10:00 ~ 21:00|070-4477-1100
커피식탁|서울 성동구 상원1길 15|월~금 10:00 ~ 23:00|02-499-9029
동빙고 성수점|서울 성동구 서울숲4길 28 1층||02-467-0993
스타벅스 상왕십리역점|서울 성동구 왕십리로 382 1층|매일 07:00 ~ 21:00|1522-3232
앵무새루이스|서울 성동구 성덕정길 78 3층|월,수,목,금,토,일 12:00 ~ 20:00|010-3867-2100
카모플라쥬|서울 성동구 아차산로1길 9|월~금 09:00 ~ 18:00|010-5350-1530
성수지앵협동조합|서울 성동구 왕십리로 101 나눔공유센터 1,2층|매일 10:00 ~ 21:00|070-4156-7500
데우스카페 성수점|서울 성동구 연무장3길 21 1층 102호|매일 12:00 ~ 21:00|02-468-0889
서울새활용플라자 카페|서울 성동구 자동차시장길 49 3층|월~토 09:00 ~ 18:00|0507-1393-1641
메가MGC커피 왕십리점|서울 성동구 마조로1길 42 1층||070-4117-1943
아쿠아산타 성수카페|서울 성동구 연무장길 81 남경빌딩 1층 107호|매일 09:30 ~ 22:30|070-4165-0454
스타벅스 신금호역점|서울 성동구 금호로 158-1|월~금 07:30 ~ 21:00|1522-3232
타로카페드뷔시산장|서울 성동구 마조로1길 2|월~목 14:00 ~ 23:00|02-2296-5658
금호알베르|서울 성동구 금호로3길 14|매일 11:00 ~ 23:00|
올댓커피 성수|서울 성동구 서울숲4길 12-23 지층|매일 11:00 ~ 20:30|070-7797-3774
투썸플레이스 옥수역점|서울 성동구 독서당로40길 39 1층|월~금 09:00 ~ 21:30|02-2298-4956
카페그린|서울 성동구 왕십리로 410 센트라스 상가 J동 1층 107호|월~금 11:00 ~ 21:00|02-6487-1337
구욱희씨|서울 성동구 서울숲4길 12-22 1, 2층|매일 12:00 ~ 21:30|0507-1413-7799
본지르르 성수점|서울 성동구 광나루로4가길 13 지하1층, 1~2층|월~목 11:00 ~ 23:00|
에젤커피|서울 성동구 성수이로 127 1층 102,103호|월~금 08:00 ~ 22:00|02-461-1411
러프러프|서울 성동구 연무장길 81 401호|월~금 11:00 ~ 22:00|
로우키커피 헤이그라운드점|서울 성동구 뚝섬로1나길 5|월~금 09:00 ~ 18:00|
프라이데이무브먼트|서울 성동구 왕십리로14길 7 1층|매일 11:00 ~ 20:00|02-6012-4862
브라우터|서울 성동구 왕십리로14길 28-21|매일 08:00 ~ 20:00|
비엔에이치알 성수점|서울 성동구 연무장5길 9-16 1층 106,107호|월~금 09:00 ~ 21:00|070-4175-6118
삼옥|서울 성동구 아차산로7길 17-1 3층|화,수,목,일 11:00 ~ 23:00|0507-1395-3530
바이닐 성수|서울 성동구 아차산로 15-8 디에스빌딩 2층|매일 11:00 ~ 23:00|
펌킨펫하우스 서울숲|서울 성동구 상원1길 22 굿타워 1층 102호|월~금 08:00 ~ 20:00|02-994-4000
에롤파|서울 성동구 둘레7길 15 아이엠푸드스타일리스트 빌딩 1층|월~금 12:00 ~ 18:30|070-8821-4965
히즈빈스 성수점|서울 성동구 왕십리로2길 20 1층|영업시간 월~금 08:30 ~ 17:30|070-4647-2540
시즈니|서울 성동구 서울숲6길 14 거암아트빌라 2층 201호|화~일 11:00 ~ 22:00|0507-1340-4979
얼스케이크베이크샵|서울 성동구 상원6나길 7 1층|매일 10:00 ~ 19:00|
TWG tea 성수낙낙점|서울 성동구 아차산로17길 48 SK V1 CENTER 1층|매일 10:30 ~ 21:30|02-499-1837
마르코웤스|서울 성동구 아차산로11길 26 1층|월~금 08:30 ~ 18:00|
맥파이앤타이거 성수티룸|서울 성동구 성수이로 97 5층|화~일 12:00 ~ 21:30|070-7678-7675
탐앤탐스 왕십리센트라스점|서울 성동구 왕십리로 410 센트라스I동 1층 121,122호|월~토 00:00 ~ 24:00|02-2294-9004
더반베를린 성수점|서울 성동구 뚝섬로17길 31-22 지하1층, 1,2층|월~금 10:30 ~ 19:00|02-2409-2738
스타벅스 옥수점|서울 성동구 독서당로 202|월~금 07:30 ~ 21:00|
플래드카페|서울 성동구 서울숲2길 12-7 1,4층|매일 12:00 ~ 21:00|02-6212-8511
오디오시요거트|서울 성동구 왕십리로21길 4 2층|매일 10:00 ~ 21:30|070-8691-2609
피넛버터바나나|서울 성동구 아차산로7길 15-8|월~금 08:00 ~ 22:00|
호텔 아우프글렛 성수점|서울 성동구 왕십리로10길 9-2 1~3층|매일 11:30 ~ 20:30|
베티버|서울 성동구 성덕정11길 18 1층|매일 11:00 ~ 22:00|010-5690-4079
설빙 한양대점|서울 성동구 마조로 9 2층|매일 10:00 ~ 24:00|02-2282-0053
업사이드 성수|서울 성동구 연무장13길 3|월~금 08:00 ~ 21:00|
팀메리|서울 성동구 마조로11길 5 1층|월~금 11:00 ~ 21:00|02-2291-0065
라에비뉴|서울 성동구 성수일로10길 33 1층|월~금 09:00 ~ 21:30|0507-1308-0120
꼬모윤 서울숲점|서울 성동구 서울숲길 50 1층|월,화,목,금,토,일 10:00 ~ 20:00|070-7789-1023
투썸플레이스 상왕십리역점|서울 성동구 왕십리로 410 센트라스 129동 지하1층 114호|매일 08:00 ~ 21:30|02-2297-2323
탐앤탐스 왕십리역점|서울 성동구 왕십리광장로 17 왕십리민자역사 2층 B-04호|매일 00:00 ~ 24:00|
수피하우스|서울 성동구 성수이로 71|매일 11:00 ~ 22:00|070-7878-0830
퀸테트|서울 성동구 서울숲2길 12-8 1층|영업시간 월,수,목,금 10:00 ~ 17:00|02-497-2663
무브모브 카페|서울 성동구 성수일로 56 1층 102호|월~금 08:00 ~ 22:00|02-466-0878
츄로101 성수점|서울 성동구 성덕정길 70 1층|매일 10:00 ~ 20:00|02-498-9834
메가MGC커피 금호역점|서울 성동구 장터길 30 1층|매일 08:00 ~ 22:00|02-2282-4344
카페서울숲|서울 성동구 왕십리로 63 1층||02-468-9890
메가MGC커피 서울숲역점|서울 성동구 왕십리로 94-1 1층||02-468-2588
망티커피 성수점|서울 성동구 연무장3길 17 1층|월~금 07:30 ~ 18:30|02-466-7872
어썸블리스|서울 성동구 상원2길 5-11 3층|매일 10:00 ~ 21:00|070-7818-1636
어질인|서울 성동구 마조로9길 18 2층|매일 09:00 ~ 24:00|010-9922-9093
지니어스커피바|서울 성동구 독서당로 290-1 나동 1~3층|매일 08:30 ~ 23:00|02-2297-6232
민티베리|서울 성동구 성수일로3길 3-16 지하층|매일 12:00 ~ 20:00|010-9128-5821
하프커피 성수점|서울 성동구 서울숲4길 12 지하1층|매일 11:00 ~ 21:00|070-7704-4877
오우도|서울 성동구 성수일로 55|월~금 10:00 ~ 22:00|
FINZ 핀즈|서울 성동구 성수일로3길 4-13 지하1층|화,수,목요일|02-6952-0620
테이퍼드커피|서울 성동구 독서당로 216 1층|매일 08:00 ~ 21:00|02-2291-5425
단일서울|서울 성동구 왕십리로 66-33 1층|월~금 09:00 ~ 21:00|02-461-9779
아이오쓰리 에이스하이엔드 성수타워점|서울 성동구 성수이로10길 14 에이스하이엔드 성수타워 1층|월~금 08:00 ~ 19:30|02-463-0907
할리스 한양대시티빌점|서울 성동구 마조로1가길 9 1층|월,화,목,금,토,일 12:00 ~ 18:00|02-2299-9934
발렁스|서울 성동구 성수일로4길 49 1층|수~일 12:00 ~ 19:00|
코페아커피 옥수점|서울 성동구 독서당로 168|매일 08:00 ~ 24:00|02-2295-6553
아뜰리에8|서울 성동구 왕십리로16길 13-1 아뜰리에8 빌딩 1,2층|월~금 10:00 ~ 18:00|02-548-0469
앳모스피어|서울 성동구 아차산로17길 11|영업시간 목~일 11:00 ~ 16:00|0507-1306-5733
봇봇봇|서울 성동구 아차산로9길 8 1층|화,수,목,일 11:00 ~ 21:00|02-499-9219
포동푸딩|서울 성동구 서울숲2길 21 1층|화~일 11:30 ~ 20:00|0507-1360-8308
슈가리|서울 성동구 상원길 81 1층|월,화,수,목,금,토,일요일|010-3043-6773
에이투비|서울 성동구 아차산로 135 2층|월,화,수,목,일 12:00 ~ 23:00|
라니커피|서울 성동구 연무장5가길 14 1층|월~목 07:30 ~ 21:00|02-462-1025
리옹베이커리|서울 성동구 서울숲2길 14-8 1층|수~일 12:00 ~ 21:30|070-7543-0025
포어플랜|서울 성동구 왕십리로14길 30-11|화~금 10:30 ~ 23:30|0507-1305-7686
이디야커피 뚝섬역점|서울 성동구 상원4길 4 1,2층|매일 08:00 ~ 23:00|02-499-1840
치즈인더스트리 성수|서울 성동구 성수이로18길 37 1층|매일 11:00 ~ 22:00|
이디야커피 장한평역점|서울 성동구 천호대로 426 1층|월~금 07:30 ~ 22:00|02-2212-1229
구펠|서울 성동구 왕십리로14길 30-1 지하1층, 1,2층|월~금 08:00 ~ 20:00|010-8431-1430
카페차 성수점|서울 성동구 서울숲6길 2 1층|매일 11:00 ~ 22:00|070-8887-1014
빽다방 왕십리역점|서울 성동구 왕십리로 320-1 한일빌딩 103호|매일 08:00 ~ 21:30|02-2291-0060
LOOOP 루프 베이커리 카페|서울 성동구 연무장5길 9-13 1층, 3층|매일 09:30 ~ 02:00|070-7740-2020
기미사|서울 성동구 성수이로26길 47 지하1, 1층|월~금 10:30 ~ 19:00|070-8672-9385
올드너티 커피로스터스|서울 성동구 광나루로2길 23-1 쌍둥이빌라 1층|매일 11:00 ~ 22:00|010-5515-6622
모센즈 스위트 성수점|서울 성동구 성수이로7길 1 1층 1호|매일 11:00 ~ 20:00|0507-1369-7930
탐앤탐스 성수1호점|서울 성동구 성수이로 51 1층|월~토 07:00 ~ 05:00|02-467-5206
메가MGC커피 왕십리렉스점|서울 성동구 왕십리로 336 1층 101호||02-2282-5679
구테로이테 성수점|서울 성동구 연무장13길 9 아이템플 1층|매일 08:00 ~ 24:00|070-8648-1983
파티세리후르츠|서울 성동구 아차산로5길 37-1 1층 101호|화~금 11:00 ~ 19:00|02-6956-1910
맥코이 성수점|서울 성동구 연무장15길 11 에스팩토리 B동 1층|매일 08:00 ~ 20:00|
309디저트카페|서울 성동구 성수이로7길 24|월~금 08:00 ~ 20:00|02-466-3330
바코드커피|서울 성동구 무학봉15다길 4 1층|화~일 11:00 ~ 22:00|02-2297-1566
파스트팔레트|서울 성동구 연무장길 37-5 1층,2층, 루프탑|월~목 11:00 ~ 22:00|010-5360-7021
PFS MOF 피그먼트플래그쉽스페이스|서울 성동구 왕십리로6길 4-8 1~5층|매일 10:30 ~ 20:00|02-466-6608
케이크숲|서울 성동구 마장로 187 1층 케이크숲|월~토 10:00 ~ 19:00|010-8626-0997
보후밀|서울 성동구 뚝섬로17길 29||010-8094-8179
오푸|서울 성동구 뚝섬로 408-7 3층|화~일 12:00 ~ 21:00|
사이드템포|서울 성동구 성덕정길 67 1층|화~일 12:00 ~ 19:00|02-466-1040
브라운래빗 서울숲점|서울 성동구 서울숲2길 24 1층|월~금 10:00 ~ 21:00|02-563-7704
아즈니섬|서울 성동구 아차산로13길 11 1층|월~금 08:00 ~ 21:00|
밋보어 서울 by 에디션덴마크|서울 성동구 성수일로 1 1층 6~8호|수~금 11:00 ~ 18:00|010-9780-1866
탐앤탐스 한양대점|서울 성동구 왕십리로 229|매일 00:00 ~ 24:00|02-2292-4565
위스위츠|서울 성동구 서울숲2길 11-12 1층|월~금 11:00 ~ 19:00|010-3036-7415
성수정원|서울 성동구 연무장7길 4 해피드림 2층|매일 07:00 ~ 23:00|070-4266-3334
투썸플레이스 금호하이리버점|서울 성동구 금호로 105 금호래미안하이리버 상가동 지하3층 B303,304호|월~금 08:30 ~ 21:00|0507-1335-0465
Hbc coffee|서울 성동구 둘레15길 4-1 1층|월,수,목,금,토,일 08:00 ~ 18:00|010-8818-7643
클레멘타인|서울 성동구 서울숲2길 5-1 1,2층|매일 11:00 ~ 21:00|
거무티티|서울 성동구 마조로 15-13 1층|월~토 12:00 ~ 23:00|010-5528-8400
이곳에|서울 성동구 왕십리로8길 24 1층|월~금 08:30 ~ 21:00|070-7711-7715
호말커피|서울 성동구 마조로 15-16 1층|월~토 12:00 ~ 23:00|070-8671-4208
빽다방 서울숲역점|서울 성동구 왕십리로 100|매일 08:00 ~ 22:00|02-499-8242
iiR|서울 성동구 성수일로 13 1~3층|매일 10:00 ~ 20:00|010-2343-0615
메가MGC커피 도선사거리점|서울 성동구 고산자로 293 1층 105호||02-2292-9992
파스쿠찌 서울숲점|서울 성동구 아차산로 49 코오롱디지털타워3 205호||02-2117-0900
슈퍼파인|서울 성동구 성수이로22길 51-1 1층 101호|영업시간 월~금 08:30 ~ 17:00|070-4900-5630
무경계|서울 성동구 광나루로11길 3-1 1층,2층|월~금 10:00 ~ 20:00|02-6953-5353
투썸플레이스 용답역점|서울 성동구 용답길 85 1,2층|매일 09:00 ~ 22:30|
유스트레스|서울 성동구 연무장7가길 9 1층|월~금 12:00 ~ 21:00|070-7543-4510
오므오트|서울 성동구 서울숲2길 12 지하1층 B호|월,수,목,금,토,일 12:00 ~ 21:30|010-2425-9192
메가MGC커피 성수역점|서울 성동구 아차산로 113 삼진빌딩 1층 104호||02-499-1025
포지티브|서울 성동구 서울숲2길 45 1층|화~일 11:00 ~ 23:00|02-463-5454
하이라인|서울 성동구 성덕정9길 10 2층|화~일 11:00 ~ 21:00|
베러 로스팅랩 쇼룸|서울 성동구 왕십리로6길 18-1 1층|월~금 08:30 ~ 19:00|070-8806-6024
컴포즈커피 서울한양대점|서울 성동구 마조로 30 102호|월~금 08:00 ~ 22:00|070-7775-0220
스웨이성수|서울 성동구 서울숲2길 11-12 1층||010-3510-9588
메가MGC커피 성수동가죽거리점|서울 성동구 연무장7길 8-1 1층||02-461-1005
피카워크샵|서울 성동구 상원10길 23 1층|월~금 08:30 ~ 18:30|
더네온문|서울 성동구 광나루로4길 4-1 1층|월,목,금,토,일 13:00 ~ 19:00|070-8648-0203
37.5 시그니처 성수점|서울 성동구 연무장길 41-19|월~목 10:30 ~ 21:00 · 휴게시간 월~목 15:30 ~ 17:00|02-499-3705
로그라운드|서울 성동구 청계천로 494 청계벽산아파트상가 121동 102호,103호,202호|월,화,수,목,금,일 11:00 ~ 20:00|02-2282-1147
투썸플레이스 한양대엔터식스점|서울 성동구 왕십리로 241 서울숲더샵 1층 101호|매일 09:00 ~ 22:00|02-6454-6154
투썸플레이스 옥수리버젠점|서울 성동구 독서당로 223 상가동 1층 401, 402호|매일 08:00 ~ 21:40|070-8691-2900
높은산|서울 성동구 성수이로 18-1 1층|수~일 12:00 ~ 20:00|0507-1328-8194
코에오|서울 성동구 성수이로16길 45 1층|화~일 10:00 ~ 19:00|010-9037-0519
까치화방 성수낙낙점|서울 성동구 아차산로17길 48 1층 R114,115호|월~금 09:00 ~ 22:00|02-466-1336
비아트 성수|서울 성동구 아차산로5길 24-45 2층|월~토 12:00 ~ 22:00|070-5213-5586
메가MGC커피 성수일로점|서울 성동구 성수일로 39 1층|월~금 07:30 ~ 22:00|02-461-5455
코츠카페|서울 성동구 서울숲2길 40-11 1층|화~일 11:00 ~ 20:00|
투썸플레이스 성수낙낙점|서울 성동구 아차산로17길 49 1층|월~금 07:00 ~ 22:00|02-6959-8800
목로정원|서울 성동구 서울숲2길 47 3층 301호|매일 12:00 ~ 21:00|02-467-3186
비도커피|서울 성동구 왕십리로4길 24-7 2층|화~일 12:00 ~ 22:00|010-9089-5476
블레스트|서울 성동구 무수막길 31 1층|화~금 08:00 ~ 18:00|02-3298-6889
메모레|서울 성동구 성수일로3길 7 1층|화,목 11:00 ~ 20:00|
조프리케이크|서울 성동구 성덕정길 42 1층|화~금 10:00 ~ 20:00|010-8938-6925
타크|서울 성동구 서울숲4길 16 성수야드 2층|월~목 11:30 ~ 22:30|0507-1373-0819
온더|서울 성동구 광나루로 315 1층|영업시간 매일 11:30 ~ 17:00|
드소영|서울 성동구 고산자로6길 24 1층|수~토 13:00 ~ 19:00|
로우커피스탠드|서울 성동구 연무장길 94 1층|영업시간 월~금 08:00 ~ 17:00|
이디야커피 왕십리역점|서울 성동구 왕십리로 309 1층|월~목 07:30 ~ 22:00|02-2294-5833
어피스앤드피스|서울 성동구 성수일로12길 17 1층|월~금 08:30 ~ 20:00|02-467-4375
마음온도카페|서울 성동구 왕십리로 292-1 1층|매일 11:00 ~ 23:00|02-2264-9030
쏘쏘한베이킹|서울 성동구 연무장17길 14 1층 101호|수~금 09:00 ~ 19:00|0507-1486-0791
달콤한카페|서울 성동구 고산자로 337-2|매일 08:00 ~ 23:00|
프롬하츠커피 서울숲푸르지오점|서울 성동구 금호로 17 서울숲2차푸르지오아파트 상가동 지하1층 102, 103호|매일 08:00 ~ 22:30|02-2282-7266
카페베네 성수점|서울 성동구 상원1길 25 1층 102,103호|월~금 07:30 ~ 21:00|1644-4666
푸르너스가든 서울숲점|서울 성동구 서울숲2길 46-9 동심원 빌딩 1층|월~금 10:00 ~ 21:00|02-499-5673
티룸|서울 성동구 서울숲길 52|매일 11:00 ~ 21:30|
메가MGC커피 금호사거리점|서울 성동구 독서당로 329 1층|매일 08:00 ~ 22:00|02-2233-7717
어페어커피|서울 성동구 성수이로6길 11 1층|화~일 10:00 ~ 19:00|02-6338-7005
페로몬|서울 성동구 상원2길 5 3층|월,화,수,목,일 12:00 ~ 21:00|
코트사이드|서울 성동구 아차산로13길 2 3층|월,화,수,목,일 12:00 ~ 21:00|070-7773-9798
카페소재|서울 성동구 마조로3길 8 3층|월~금 11:30 ~ 22:00|02-6104-9297
아아수혈 상왕십리점|서울 성동구 왕십리로 410 센트라스 상가 제B동 104호|매일 08:00 ~ 02:00|010-3012-6661
빽다방 한양대점|서울 성동구 마조로 21 1층|매일 08:30 ~ 23:00|02-2297-3234
디스코너49|서울 성동구 광나루로 275 1층||
미디엄스톤|서울 성동구 왕십리로10길 18-1 1,2층|매일 11:30 ~ 21:30|0507-1383-7181
김종욱커피|서울 성동구 상원10길 16 1층||02-462-5785
커스텀커피 금호점|서울 성동구 금호로 40 힐스테이트서울숲리버 상가동 지2층 2호||
침묵을깨다 cafe'&bar|서울 성동구 아차산로11길 26 우성강업 2층|월,화,수,목,일 11:30 ~ 24:00|070-7770-1010
