카페명|주소|영업시간|전화번호
숲속앵두나무카페|서울 강북구 덕릉로40다길 33-38|월~토 11:00 ~ 20:00|02-773-2517
오늘맑음|서울 강북구 4.19로17길 14-1 1층|매일 11:00 ~ 21:00|02-6465-6460
제이스파크|서울 강북구 4.19로 93|매일 11:00 ~ 23:00|02-990-3355
스냅굿 수유|서울 강북구 도봉로85길 8|월~금 10:00 ~ 19:00|02-999-0031
꿈냥꿈냥|서울 강북구 한천로139길 42 영남빌딩 2층 202호|월,수,목,금,토,일 13:00 ~ 20:00|010-4204-5085
벤투라커피로스터스|서울 강북구 도봉로10다길 7-1|매일 11:00 ~ 23:00|070-8225-8075
스파웃커피|서울 강북구 노해로33길 49 1층|매일 10:00 ~ 20:00|
오동커피|서울 강북구 오현로21길 132 1층|월~목 10:00 ~ 20:00|0507-1352-9372
설빙 서울강북수유역점|서울 강북구 오패산로 417 2,3층|매일 10:30 ~ 22:30|02-999-2003
탐앤탐스 덕성여대점|서울 강북구 삼양로 547 1,2층|매일 00:00 ~ 24:00|02-900-2785
수유342|서울 강북구 삼양로113길 17 1층|목요일|02-908-3422
카페홀리|서울 강북구 솔매로50길 69 정우빌딩 1층|월~금 08:30 ~ 21:00|02-982-7778
카페문나잇|서울 강북구 솔매로50길 7 1층|수~금 11:30 ~ 21:00|070-4046-0915
카페두두|서울 강북구 도봉로98길 56|매일 11:00 ~ 22:00|02-900-2480
커피빈 강북구청앞점|서울 강북구 한천로139길 25 1,2층|월,화,수,목,일 07:30 ~ 22:00|02-994-8878
카페다담|서울 강북구 덕릉로 64 2층|월,수,목,금,토,일 10:00 ~ 23:00|010-9476-2098
브라운헤이븐|서울 강북구 도봉로10라길 20 브라운헤이븐|매일 12:00 ~ 22:00|02-6013-1978
더트랩 수유점|서울 강북구 도봉로 363 구봉빌딩 4층|매일 11:00 ~ 23:30|02-6224-7776
블랙다운커피|서울 강북구 삼양로 528-1 1층|월~금 08:00 ~ 18:00|02-6338-0606
일렉트|서울 강북구 한천로139나길 14-17 2층 카페일렉트|월,화,목,금,토,일 12:00 ~ 22:00|010-7155-7697
어셈블|서울 강북구 한천로 1007 1층|화~일 12:00 ~ 21:00|010-5299-2813
수유리조트|서울 강북구 노해로8가길 45 1, 2층|매일 08:00 ~ 24:00|02-990-9882
탐앤탐스 수유역점|서울 강북구 오패산로 416 2,3층|매일 00:00 ~ 24:00|02-999-4565
라라브레드 수유점|서울 강북구 노해로14길 8 1층|매일 10:00 ~ 22:00|
두눈|서울 강북구 솔매로 131 1, 2층|월~금 10:00 ~ 24:00|
이디야커피 북한산점|서울 강북구 4.19로 85 1층|월~금 10:00 ~ 21:00|02-998-5383
선데이베이글|서울 강북구 한천로143길 12 1층|화~일 11:00 ~ 20:30|02-905-5666
메가MGC커피 우이동점|서울 강북구 삼양로149길 10 다우에코빌 1, 2층|월~토 08:00 ~ 22:00|02-990-2476
메가MGC커피 수유역점|서울 강북구 오패산로 413 1층|매일 09:00 ~ 22:00|02-992-2089
빈세앙카페|서울 강북구 오패산로 405 1층|월,수,목,금 09:00 ~ 21:00|02-6080-0615
메가MGC커피 미아역점|서울 강북구 도봉로 201-2 1층|매일 09:00 ~ 22:00|02-988-9729
메가MGC커피 수유사거리점|서울 강북구 도봉로 289 1층||02-989-7748
헤미|서울 강북구 4.19로 70 1,2층|매일 09:00 ~ 22:00|
모비딕 수유점|서울 강북구 도봉로 350 삼주빌딩 4층|매일 11:00 ~ 01:00|02-981-4320
포레스트커피앤펍|서울 강북구 삼양로181길 196|매일 10:00 ~ 21:00|
이디야커피 우이역도선사점|서울 강북구 삼양로173길 21 1층|월~금 09:00 ~ 19:00|02-903-1800
빽다방 강북구청점|서울 강북구 도봉로87길 48 1층|매일 10:00 ~ 24:00|02-991-9599
메가MGC커피 수유점|서울 강북구 도봉로 379 1층|매일 08:30 ~ 21:30|02-996-7103
드롭바이드롭|서울 강북구 도봉로68길 33|월~토 08:00 ~ 19:00|
구들리|서울 강북구 4.19로12길 65-7||
카페백야|서울 강북구 노해로21길 7 1층|월~토 10:00 ~ 21:00|
디저트39 수유역점|서울 강북구 한천로140길 14|매일 08:30 ~ 22:50|02-991-8551
할리스 미아역점|서울 강북구 도봉로 203 1,2층|매일 08:00 ~ 23:00|070-7799-7374
메가MGC커피 미아솔샘점|서울 강북구 솔샘로 315 대오빌딩 1층|월~금 08:00 ~ 22:00|02-988-8748
메가MGC커피 미아수유시장점|서울 강북구 솔매로45길 95 1층|월~금 08:00 ~ 23:00|02-946-1238
경스커피 수유본점|서울 강북구 한천로131길 23 1층|월~목 08:00 ~ 19:00|02-6085-4463
메가MGC커피 강북번동점|서울 강북구 한천로109가길 4 광덕빌딩 1층|월~금 08:30 ~ 22:00|02-980-9889
공차 미아사거리점|서울 강북구 도봉로 52|매일 09:00 ~ 24:00|02-6312-6213
우이163|서울 강북구 삼양로163나길 12 1층|매일 10:00 ~ 20:00|02-420-3958
밀당|서울 강북구 4.19로8길 13 1,2층|매일 10:00 ~ 22:00|010-5566-4650
이디야커피 수유역점|서울 강북구 도봉로 355|월~금 09:00 ~ 23:00|02-995-4576
메가MGC커피 419사거리점|서울 강북구 삼양로 510 1층||02-900-1288
메가MGC커피 삼양점|서울 강북구 솔샘로 213-2 1층|매일 09:00 ~ 22:00|02-982-9240
이디야커피 삼각산점|서울 강북구 솔샘로40길 3 1,2층|월~금 08:00 ~ 23:40|02-988-3337
메가MGC커피 강북우이시장점|서울 강북구 한천로 1130 1층|월~금 08:00 ~ 22:00|02-906-6566
카페운무|서울 강북구 한천로132길 6 1층|매일 12:00 ~ 20:00|
카페베네 미아사거리역점|서울 강북구 도봉로 67 1층|매일 08:00 ~ 24:00|02-987-3900
할아버지카페|서울 강북구 삼양로173길 40 1층|화~일 08:00 ~ 19:00|02-999-0369
투썸플레이스 4.19사거리점|서울 강북구 삼양로 513 1층|매일 00:00 ~ 24:00|02-2212-3368
유월보름|서울 강북구 도봉로29길 16 1층|월~금 17:00 ~ 20:00|010-9024-2672
베이스캠프|서울 강북구 삼양로173길 98||02-999-9943
백억커피 미아사거리점|서울 강북구 월계로7길 67|매일 00:00 ~ 24:00|
산이|서울 강북구 삼양로173길 61 4층||010-6222-8218
어웨이크|서울 강북구 노해로11길 15 1층|매일 10:00 ~ 22:00|
자원순환 환장 제로웨이스트 샵 &카페|서울 강북구 인수봉로23길 37|수~일 10:00 ~ 18:00|010-9416-7015
디저트카페낙타|서울 강북구 4.19로 53 1층|수~일 11:00 ~ 21:00|010-2442-6677
제너럴커피오리진|서울 강북구 도봉로81길 50 1층|매일 10:00 ~ 21:00|070-4618-3360
메가MGC커피 미아롯데점|서울 강북구 도봉로10길 38 1층|매일 09:00 ~ 22:00|02-980-6679
숲속카페브런치|서울 강북구 오현로 199-17 102호|월~금 10:00 ~ 21:00|
엔제리너스 북한산D/I점|서울 강북구 4.19로 64|매일 08:00 ~ 21:00|02-995-0965
카페쉼|서울 강북구 우이동 246||
코스모|서울 강북구 오현로6길 19|월,화,수,목,토,일 10:00 ~ 22:00|
마을찻집 마주이야기|서울 강북구 인수봉로55길 10 2층|화~금 14:00 ~ 21:00|070-8615-6011
빽다방 가오리역점|서울 강북구 삼양로 433 1층|매일 08:00 ~ 21:00|02-991-0037
킵|서울 강북구 삼각산로 76 1층|화~금 08:00 ~ 21:30|010-5813-0094
컴포즈커피 강북종합시장점|서울 강북구 한천로 1055 1층|매일 10:00 ~ 20:30|
메가MGC커피 강북시장점|서울 강북구 한천로 1059-1 1층||02-908-2325
오커피랩|서울 강북구 삼각산로 117 1층|월~금 10:30 ~ 23:00|
헬로우수유|서울 강북구 도봉로85길 14 1층|월~금 10:00 ~ 21:00|02-999-7850
비미남경 미아점|서울 강북구 솔샘로67길 113 1층|월~토 09:30 ~ 22:00|
하삼동커피 서울 미아사거리역점|서울 강북구 도봉로 40 1층 103호|매일 07:00 ~ 22:00|02-980-4630
메가MGC커피 수유중앙점|서울 강북구 삼양로 308 진주빌딩 1층|매일 10:00 ~ 21:00|02-983-9080
카페 라온|서울 강북구 삼양로54길 147 1층|월~금 09:00 ~ 20:00|02-987-0831
빽다방 수유역점|서울 강북구 도봉로 352 효성네오인텔리안 103호|매일 07:30 ~ 23:00|02-998-3344
공차 수유역점|서울 강북구 도봉로87길 7 1층|매일 09:00 ~ 24:00|02-6080-7527
이디야커피 수유사거리점|서울 강북구 덕릉로 82 제네스타워 1층|매일 08:30 ~ 22:00|02-984-9640
메가MGC커피 미아영훈초점|서울 강북구 숭인로 39 송천센트레빌 111호|매일 08:30 ~ 21:50|02-988-2340
댕스데이|서울 강북구 노해로8길 29 현대크리스탈 3층 301호|월~토 13:00 ~ 02:00|0507-1333-9812
히치케이커|서울 강북구 한천로139가길 14 초이스빌딩 1층||0507-1438-8556
봉봉키즈 강북점|서울 강북구 삼양로27길 80 두산위브트레지움 2단지 상가 112호||0507-1427-0381
더벤티 수유시장점|서울 강북구 도봉로72길 7|월~토 08:00 ~ 22:00|070-8691-2243
컴포즈커피 미아점|서울 강북구 도봉로 175 우이빌딩 1층|월~토 07:30 ~ 21:30|02-981-6903
메가MGC커피 강북북부시장점|서울 강북구 한천로 981 1층||02-906-9616
리트커피 에스프레소|서울 강북구 도봉로13가길 9-2 1층|매일 07:30 ~ 22:00|010-9511-6225
칠복상회|서울 강북구 한천로139가길 15 1층|월~금 11:00 ~ 21:00|02-999-4889
데어유고|서울 강북구 오현로6길 77 1층|월,화,목,금,토,일 12:00 ~ 21:00|0507-1328-0308
이디야커피 미아역점|서울 강북구 도봉로 207 1층|월~금 07:30 ~ 23:00|02-986-9900
빽다방 삼양동사거리점|서울 강북구 삼양로 169 1층|월~금 08:00 ~ 22:00|02-980-3382
메가MGC커피 미아삼각산점|서울 강북구 삼양로19길 74 삼각산아이원아파트 1층 102,103호|매일 08:00 ~ 22:00|02-989-0688
카페블라썸|서울 강북구 도봉로101길 53|매일 12:00 ~ 23:00|
메가MGC커피 미아중앙점|서울 강북구 도봉로 174 1층 104호|월~금 07:30 ~ 22:00|02-980-9888
로쿠바 커피 로스터즈|서울 강북구 한천로139길 11 1층|월~금 08:00 ~ 20:00|010-8526-7847
니즈커피|서울 강북구 도봉로20가길 79|매일 10:30 ~ 22:20|070-8878-9977
투썸플레이스 CGV수유점|서울 강북구 도봉로 399|월~목 10:00 ~ 22:00|1544-1122
빽다방 수유시장점|서울 강북구 도봉로67길 8 1층 101호|매일 08:00 ~ 23:00|02-989-3122
다이브인유어메모리|서울 강북구 삼각산로 10-3||02-771-1565
까페히로|서울 강북구 도봉로68길 34|월~금 09:30 ~ 18:00|
델디아|서울 강북구 오패산로 396-1 1층|매일 11:00 ~ 23:30|02-6339-4711
카페벨루어|서울 강북구 도봉로23나길 2 1층|매일 10:00 ~ 21:00|010-5373-2980
바나프레소 미아사거리역점|서울 강북구 도봉로 45 1층|매일 07:00 ~ 23:00|070-8998-8958
카페루앤비 번동점|서울 강북구 도봉로102길 70 1층||02-902-9970
카페도베르|서울 강북구 한천로139나길 17|월~금 08:00 ~ 20:00|02-6952-4477
컴폴커피|서울 강북구 덕릉로 130 1층|월~금 11:00 ~ 21:00|070-7200-1028
이디야커피 미아중앙점|서울 강북구 도봉로 128 1층|월~금 08:00 ~ 21:00|02-986-8959
마크볼륨카페|서울 강북구 삼양로139가길 48|매일 10:00 ~ 22:00|
메가MGC커피 가오리역점|서울 강북구 삼양로 423 1층|매일 08:00 ~ 21:30|02-905-0000
와이낫|서울 강북구 수유로 59-1 1층|월~토 10:00 ~ 22:00|010-6789-5911
카페풀고르|서울 강북구 도봉로 166 한일빌딩 1층|월~목 08:00 ~ 21:00|010-4488-5054
팬시베이글 미아점|서울 강북구 오현로 35 1층 101호|월~토 09:00 ~ 19:00|010-9829-3463
베어링|서울 강북구 오현로 175 1층|화~일 10:00 ~ 21:00|02-6105-0133
뒤쥬르|서울 강북구 방학로 384||070-4400-0121
포트캔커피 삼양사거리점|서울 강북구 삼양로27길 35-21 1층|매일 08:20 ~ 24:00|02-980-5450
파라스파라 델리|서울 강북구 삼양로 689 파라스파라 서울 라운드동 지하 1층|월~금 09:00 ~ 21:00|02-3408-5060
제이도그|서울 강북구 인수봉로 221-1|월,수,목,금,토,일 12:00 ~ 20:00|
디저트39 4.19점|서울 강북구 인수봉로85길 24|매일 10:00 ~ 22:00|02-990-0419
슬로핸드|서울 강북구 삼양로141길 15-8 1층|월,수,목,금,토,일 09:00 ~ 18:00|010-6208-0484
스톤|서울 강북구 삼양로88가길 4 1층|월~금 11:00 ~ 22:00|
이디야커피 광산사거리점|서울 강북구 노해로 91 진흥빌딩 1층|월~금 09:00 ~ 21:00|02-900-1343
이디야커피 꿈의숲해링턴점|서울 강북구 오현로 45 꿈의숲 해링턴 플레이스 108동 상가 1층 2-7호|매일 09:00 ~ 22:00|02-988-7488
카페브러리|서울 강북구 오패산로77길 8|매일 11:00 ~ 23:00|
꼬알라파이 수유|서울 강북구 한천로139길 17 1층|월~목 10:00 ~ 20:30|070-7778-6611
선데이베이글 미아사거리점|서울 강북구 도봉로10나길 21 지하1층|화~일 10:30 ~ 21:00|02-2039-6022
메가MGC커피 삼양사거리점|서울 강북구 솔샘로 251 1층||02-988-5688
타임투휠|서울 강북구 솔샘로67길 20 1층|월,화,목,금,토 10:00 ~ 21:00|
샵617|서울 강북구 덕릉로 13-1 1층|화~일 10:00 ~ 22:00|
소소카페|서울 강북구 한천로143길 25 1층|매일 11:00 ~ 21:00|010-2555-2898
컴포즈커피 광산사거리점|서울 강북구 노해로 88 1층|매일 08:00 ~ 22:00|02-995-4848
도너리비해피|서울 강북구 도봉로10나길 21 지하1층|화,목 12:00 ~ 21:00|0507-1364-2987
빽다방 삼양시장점|서울 강북구 솔매로 52 1층|매일 08:00 ~ 22:00|070-4027-3328
이디야커피 가오리역점|서울 강북구 삼각산로 108 1층|매일 08:30 ~ 22:00|
냥냥펀치고양이카페|서울 강북구 한천로140길 31 2층|매일 13:00 ~ 24:00|010-9864-3700
더달다카페|서울 강북구 4.19로21길 18 1층|월~토 12:00 ~ 20:00|010-3489-0190
숨|서울 강북구 인수봉로78길 18 포레스트 1,2층|매일 09:00 ~ 21:30|010-2829-3425
메가MGC커피 화계역점|서울 강북구 덕릉로 30 1층|매일 07:30 ~ 23:00|02-983-8777
예히당|서울 강북구 오패산로37길 22 1층|매일 10:00 ~ 21:30|010-4927-9788
수유가배당|서울 강북구 한천로132길 11 1층|월~금 11:00 ~ 22:00|02-999-2320
양승진커피|서울 강북구 한천로129길 18 1층|매일 11:00 ~ 24:00|
커피910|서울 강북구 삼양로57길 23 1층|화~일 10:00 ~ 21:00|
더하비스트|서울 강북구 삼양로173길 43 1층|월~금 11:00 ~ 21:00|02-900-0601
컴포즈커피 수유3동점|서울 강북구 도봉로 386||02-908-9554
컴포즈커피 삼양사거리점|서울 강북구 솔샘로 254 삼양아케이트 1층 14호|매일 08:00 ~ 22:00|
로우바이브|서울 강북구 오패산로77길 32 파크애비뉴 1층 101호|목~토 12:00 ~ 02:40|0507-1367-9654
이디야커피 한신대역점|서울 강북구 덕릉로 31 1층|매일 09:00 ~ 22:00|02-993-7193
빽다방 419사거리점|서울 강북구 삼양로 507 1층|매일 08:00 ~ 22:00|070-8287-1419
컴포즈커피 미아사거리역점|서울 강북구 도봉로 52 와이스퀘어 1층|매일 08:00 ~ 22:00|02-6312-6199
리루트커피|서울 강북구 노해로17길 49 1층|화~토 10:30 ~ 19:00|010-4249-7200
워더커피|서울 강북구 도봉로53길 16 KH하우스 1, 2층|화~일 09:00 ~ 22:00|010-5121-0924
카우비|서울 강북구 삼양로77길 28-4 1층|월~토 11:00 ~ 20:00|
미아커피|서울 강북구 솔매로 91|매일 09:00 ~ 23:00|
에피소드네이버후드수유|서울 강북구 도봉로 315 3층 312호|매일 07:00 ~ 22:00|
풀내음|서울 강북구 4.19로21길 4 2층|매일 10:00 ~ 22:00|02-907-2556
더벤티 미아사거리역점|서울 강북구 도봉로 63 1층|월~토 08:00 ~ 21:30|02-2038-4110
폴레트|서울 강북구 한천로139길 25 4층 401호|월~토 11:00 ~ 22:00|
그라운드 플로어|서울 강북구 솔매로45길 50 지층|매일 10:00 ~ 22:30|02-6339-2616
훌리데이|서울 강북구 수유로 56 1층|화~금 11:00 ~ 22:00|0507-1371-3122
빽다방 번동초교점|서울 강북구 오현로 197-2 1층|매일 08:00 ~ 21:00|070-5030-2273
파이데이|서울 강북구 노해로21길 86 아임빌 1층|매일 09:00 ~ 21:00|010-9980-2712
리리앤펫|서울 강북구 한천로131길 33 2층||
레드포션|서울 강북구 노해로8가길 10 1,2층|매일 11:00 ~ 22:00|
세인트니콜라스|서울 강북구 노해로32길 32 1층|월~금 11:30 ~ 23:30|010-7535-6077
카페라움|서울 강북구 덕릉로 1||
봉봉|서울 강북구 삼양로117길 49 1층||
멜라흐|서울 강북구 오현로 21 1층|월~금 08:30 ~ 20:30|010-4897-7897
달리는커피 서울강북구청점|서울 강북구 노해로 76 민스빌 1층 2호|매일 08:00 ~ 23:00|010-5850-6582
딥그린(Deepgrin)|서울 강북구 솔샘로 278||
카페인중독 수유점|서울 강북구 한천로 1081 1층 103호|매일 10:00 ~ 23:00|02-998-7060
백억커피 수유점|서울 강북구 도봉로 368 1층|매일 00:00 ~ 24:00|
어반테라스|서울 강북구 도봉로97길 73|화~일 10:30 ~ 21:00|
포네커피하우스|서울 강북구 4.19로1길 40||02-998-7529
룸피니|서울 강북구 솔매로45길 99 1층|월~토 11:00 ~ 20:00|070-8691-2571
카페니모메|서울 강북구 삼양로139가길 11 1층|월~금 08:00 ~ 18:00|0504-802-7943
봉명동내커피 서울강북구점|서울 강북구 인수봉로 149 1층 101호|월,화,목,금,토 11:00 ~ 24:00|
내맘대로꾸미는슬라임|서울 강북구 삼양로 421 3층|화~금 13:00 ~ 19:00|02-900-5178
매머드익스프레스 수유시장점|서울 강북구 도봉로67길 18 1층||
레이랑|서울 강북구 도봉로19길 10-2 1층|매일 12:00 ~ 21:00|010-3308-3150
카페테라스|서울 강북구 월계로 173||
탑브릭스 강북점|서울 강북구 삼양로87길 46|매일 10:00 ~ 22:00|070-7543-5691
카페051 서울미아역점|서울 강북구 도봉로53길 7 우원빌딩 1층|매일 08:00 ~ 22:00|02-998-1051
플러스82 수유점|서울 강북구 삼양로80길 50 1층 3호|매일 00:00 ~ 24:00|02-984-7771
포트캔커피 강북수유점|서울 강북구 도봉로77길 31 평강하우스 1층 101호|매일 07:00 ~ 23:00|
컴포즈커피 수유시장점|서울 강북구 도봉로67길 18 1층 A17호|월~금 08:30 ~ 18:40|02-987-1679
솔트앤스낵 커피|서울 강북구 삼양로 242 1층||
공차 미아뉴타운점|서울 강북구 삼양로27길 19 삼성래미안트리베라2차아파트상가 204동 118호|매일 08:00 ~ 22:30|02-982-3056
아마스빈 덕성여대점|서울 강북구 삼양로 541||02-990-3019
카페얼롱|서울 강북구 도봉로101길 39 1층|매일 11:00 ~ 22:00|02-989-3588
수다방|서울 강북구 한천로132길 87 파라다이스 1층|매일 11:00 ~ 22:00|010-8344-8620
카페소소|서울 강북구 솔샘로64길 21 1층|매일 11:00 ~ 22:00|010-5207-3576
달리는커피 서울삼각산점|서울 강북구 솔샘로 216 진영빌딩 1층 104호|월,화,목,금 10:00 ~ 20:00|02-988-0708
미녀 무당들의 수다방|서울 강북구 삼양로 517 1층|월,수,목,금,토,일 10:00 ~ 20:00|010-3688-8319
엘파소커피|서울 강북구 오패산로30길 21 1층|월~토 08:30 ~ 22:00|02-989-2017
커피가게|서울 강북구 삼양로 201|화~일 08:00 ~ 22:00|
CBC|서울 강북구 삼각산로28길 84 1층|월,수,목,금,토 11:00 ~ 22:00|
요거트월드 수유점|서울 강북구 오패산로 395 1층|매일 12:00 ~ 00:50|
메가MGC커피 삼양시장점|서울 강북구 삼양로54길 3 1층|매일 09:00 ~ 20:50|02-988-9583
모아래|서울 강북구 도봉로96길 50 1층|매일 10:00 ~ 20:00|
더 빈마켓(수유점)|서울 강북구 한천로 1131|매일 08:00 ~ 23:00|
이삐커피 수유역점|서울 강북구 도봉로 322|월~토 08:00 ~ 19:30|02-994-4999
카페인|서울 강북구 4.19로 88-1|매일 10:00 ~ 24:00|
카페051 서울미아사거리역점|서울 강북구 숭인로 63-1 1층|월~금 07:30 ~ 21:30|02-985-1051
온혜미로|서울 강북구 솔매로52길 17 1층||
카페앤제이|서울 강북구 한천로109길 3 1층|월~금 08:00 ~ 20:00|0507-1415-0933
쥬씨 삼양점|서울 강북구 솔샘로 232 1층|월,화,수,목,토,일 09:30 ~ 22:10|
펠어커피초코 수유점|서울 강북구 노해로 37 1층|매일 10:00 ~ 22:00|02-6339-3848
쉘위커피|서울 강북구 노해로 90|화~토 10:00 ~ 21:00|
민박컾|서울 강북구 노해로14길 24 메인하우스 1층|월~금 10:00 ~ 20:00|010-4763-5219
퐁치커피익스프레스 수유점|서울 강북구 한천로124가길 29 대원파크빌 A동 1층 104호|매일 00:00 ~ 24:00|070-8888-3540
카페원|서울 강북구 한천로170길 7 1층|화~일 11:00 ~ 19:00|010-3700-1671
칩멍크|서울 강북구 삼양로98길 7 1층|월,화,목,금,토,일 11:00 ~ 19:00|010-7977-9289
셀렉토커피 미아역점|서울 강북구 도봉로 177||02-987-7442
하루당|서울 강북구 솔매로 122 1층|화~일 10:00 ~ 22:00|010-8430-2830
이디야커피 번동점|서울 강북구 오현로 194 덕수빌딩 1층|매일 08:30 ~ 22:00|02-980-9089
또리커피 수유점|서울 강북구 덕릉로 49 1층|월~금 08:00 ~ 23:30|
지니앤캐터피스|서울 강북구 도봉로19길 10-3 1층|월,화,목,금 08:00 ~ 20:00|070-7954-3279
낙과유수 본점|서울 강북구 도봉로101길 59 1층|매일 10:00 ~ 22:00|02-990-8808
카페미르|서울 강북구 한천로 988||
라로커피|서울 강북구 삼양로 348 1층|월~토 11:00 ~ 21:00|010-4713-9506
북한산|서울 강북구 4.19로 37||02-991-0626
솔다방|서울 강북구 도봉로8길 70||
커피읻따|서울 강북구 솔매로44길 27|목요일|02-980-7901
카페프리헷 수유점|서울 강북구 삼각산로 143-1 수유벽산아파트 B상가 1층 102호|매일 00:00 ~ 24:00|010-2663-0157
마을찻집고운울림|서울 강북구 인수봉로 159 한신대학교 신학대학원 장공기념관 지하1층|월~금 10:00 ~ 21:00|070-4119-4116
디어더글러스|서울 강북구 삼양로79길 35-37 1층|매일 08:00 ~ 19:00|010-5184-8407
제니스키친앤드커피|서울 강북구 4.19로25길 13 1층|월~목 11:00 ~ 21:00|070-4288-0808
메가 후르츠 수유점|서울 강북구 도봉로 403 태일빌딩 1층|매일 11:00 ~ 23:00|02-904-1999
옐토|서울 강북구 오패산로30길 73 1층|화~토 11:30 ~ 19:00|0507-1360-5658
홍|서울 강북구 덕릉로40길 79||
카페레드빈|서울 강북구 한천로 1127||02-997-9100
빙달 강북도봉점|서울 강북구 노해로33길 52 1층|매일 16:00 ~ 02:00|02-2039-9622
아마스빈 미아사거리역점|서울 강북구 도봉로8길 11||02-988-0712
도로시카페|서울 강북구 삼양로54길 10 1층||02-981-5731
꿈의숲아트센터 카페드림|서울 강북구 월계로 173 1층|화~일 10:00 ~ 20:00|02-2289-5419
카페푸릇|서울 강북구 삼양로19길 157 SK북한산시티아파트 상가2동 지하1층 110~112호|월~금 08:30 ~ 18:00|02-987-7885
커피소리|서울 강북구 솔매로50길 68 1층||02-987-0050
라떼킹 북한산점|서울 강북구 4.19로 41-1 1층|매일 11:00 ~ 21:00|
정다방|서울 강북구 월계로7길 17||
요거프레소 광산사거리점|서울 강북구 삼각산로 164 102호|월~금 09:00 ~ 22:00|
감성커피 수유역점|서울 강북구 한천로 1043 1층|매일 09:00 ~ 23:00|02-2039-7904
에이티커피랩|서울 강북구 덕릉로 202|매일 10:00 ~ 19:30|010-7746-4810
카페 휴|서울 강북구 삼양로73가길 3 1층||02-988-6272
