카페명|주소|영업시간|전화번호
오와케이크 수락산역점|서울 노원구 동일로239가길 7-6 101호|월,수,목,금,토,일 11:00 ~ 20:00|010-8485-6863
메가MGC커피 광운대역점|서울 노원구 석계로 103 동우빌딩 1층|매일 08:00 ~ 22:00|02-942-9917
이디야커피 월계인덕점|서울 노원구 광운로22길 39 1층|월~토 10:00 ~ 23:00|02-914-7413
베비아모 에스프레소바|서울 노원구 동일로184길 37 1층|월,수,목,금 09:00 ~ 18:00|0507-1422-0327
이디야커피 중계점|서울 노원구 동일로204가길 34 씨앤미빌딩 103호|매일 09:00 ~ 22:40|02-3296-0703
이디야커피 서울여대점|서울 노원구 노원로 3 1층|월~토 08:00 ~ 22:50|02-977-2006
달로가는사다리|서울 노원구 상계로7길 29 1층|매일 10:00 ~ 22:00|02-931-8186
컴포즈커피 광운대80주년기념관점|서울 노원구 광운로 20||02-909-1617
마스터키 노원점|서울 노원구 상계로3길 21 지하1층|월~금 11:00 ~ 22:00|02-933-0415
메가MGC커피 원자력병원점|서울 노원구 공릉로46길 3 공릉동평화타운 1층 102호|매일 08:00 ~ 21:20|02-976-7771
카페밀크콩|서울 노원구 상계로12길 65 양우아파트상가 103||070-7504-9345
컴포즈커피 공릉2동점|서울 노원구 공릉로38길 5 1층|매일 08:00 ~ 21:30|02-6465-9855
이디야커피 상계역점|서울 노원구 덕릉로 698 1층|월~금 08:00 ~ 23:30|02-951-8899
이디야커피 수락산역점|서울 노원구 동일로 1689 1층|매일 08:00 ~ 23:30|02-931-7288
월계청춘카페|서울 노원구 광운로 44 준빌딩 5층|매일 09:00 ~ 18:00|070-4174-7755
꽃피앙|서울 노원구 동일로186길 71 1층|수~일 12:00 ~ 21:00|010-9967-0731
메가MGC커피 하계온천점|서울 노원구 노원로 257 인정빌딩 104호||02-975-1002
망고식스 노원점|서울 노원구 노해로 507|매일 08:00 ~ 02:00|02-950-0466
컴포즈커피 수락산역점|서울 노원구 동일로 1689 103호|매일 08:00 ~ 22:00|
아워베스트시즌|서울 노원구 노원로38길 76 포레나 아파트 상가 302호|화~일 10:00 ~ 23:00|02-934-5577
텐퍼센트커피 태릉역점|서울 노원구 동일로 1000 와이엔타워 1층 103호|월~토 08:00 ~ 21:00|02-6941-0200
카페7179 노원점|서울 노원구 동일로242바길 23-1 1층|월,수,목,금,토,일 12:00 ~ 18:00|0507-1341-3125
비스킷플로어|서울 노원구 동일로190길 8 1층 6호|월~금 08:00 ~ 19:00|
이디야커피 중계본동점|서울 노원구 중계로14바길 2 1층 2호|매일 09:00 ~ 22:00|02-6368-5311
빽다방 중계씨앤미점|서울 노원구 동일로204가길 34 1층 109호|매일 07:00 ~ 22:30|02-2243-1544
메트로폴리스 노원상계점|서울 노원구 노원로26나길 6 1층|매일 11:00 ~ 23:30|
카페베르데|서울 노원구 광운로 17-3 1층|매일 09:00 ~ 23:50|
빽다방 월계인덕대점|서울 노원구 월계로 334 102호|매일 08:00 ~ 22:00|02-6014-0087
공릉청춘카페|서울 노원구 화랑로 446||02-949-3006
메가MGC커피 공릉신도브래뉴점|서울 노원구 동일로191가길 6 건양오피스텔 1층 102,103호||02-976-0001
템포커피 중계점|서울 노원구 한글비석로 245 두타빌 B동 1층 118,119호|월~금 07:30 ~ 22:00|
24시 무인카페 만월경& 음악연습실 하계점|서울 노원구 동일로207길 184 학여울청구아파트 지하상가 1층|매일 00:00 ~ 24:00|010-2067-1174
메가MGC커피 월계프라자점|서울 노원구 초안산로5길 12 월계프라자 1층 106호||02-992-7776
그릭앤놀라|서울 노원구 화랑로55길 7|월~금 10:00 ~ 19:00|
메가MGC커피 중계본동점|서울 노원구 중계로14길 29 1층|매일 08:00 ~ 22:00|02-931-4080
유니드콤마|서울 노원구 월계로 294 1층|매일 08:00 ~ 21:00|
날보러와요|서울 노원구 초안산로2라길 37|화~금 12:30 ~ 23:30|02-907-0662
PATH|서울 노원구 상계로7길 13 지현빌딩 1층|월~토 10:00 ~ 21:00|070-5178-7005
빽다방 서울과기대점|서울 노원구 공릉로 217 1층|매일 08:00 ~ 22:30|02-949-0112
미라쥬양과점 공릉철길점|서울 노원구 동일로182길 63-21 1층 101호|매일 11:00 ~ 20:30|010-2006-9433
금성다방|서울 노원구 동일로186길 77-17 1층 102호|매일 10:30 ~ 01:00|02-3213-1511
불암산카페|서울 노원구 덕릉로124길 5|매일 11:00 ~ 21:00|
티아유|서울 노원구 덕릉로126길 2 B101호||02-935-8777
컴포즈커피 상계백병원점|서울 노원구 동일로 1350 1층 101호|매일 08:00 ~ 22:30|02-952-1656
컴포즈커피 노원상계점|서울 노원구 덕릉로 699 우암에이스타워||070-8691-2567
키웨스트커피 화랑대역점|서울 노원구 노원로1길 67 대덕프라자 1,2층 117호|매일 08:30 ~ 23:00|02-977-6055
조이커피|서울 노원구 동일로242가길 31 2층|수~일 11:00 ~ 22:00|070-8703-0072
컴투펫 서울노원점|서울 노원구 상계로 97 3층 304호|매일 11:00 ~ 23:00|02-931-0659
빛들|서울 노원구 동일로242나길 8 3층||
커스텀커피 노원상계점|서울 노원구 노원로34길 112|매일 09:00 ~ 20:30|
공차 광운대점|서울 노원구 광운로 20 80주년 기념관 지하1층 내 복지매장|월~토 10:00 ~ 21:00|02-943-8523
펭귄드링스커피 2호점|서울 노원구 노해로 495 삼용빌딩 1, 2층|월~금 08:00 ~ 23:00|02-933-0550
버튼플레이|서울 노원구 노원로26길 63 2층|화~일 12:00 ~ 22:00|010-7412-9874
커피나무 석계역점|서울 노원구 화랑로 325 1층|월~목 08:00 ~ 01:00|
나따오비까 펭귄드링스커피점|서울 노원구 노해로 495 삼성빌딩 1, 2층||02-933-0550
빽다방 상계보람점|서울 노원구 한글비석로52길 16 1층|매일 08:00 ~ 22:00|02-6227-6952
빽다방 중계은행사거리점|서울 노원구 한글비석로 235 하나프라자빌딩 1층 105호|매일 10:00 ~ 22:00|02-932-0410
복고다방 공릉점|서울 노원구 공릉로43길 37 101호||02-979-1588
카페더시즌|서울 노원구 한글비석로47길 47||
더벤티 노원문화의거리점|서울 노원구 노해로81길 5-6 노원스퀘어 1층 102호|월~금 08:00 ~ 21:00|02-931-9311
이디야커피 공릉역점|서울 노원구 동일로192길 5 1층|매일 08:00 ~ 23:40|02-971-3866
공릉다방|서울 노원구 동일로173가길 25 1층 101호||02-974-8805
카페프리헷 월계점|서울 노원구 우이천로2나길 13 1층|매일 00:00 ~ 24:00|010-2430-2969
달달한카페|서울 노원구 화랑로55길 7||02-972-2729
샤오린|서울 노원구 공릉로20길 28 1층|화~일 12:00 ~ 22:00|0507-1340-1766
온고이|서울 노원구 동일로184길 63-16 101호|월,목,금 12:00 ~ 21:00|
커피는기억의끌림|서울 노원구 석계로 98-1 1층|월~토 08:00 ~ 22:00|02-911-7735
카페인24 월계점|서울 노원구 월계로55길 3 사슴아파트 상가 110호||010-3620-1791
톨리커피|서울 노원구 상계로9나길 9 1층|월,수,목,금,토,일 11:00 ~ 20:00|010-6839-9868
메가MGC커피 노원포레나점|서울 노원구 노원로38길 76 상가 1층 108호|매일 08:00 ~ 22:00|02-933-4590
이디야커피 광운대점|서울 노원구 광운로 29 1층|월~금 07:30 ~ 23:00|02-942-0937
스노우그릭|서울 노원구 동일로218길 41 1층|월~토 12:00 ~ 20:00|010-3491-5153
카페인중독 노원점|서울 노원구 공릉로58길 126 1층|매일 11:00 ~ 04:00|070-8877-3015
빽다방 공릉중앙점|서울 노원구 공릉로 153 1층 1호|매일 08:00 ~ 21:00|02-977-6631
달콤한오후|서울 노원구 상계로12길 43 1층|월~토 11:00 ~ 19:30|010-2638-6949
쥬씨 노원1호점|서울 노원구 상계로3길 15 현우빌딩 1층|매일 11:00 ~ 22:10|
메가MGC커피 이마트에브리데이중계동점|서울 노원구 중계로12길 39 이연아마빌레 1층||02-932-1002
고망고 공릉점|서울 노원구 동일로 1016 1층|매일 11:00 ~ 21:40|
24시무인카페만월경 상계중앙점|서울 노원구 상계로9가길 34 1층|매일 00:00 ~ 24:00|
디저트정원|서울 노원구 상계로1길 74 1층 12호|화~일 11:00 ~ 22:00|02-6014-0337
더벤티 하계점|서울 노원구 노원로 248 삼정 이오니아 107호|월~토 08:00 ~ 22:00|070-4647-4232
젤리피아|서울 노원구 중계로12가길 2 선인빌딩 102호|매일 11:00 ~ 20:00|02-934-5530
