카페명|주소|영업시간|전화번호
커피빈 장안점|서울 동대문구 장한로 115 1,2층|매일 08:00 ~ 22:00|02-2249-9826
카페베네 청량리역점|서울 동대문구 왕산로 224|매일 08:00 ~ 23:00|02-960-6232
투썸플레이스 답십리사거리점|서울 동대문구 답십리로 150 1층|월~금 09:00 ~ 23:00|070-8880-8526
치쥬|서울 동대문구 서울시립대로 78-21 1층|화~일 10:00 ~ 21:00 · 휴게시간 화~금 15:30 ~ 17:00|02-2213-7822
메가MGC커피 청량리역점|서울 동대문구 왕산로 225 미주상가 A동 1층|월~금 08:00 ~ 22:00|02-957-8801
투썸플레이스 한국외대점|서울 동대문구 이문로 104 사오월빌딩 1~4층|매일 00:00 ~ 24:00|
멜로우시티|서울 동대문구 서울시립대로12길 6 1층|매일 09:00 ~ 21:00|02-6406-8036
카페청량|서울 동대문구 홍릉로3길 18 1층|매일 10:00 ~ 20:00|070-8796-9151
폴바셋 청량리역점|서울 동대문구 왕산로 214 청량리역 3층|매일 08:00 ~ 22:00|02-960-1710
카페 헤이피|서울 동대문구 제기로2길 11 2층|월~토 12:00 ~ 22:00|070-8733-3946
컴포즈커피 청량리청과물점|서울 동대문구 답십리로 9|매일 07:30 ~ 22:00|02-969-5544
빽다방 신설동역1호점|서울 동대문구 왕산로 20 1층|월~금 07:30 ~ 21:30|02-6104-7979
페르비타with나따오비까|서울 동대문구 장한로 158 대흥빌딩 1층 102호||02-2213-7057
바른커피|서울 동대문구 천호대로81길 8 영풍빌딩 1층|월~금 07:30 ~ 20:00|070-7720-1143
탐앤탐스 장한평역점|서울 동대문구 장한로 20 1층|매일 00:00 ~ 24:00|02-2247-8899
비반트|서울 동대문구 회기로21길 33|월~금 08:00 ~ 19:00|
빽다방 청량리역점|서울 동대문구 왕산로 209 1층|월~금 08:00 ~ 20:30|02-3293-0032
메가MGC커피 답십리사거리점|서울 동대문구 답십리로 154 1층|매일 09:30 ~ 22:30|02-2212-7858
프롬하츠커피 신설동역점|서울 동대문구 왕산로 25 1층|매일 11:00 ~ 23:00|02-925-6950
탐앤탐스 시립대로미디어점|서울 동대문구 서울시립대로 58 1, 2층|매일 00:00 ~ 24:00|070-4616-4652
샤갈의마을|서울 동대문구 이문로 7 민족통일MJ캠퍼스경희대2차 1층 B102호|매일 09:00 ~ 22:00|02-6949-5210
스타벅스 장안사거리점|서울 동대문구 답십리로 267|매일 07:00 ~ 22:00|1522-3232
아인스|서울 동대문구 경희대로 5 가동 3층|목,금 13:00 ~ 24:00|02-960-4158
카페게이트 고려대역점|서울 동대문구 회기로2길 2|월~금 07:30 ~ 21:30|
탐앤탐스 회기역점|서울 동대문구 회기로 190-1 1,2층|매일 10:00 ~ 23:00|02-962-4565
리프패럿 전농점|서울 동대문구 사가정로 143 2층|화~금 12:00 ~ 19:00|010-3922-5076
딜리디저트|서울 동대문구 서울시립대로 88 1층|화~일 11:00 ~ 21:00|010-9005-4493
런치백|서울 동대문구 왕산로9길 25 1층|월,화,목,금,토,일 10:00 ~ 20:00|010-5220-3291
녹원|서울 동대문구 경희대로 14 지하 1층|목요일|02-6081-2018
엔드롱|서울 동대문구 하정로 43 1층|영업시간 월~금 07:30 ~ 17:00|02-6212-1392
톤톤|서울 동대문구 답십리로63길 11|화~토 10:00 ~ 21:00|010-7749-3343
장안생활카페|서울 동대문구 천호대로89길 9 1층|매일 10:30 ~ 21:00|
카페시카고|서울 동대문구 망우로18가길 3||02-3394-8677
메가MGC커피 전농동아점|서울 동대문구 서울시립대로 31 동아아파트 102동 1층 120호|월~금 08:00 ~ 22:00|02-2215-6452
메가MGC커피 답십리초점|서울 동대문구 전농로 35 1층|월~금 08:00 ~ 22:10|02-2217-9297
이디야커피 용두동사거리점|서울 동대문구 왕산로 68 103호|월~금 07:30 ~ 22:00|02-928-3305
루헤아지트|서울 동대문구 경희대로4길 18 2층|월~토 13:00 ~ 22:00|070-4226-4431
카페티움|서울 동대문구 전농로3길 56|매일 08:00 ~ 23:00|02-443-1563
카페바움758|서울 동대문구 회기로 36 1층|매일 10:00 ~ 22:00|02-966-9347
문화상점 이문일공칠|서울 동대문구 이문로 99 한국외국어대학교 교수회관 1층|월~금 09:00 ~ 20:00|02-2173-2212
한시십일분 2호점|서울 동대문구 망우로 40 지하 1층|화~일 13:00 ~ 23:00|
카페로니|서울 동대문구 하정로 36|목요일|02-982-7100
신보|서울 동대문구 회기로25길 101-13 1층|화,목 12:00 ~ 22:00|123
도망|서울 동대문구 망우로6길 3 1층|월,수,목,금,토,일 13:00 ~ 23:00|0507-1349-3015
메가MGC커피 전농동사거리점|서울 동대문구 전농로 135 1층|매일 10:00 ~ 21:00|02-2212-0224
벤첸트|서울 동대문구 회기로21길 8-8 1층|매일 10:00 ~ 22:00|
메가MGC커피 장한평역점|서울 동대문구 천호대로85길 10 1층 102호||02-2217-0888
커피빈 외대앞점|서울 동대문구 이문로 106 1~3층|월~금 07:00 ~ 22:00|02-959-7750
스타벅스 청량리역롯데캐슬스카이점|서울 동대문구 답십리로 27 청량리역롯데캐슬스카이 A동 상가 2층|매일 07:00 ~ 21:00|1522-3232
모즈플레이스|서울 동대문구 경희대로3길 11 2층|월~금 12:00 ~ 23:00|02-6015-3085
아워웨이브|서울 동대문구 서울시립대로 70-1 지하1층, 1층|화~일 12:00 ~ 22:00|010-8393-3095
카페NSW|서울 동대문구 왕산로 273 1층|월,화,목,금,토,일 11:00 ~ 02:00|010-9391-3573
설빙 이문점|서울 동대문구 휘경로 9 2층|매일 12:00 ~ 22:00|02-959-7224
메가MGC커피 경희대점|서울 동대문구 경희대로 18 1층|월~금 07:30 ~ 22:00|02-959-4282
메가MGC커피 촬영소사거리점|서울 동대문구 답십리로 233 1층||02-2242-4430
메가MGC커피 휘경주공점|서울 동대문구 사가정로25길 29 1층|매일 10:00 ~ 22:00|02-3394-9004
탐앤탐스 용두동아제약점|서울 동대문구 천호대로 63|월~금 07:00 ~ 01:00|
크레이저커피 외대점|서울 동대문구 천장산로 32-2 1층|월~토 08:00 ~ 21:00|02-959-9525
레프트커피 경희대점|서울 동대문구 회기로 164 1층|매일 11:00 ~ 22:00|02-962-3690
컴투레스트|서울 동대문구 회기로 161-11 1층|화~금 12:00 ~ 22:00|010-4682-9386
일곱평파스타|서울 동대문구 제기로5길 28 1층|월~토 11:00 ~ 20:00 · 휴게시간 월~토 15:30 ~ 17:00|02-921-9979
빙고앤샐러드|서울 동대문구 경희대로4길 73 1층|월,화,수,목,금,일 10:00 ~ 20:00|02-960-1838
공차 회기역점|서울 동대문구 회기로 188 103호|매일 10:30 ~ 22:30|02-957-5725
해머스미스커피 서울시립대점|서울 동대문구 서울시립대로 155 1층|월~금 09:00 ~ 23:00|010-9112-1233
백씨네콩다방|서울 동대문구 회기로21길 3 2층|영업시간 화~금 11:00 ~ 17:00|02-6101-7934
메가MGC커피 장안중앙점|서울 동대문구 장한로 58 1층|매일 08:00 ~ 22:00|02-2213-5272
이디야커피 동대문구청점|서울 동대문구 천호대로 153-1 1층|월~금 08:00 ~ 21:30|070-8633-8285
메가MGC커피 외대앞역점|서울 동대문구 휘경로 24 1층|매일 08:00 ~ 23:00|02-963-7111
비바라비다|서울 동대문구 천호대로81길 32 1층|월~금 07:00 ~ 19:00|
메가MGC커피 서울시립대점|서울 동대문구 전농로 222 씨티빌라트 1층 106호|월~금 08:00 ~ 22:00|02-3390-9880
바르다펫 장안점|서울 동대문구 사가정로25길 41 만정빌딩 1층|매일 10:00 ~ 20:00|070-7799-8956
역시커피|서울 동대문구 회기로 28 1층|월~금 08:00 ~ 19:00|010-8436-8959
그릭데이 경희대점|서울 동대문구 회기로23가길 22|매일 11:00 ~ 21:00|
메가MGC커피 삼육서울병원점|서울 동대문구 망우로 78 1층|매일 08:00 ~ 23:00|02-2213-2322
메가MGC커피 장안점|서울 동대문구 장한로 116 풍양빌딩 1층|매일 07:00 ~ 22:30|02-2215-0060
헤이림|서울 동대문구 고산자로 391 대동빌딩 1층|월~금 09:00 ~ 22:00|02-968-1497
카페1579|서울 동대문구 망우로 49-7||
이디야커피 용두동점|서울 동대문구 고산자로 413-1 1층|매일 08:00 ~ 22:00|02-966-3088
돌커피|서울 동대문구 전농로17길 36 1층|목요일|02-2088-8855
달콤커피 경희대의료원점|서울 동대문구 경희대로 23 2층|매일 10:00 ~ 19:00|
커피그라운즈|서울 동대문구 답십리로48길 57|월~금 16:00 ~ 21:30|02-478-8470
이디야커피 배봉초교사거리점|서울 동대문구 답십리로63길 131 1층|월~금 08:00 ~ 22:30|02-2242-1001
빽다방 장한평역점|서울 동대문구 천호대로85길 7 1층|월~금 07:30 ~ 22:00|02-2216-0410
커피와핫도그|서울 동대문구 홍릉로 64-2 1층|월~토 09:00 ~ 22:00|
커피향기|서울 동대문구 한천로46길 79-2||02-2212-6175
투썸플레이스 청량리점|서울 동대문구 고산자로32길 78 한양수자인아트포레스트 상업시설 1층 121~127호|월~금 07:00 ~ 23:00|02-2138-3776
쿠니네와플|서울 동대문구 답십리로 102 1층|월~토 11:30 ~ 19:30|02-3394-7756
시에로시네마|서울 동대문구 서울시립대로 80-1 1층 2호|매일 11:00 ~ 23:00|010-6377-5968
동대문구청소년독서실 카페|서울 동대문구 장한로 191 1층|화~금 09:00 ~ 23:00|010-2759-5078
브라질다방|서울 동대문구 왕산로 183|매일 09:00 ~ 21:00|02-963-5998
카페에이유|서울 동대문구 경희대로1가길 12 가,나동 1층|매일 08:00 ~ 24:00|070-7774-4564
바나프레소 회기역사거리점|서울 동대문구 회기로 176 1층|매일 07:00 ~ 22:00|070-8998-8939
이디야커피 장안동점|서울 동대문구 장한로 43 1층|매일 06:00 ~ 22:50|02-3409-2468
언차일드|서울 동대문구 회기로 194-1 1,2층||
메가MGC커피 장안동사거리점|서울 동대문구 장한로 165 1층|월,화,수,목,일 08:00 ~ 22:00|02-3394-5111
커피볶는성군 2호점|서울 동대문구 답십리로69길 75|매일 08:30 ~ 20:00|02-3394-7325
카페가성비 한국외대점|서울 동대문구 이문로 96-1|월~금 08:00 ~ 22:00|02-966-5350
셉(sep)|서울 동대문구 서울시립대로 82|매일 11:00 ~ 23:00|02-3394-5967
헬로 펠라스|서울 동대문구 천장산로7길 62 2층|월~금 08:00 ~ 19:30|070-4647-4684
읍천리382 장안점|서울 동대문구 장한로 161 1층|매일 10:00 ~ 22:00|02-6941-1382
카페어치브|서울 동대문구 망우로18다길 19 1층|월,화,목,금 11:30 ~ 22:00|010-9951-6745
카페프로젝트이응|서울 동대문구 서울시립대로 43 1층|목 10:30 ~ 18:30|010-2527-0284
오슬랑커피|서울 동대문구 청계천로 443|매일 08:00 ~ 22:00|
빽다방 장안뉴시티점|서울 동대문구 장한로 105 1층|월~금 08:00 ~ 22:30|070-4010-5115
적정고요|서울 동대문구 답십리로23길 70-11 지하, 1층|영업시간 화~금 09:00 ~ 17:00|0507-1355-9691
이디야커피 답십리사거리점|서울 동대문구 답십리로 145 1, 2층|매일 08:00 ~ 23:00|02-2215-3538
메가MGC커피 회기역점|서울 동대문구 회기로 194 1층 1호|월~금 08:00 ~ 22:00|02-963-3618
24시무인카페 만월경 답십리점|서울 동대문구 한천로37길 23 창승빌딩 b동 1층 1호|매일 00:00 ~ 24:00|010-7231-3691
공차 장안동사거리점|서울 동대문구 답십리로 289 기륭빌딩 1층|매일 09:00 ~ 23:00|02-3394-6637
더빙스커피|서울 동대문구 전농로3길 78-1|매일 09:00 ~ 23:00|
젠틀마담 블리스버거 장안점|서울 동대문구 장안벚꽃로 107 장안현대홈타운상가 1동 1층 125-1, 126, 126-1호|월~금 08:30 ~ 22:00|02-3394-8810
이디야커피 장안중앙점|서울 동대문구 사가정로25길 42 1층|월~금 08:00 ~ 23:30|02-3390-3023
이디야커피 청량리점|서울 동대문구 왕산로 225 1층|월~금 08:00 ~ 23:00|02-960-2618
이디야커피 신설동역점|서울 동대문구 천호대로 11-3 1층|월~금 08:00 ~ 22:00|02-522-3288
컴포즈커피 제기약령시장점|서울 동대문구 약령시로 67-1|월~금 08:30 ~ 21:00|02-957-1020
카페JW|서울 동대문구 외대역동로 139|매일 10:30 ~ 22:30|
원더월커피로스터스|서울 동대문구 답십리로 80 1층|월~금 09:00 ~ 21:00|010-8754-6467
오슬로우커피 답십리점|서울 동대문구 전농로 96 1층|매일 07:30 ~ 22:00|02-6406-9456
매머드익스프레스 장안현대홈타운점|서울 동대문구 장안벚꽃로 107 상가1동 1층 102호|월~토 10:00 ~ 21:50|
컴포즈커피 답십리점|서울 동대문구 천호대로 313 1층 9호||
메가MGC커피 동대문한천로점|서울 동대문구 한천로 60 1층||02-2215-0605
백억커피 장안점|서울 동대문구 한천로18길 9 1층 1호|매일 00:00 ~ 23:59|
메가MGC커피 고대정문점|서울 동대문구 안암로 158-1 1층 13호||02-921-5662
메가MGC커피 배봉사거리점|서울 동대문구 한천로 189 1층|매일 08:00 ~ 22:00|02-2243-2337
디저트39 외대점|서울 동대문구 휘경로 13 1층|매일 10:00 ~ 22:00|02-965-1110
커피빈 경희대점|서울 동대문구 경희대로 10|월~금 08:30 ~ 21:00|02-3295-4552
면곡당 장안점|서울 동대문구 답십리로69길 8 1층|월~금 09:00 ~ 18:00|010-5848-1743
컴포즈커피 답십리골든메카점|서울 동대문구 천호대로69길 12 골든메카 1층|월~금 07:30 ~ 22:00|02-2212-2224
커피창고|서울 동대문구 홍릉로 117|월~금 10:00 ~ 22:00|
핸섬로스팅커피|서울 동대문구 고산자로56길 17 1층|월~토 11:00 ~ 19:00|070-7779-4836
더대단한커피&대단한탕후루 동대문휘경점|서울 동대문구 망우로20길 86 브라운스톤휘경 상가동 1층 101호|매일 08:00 ~ 21:00|
미스터힐링 롯데시네마 청량리점|서울 동대문구 왕산로 214 롯데백화점 7층|매일 11:00 ~ 22:00|02-966-8177
누스|서울 동대문구 장한로28가길 41 1층||
컴포즈커피 휘경주공점|서울 동대문구 한천로46길 42 마루하우스|월~금 08:00 ~ 22:00|070-8833-9494
컴포즈커피 전농중앙점|서울 동대문구 전농로 114 1층|매일 08:00 ~ 22:00|02-2216-7195
달콤퐁당 고대점|서울 동대문구 안암로24길 8|월~토 11:00 ~ 20:00|02-919-8268
카페시월|서울 동대문구 장한로6길 37 1층||070-8691-0735
카페 머랭|서울 동대문구 답십리로 311|매일 10:00 ~ 23:00|02-3390-4268
카페엔젤|서울 동대문구 왕산로28길 55 1층 101호|월~금 08:00 ~ 21:00|02-966-3555
이디야커피 서울시립대점|서울 동대문구 서울시립대로 164 도석프라자 1층 104호|월~금 08:00 ~ 23:00|02-2248-7618
아마스빈 경희대점|서울 동대문구 경희대로 6 1층|월~금 09:00 ~ 22:00|02-962-9246
컴포즈커피 장안중앙점|서울 동대문구 장한로 99 1층 101-2호|매일 08:00 ~ 22:00|070-7617-1010
배트콩|서울 동대문구 경희대로4길 52|월~금 08:00 ~ 22:00|
공차 전농동사거리점|서울 동대문구 사가정로 111-2 1층|월~금 08:30 ~ 22:30|02-2244-3370
7카롱|서울 동대문구 경희대로4길 29 1층|월,화,수,목,금,일 11:00 ~ 20:00|010-8227-7848
카페115st|서울 동대문구 천장산로 38 1층|매일 11:00 ~ 23:00|02-969-8261
유유에스프레소|서울 동대문구 회기로19길 9 2층|화~일 11:00 ~ 21:00|010-8356-1129
오르다빛|서울 동대문구 답십리로69길 71 1층|월~금 08:30 ~ 20:00|
매트팩토리|서울 동대문구 무학로 133-2 유일빌딩 1층, 매트팩토리|월~금 12:00 ~ 20:00|010-6369-9805
역전커피숍|서울 동대문구 신이문로 41-1||
이디야커피 장안중랑천점|서울 동대문구 장한로18길 32 1층|월~금 07:30 ~ 23:00|02-3394-5598
메가MGC커피 답십리1동점|서울 동대문구 답십리로 130 래미안위브 근린생활3동 1층||02-2249-1007
푸푸하우스|서울 동대문구 전농로 36 B103호|월,수,목,금,토,일 11:00 ~ 21:00|010-9297-7118
튠업|서울 동대문구 이문로9길 46 지하1층|월~금 09:00 ~ 23:00|02-546-3700
레이지코지|서울 동대문구 한천로 121-5 1층|영업시간 월~금 08:00 ~ 17:00|
이디야커피 답십리파크자이점|서울 동대문구 한천로 55 영진빌딩 1층|매일 08:00 ~ 22:00|02-3390-4139
레이업|서울 동대문구 전농로 153 2층|월,수,목,금,토,일 11:00 ~ 21:00|070-8244-7165
세컨스텝|서울 동대문구 난계로30길 36-8|영업시간 월~금 09:00 ~ 17:00|
유앤미|서울 동대문구 이문로 193 1층|화~일 09:30 ~ 23:30|
미깡케이크&커피|서울 동대문구 회기로 127 1층|목요일|010-5679-1778
사브레|서울 동대문구 장한로6길 18 1층 101호|목~토 11:30 ~ 21:00|070-8286-9547
커피DNA|서울 동대문구 천장산로4길 48 1층|월~금 08:00 ~ 20:00|070-8777-2480
이디야커피 촬영소사거리점|서울 동대문구 답십리로 264 1층|월~금 08:00 ~ 23:30|02-2217-1002
프렌치카페소딜리셔스|서울 동대문구 왕산로 109 2층|매일 09:00 ~ 21:00|02-965-9981
오로라스튜디오|서울 동대문구 회기로10길 15 1층외관 카페|월~금 11:00 ~ 20:00|010-8971-0212
하브|서울 동대문구 서울시립대로 72-2 1충|화~일 11:00 ~ 20:00|0507-1350-3941
컴포즈커피 장안래미안점|서울 동대문구 장한로28길 48 로얄상가 1층 101호|월~금 07:30 ~ 22:00|070-7537-0066
카페 노란코끼리 동대문구청점|서울 동대문구 천호대로 151 1층|월~금 08:00 ~ 21:00|02-960-5674
휘카페|서울 동대문구 서울시립대로 117 1층|월~금 09:00 ~ 18:00|070-8667-6332
브릭독|서울 동대문구 사가정로 26-1||
더벤티 회기사거리점|서울 동대문구 이문로 28 1층|월~목 08:00 ~ 22:00|02-6368-2852
디저트39 경희대점|서울 동대문구 경희대로 23 경희의료원 문화복지센터 1층 4,6호|월~토 08:00 ~ 22:00|02-966-3226
칼버츠|서울 동대문구 전농로 97 2층 좌측|화~일 11:00 ~ 23:00|0507-1426-5477
커피나인 청량리해링턴플레이스점|서울 동대문구 고산자로34길 70||070-8835-7799
카페 쏘리낫쏘리 신설점|서울 동대문구 왕산로 22 1층|월,화,목,금,토,일 09:30 ~ 18:00|010-4089-9669
히랑|서울 동대문구 답십리로66길 66 1층|월~금 09:00 ~ 21:00|010-9404-0569
탐앤탐스 장안1호점|서울 동대문구 장한로 85 현대벤쳐빌 1층||02-2243-4560
이디야커피 회기역점|서울 동대문구 망우로 67 효자워너빌 103호 1층|매일 08:00 ~ 22:00|02-2212-2878
디어케키|서울 동대문구 답십리로51길 31 1층||
땡큐미 서울|서울 동대문구 천호대로83길 9 1층|화~금 09:00 ~ 19:00|
멜로우|서울 동대문구 안암로24길 20-4 정원 1층|월~금 12:00 ~ 21:30|
어빌리티커피 외대|서울 동대문구 이문로9나길 6-14 1층|월~금 08:00 ~ 23:00|02-6013-0526
다미가한방카페|서울 동대문구 약령중앙로 5 대산빌딩 1층|월~토 09:00 ~ 20:00|02-961-5599
이디야커피 회기역중앙점|서울 동대문구 회기로 193 1층|월~목 07:00 ~ 23:00|02-960-7985
운치|서울 동대문구 고산자로56길 32-1|월~토 12:00 ~ 20:00|02-969-0035
카페어텐디|서울 동대문구 왕산로 110|월~금 10:00 ~ 21:00|02-967-3776
하타가야 신설동점|서울 동대문구 하정로 40-3 1층||02-953-1523
플로릭카페|서울 동대문구 천장산로7길 64|월~금 08:30 ~ 20:00|02-544-2196
어프리시티|서울 동대문구 서울시립대로28가길 1 1층|2024년 1월 18일 ~ 2024년 2월 1일 휴무|0507-1357-3521
투샷|서울 동대문구 한천로24길 74-1 진성빌딩 1층|매일 10:00 ~ 04:00|02-2212-4111
W카페|서울 동대문구 왕산로40길 8-1||02-962-3230
나무그림라운지|서울 동대문구 왕산로9길 23|영업시간 월~금 08:30 ~ 16:00|
메가MGC커피 제기약령시장점|서울 동대문구 고산자로 481-1 1층|월~금 08:10 ~ 21:00|02-960-7130
벤티프레소|서울 동대문구 장한로5길 16 1층 102호||
아임유마카롱&케이크|서울 동대문구 망우로18가길 80 1층|월~금 11:00 ~ 21:30|070-7778-4222
쥬씨&차얌 외대점|서울 동대문구 휘경로 8 1층|매일 08:00 ~ 22:50|010-6448-0710
이디야커피 장한평군자초교점|서울 동대문구 한천로2길 53 1층|월~금 08:00 ~ 22:00|02-6052-5207
24시무인셀프카페 장안점|서울 동대문구 장한로26길 32|매일 00:00 ~ 24:00|0507-1442-8919
이디야커피 동부병원사거리점|서울 동대문구 무학로 104 1층|매일 08:00 ~ 23:00|02-923-4947
사미커피|서울 동대문구 장한로14길 70 1층|화~금 08:00 ~ 19:00|010-7590-4222
알고커피(ALGO COFFEE)|서울 동대문구 경희대로6길 5||
매머드익스프레스 용두동점|서울 동대문구 고산자로 409-1 1층||
빽다방 답십리사거리점|서울 동대문구 전농로 97-1 1층|매일 08:00 ~ 21:00|02-2245-8993
슈퍼 내추럴|서울 동대문구 전농로23길 78|매일 12:30 ~ 19:30|010-9123-1357
빽다방 장안동사거리점|서울 동대문구 장한로 140 1층|매일 09:00 ~ 21:00|02-2212-0423
컴포즈커피 전농래미안크레시티점|서울 동대문구 사가정로 65 201동 상가 103호|월~금 08:00 ~ 22:00|
바나프레소 답십리역점|서울 동대문구 천호대로 289 1층 104호|월~금 07:30 ~ 22:30|02-3394-6036
카페5번출구|서울 동대문구 외대역동로27길 82 1층|월~토 10:00 ~ 19:00|070-8715-0005
리드스트리트커피|서울 동대문구 회기로 166 지하1~2층|매일 08:00 ~ 24:00|
베러먼데이커피 회기역점|서울 동대문구 망우로 46 상가 401동 1106호|월~금 07:00 ~ 21:00|02-6012-0217
매머드익스프레스 외대후문점|서울 동대문구 천장산로7길 16 1층||
카페오픈24 무인카페|서울 동대문구 망우로 133 101호||010-4983-7420
커피베이 시립대점|서울 동대문구 망우로6길 40|월~금 08:00 ~ 22:00|02-3390-3057
바나프레소 경희대점|서울 동대문구 경희대로4길 1 1층|매일 07:00 ~ 23:00|070-8998-8911
발도스커피|서울 동대문구 답십리로 237|매일 08:00 ~ 21:00|
FEELYO|서울 동대문구 휘경로2길 5-2 2층|월,화,수,목,금,일 11:00 ~ 23:30|114
언오프|서울 동대문구 전농로16길 35 1층|화~토 11:00 ~ 20:00|0507-1447-1091
