카페명|주소|영업시간|전화번호
블루샥 서울망우역점|서울 중랑구 망우로 394 보경빌딩 1층 101호|월~금 08:00 ~ 21:00|02-433-8782
빽다방 중랑역동부시장점|서울 중랑구 망우로32길 14 1층|월~금 08:00 ~ 23:00|02-432-1077
메가MGC커피 용마산역점|서울 중랑구 면목로 250 1층|매일 08:00 ~ 23:00|02-433-5113
컴포즈커피 먹골중랑점|서울 중랑구 동일로163길 8 1층|매일 08:00 ~ 22:00|02-6405-2240
이디야커피 사가정아이파크점|서울 중랑구 동일로92길 57 1층|매일 09:00 ~ 22:00|02-6014-2300
공차 먹골역점|서울 중랑구 동일로 932 127호|매일 08:00 ~ 23:00 · 휴게시간 매일 22:30 ~ 23:00|070-8691-4525
칸타노체|서울 중랑구 용마산로136길 64 2,3층|매일 10:00 ~ 19:00|
7773카페앤베이커리|서울 중랑구 봉우재로 50 봄작시티50 202동 1층 101호|매일 08:00 ~ 22:00|
작은창고21|서울 중랑구 동일로101길 11-21 1층|월~금 09:00 ~ 19:00|010-9840-8896
할리스 중랑역점|서울 중랑구 망우로 210 2, 3층|매일 08:00 ~ 02:00|0507-1394-7858
씨피피|서울 중랑구 상봉중앙로1길 74 1층|화~토 11:30 ~ 19:00|
이디야커피 망우중앙점|서울 중랑구 용마산로115길 109 1층|매일 08:00 ~ 23:30|02-433-5088
컴포즈커피 중랑동부시장점|서울 중랑구 망우로32길 8 1층|매일 08:00 ~ 23:00|02-435-9942
카페마션&로또|서울 중랑구 봉화산로56길 69 1층|매일 07:30 ~ 22:00|010-2178-8746
카페기러기|서울 중랑구 공릉로2가길 28 1층 103호|월,수,목,금,토,일 11:00 ~ 21:00|070-8879-0702
목하케이크|서울 중랑구 동일로96길 9 1층|화~일 10:00 ~ 21:00|0504-920-9741
컴포즈커피 중랑구청점|서울 중랑구 신내로 80 도스타워 1층 101호|월~금 07:30 ~ 23:00|02-3421-1440
과일에반하다프루타 상봉점|서울 중랑구 봉우재로 95 1층|매일 09:00 ~ 02:00|02-433-1277
이디야커피 먹골역점|서울 중랑구 동일로157길 13 1층|월~금 08:30 ~ 23:00|02-6212-8900
카일커피|서울 중랑구 신내로10길 21 1층|월~토 10:00 ~ 24:00|070-7772-4999
컴포즈커피 중랑면목시장점|서울 중랑구 면목로 293 A동 101호|월~금 08:00 ~ 22:00|02-6012-2209
이프노즈커피|서울 중랑구 동일로 920 1층 102호|화~일 10:00 ~ 23:00|02-973-0313
이디야커피 금란망우점|서울 중랑구 망우로 460 1층|월~금 08:30 ~ 22:00|02-436-2510
위드마카롱|서울 중랑구 사가정로49길 6 1층|월~토 11:00 ~ 20:00|070-8691-2890
이디야커피 면목역점|서울 중랑구 면목로 429 1층|월~금 08:30 ~ 23:30|02-433-4347
이디야커피 서울상봉1동점|서울 중랑구 상봉중앙로 36 1층|매일 08:30 ~ 22:00|02-434-1888
조이커피|서울 중랑구 봉우재로 213 1층 101호||010-9022-8626
이디야커피 중화동점|서울 중랑구 동일로129길 1 1층|매일 08:00 ~ 22:30|02-933-6070
면목다방|서울 중랑구 겸재로 198|매일 08:30 ~ 01:00|
카페스테어스|서울 중랑구 동일로109길 28 1층|월~금 10:00 ~ 20:00|010-2654-5125
아프리카커피|서울 중랑구 용마산로 623 삼부그린스포츠센터 1층|월~금 10:00 ~ 22:00|02-3422-2772
컨센트릭|서울 중랑구 면목로22길 38|화~토 11:00 ~ 18:00|
이디야커피 양원역점|서울 중랑구 양원역로14가길 24 1층|매일 09:00 ~ 21:00|02-2208-1668
카페홀작|서울 중랑구 용마산로 248||02-435-7154
빽다방 상봉역점|서울 중랑구 면목로 481 오렌지타워 1층 102호|월~토 07:30 ~ 22:00|02-433-0993
데번140|서울 중랑구 신내로 225 1층 140호|월~토 09:00 ~ 21:00|02-3423-0934
주책|서울 중랑구 면목로55길 57 1층|목~토 11:00 ~ 02:00|02-435-9990
빽다방 사가정역점|서울 중랑구 면목로 330-1 1층|매일 08:30 ~ 22:30|02-432-2337
마음카페|서울 중랑구 사가정로46길 18 인정슈퍼 1층|매일 10:00 ~ 20:00|
이디야커피 신내동점|서울 중랑구 봉화산로 215 1층|매일 08:00 ~ 22:00|02-6407-7835
메가MGC커피 먹골중앙점|서울 중랑구 동일로 887 삼삼메디컬빌딩 1층 104호|매일 10:00 ~ 21:00|02-971-5077
그리네|서울 중랑구 면목로56길 12 1층|매일 10:00 ~ 24:00|
이디야커피 화랑대역점|서울 중랑구 신내로25가길 2 1층 104호|매일 08:00 ~ 22:00|02-979-0675
카페 봉봉|서울 중랑구 면목로 463|월~토 10:00 ~ 21:30|
토프레소 면목점|서울 중랑구 면목로 376 1층 103호|매일 09:00 ~ 21:00|02-433-0304
멍뭉다방|서울 중랑구 용마산로 299 4층|월,수,목,금,토,일 12:00 ~ 21:00|0507-1435-1177
빽다방 용마산역점|서울 중랑구 면목로27길 4 1층|월,화,수,목,금,일 09:00 ~ 21:30|
까페뜨란|서울 중랑구 동일로138길 9 1층|월~금 10:00 ~ 19:00|070-8252-0535
투썸플레이스 신내홈플러스점|서울 중랑구 신내로 201 1층|매일 10:00 ~ 21:30|02-3421-5087
메가MGC커피 중랑구청점|서울 중랑구 신내로 82 금강프라자 110호|매일 09:00 ~ 23:00|02-3422-1222
디오리진|서울 중랑구 망우로32길 7 성원빌딩 1층|월~금 09:00 ~ 22:00|
푸른언덕|서울 중랑구 상봉로 102 2층||02-2207-7780
라인업커피 사가정점|서울 중랑구 사가정로 382 1층|월~금 08:00 ~ 22:00|02-493-4988
은채맘도라지청|서울 중랑구 중랑역로53길 9 1층|월~금 10:00 ~ 19:00 · 휴게시간 월~금 12:00 ~ 13:00|010-4965-0253
컴포즈커피 중랑용마산점|서울 중랑구 면목로 252-1 1층|매일 09:00 ~ 21:45|02-2280-1422
이디야커피 면목늘찬병원점|서울 중랑구 동일로 643 1층|매일 08:30 ~ 21:00|
만랩커피 묵동점|서울 중랑구 숙선옹주로 45 묵동이편한세상 화랑대 단지상가 12호|매일 08:00 ~ 22:00|02-979-7956
카페1221|서울 중랑구 봉화산로27나길 16 1층||02-6398-0013
한잎|서울 중랑구 공릉로12가길 47 1층|매일 09:00 ~ 22:00|02-972-9213
컴포즈커피 사가정역점|서울 중랑구 면목로 333|월,화,수,목,일 09:00 ~ 21:00|
갈팡즙팡 과일디저트카페|서울 중랑구 면목로85길 48-8 1층 101호|매일 12:00 ~ 02:00|010-8071-8803
공차 중랑역점|서울 중랑구 망우로 206|매일 10:00 ~ 23:00|02-6951-3648
카페153|서울 중랑구 동일로91길 6 1층 102호|매일 08:30 ~ 22:00|02-434-3161
디카페|서울 중랑구 용마산로 421-1 1층|매일 10:00 ~ 22:00|02-432-7450
립스트커피|서울 중랑구 동일로154길 7 1층 101호|화~금 10:00 ~ 20:00|
컴포즈커피 면목2동점|서울 중랑구 봉우재로 40 1층|월~금 08:00 ~ 22:00|
빨대소리|서울 중랑구 답십리로75길 46 1층|화~토 10:00 ~ 19:00|02-495-7077
누을|서울 중랑구 상봉로18길 40 1층|매일 08:30 ~ 19:00|010-7640-1376
얌얌트레이|서울 중랑구 동일로149길 51 1층|월,수,목,금,토,일 10:00 ~ 20:00|02-974-0150
미드나잇선|서울 중랑구 사가정로37길 73|매일 11:00 ~ 20:00|
카페이퍼스|서울 중랑구 중랑천로 81 1층|월~금 08:00 ~ 21:00|070-8866-7899
빽다방 면목역점|서울 중랑구 겸재로 178 1층|월~토 08:30 ~ 22:00|02-6014-5368
빽다방 먹골역점|서울 중랑구 공릉로2길 7 1층 105호|월,화,수,목,금,일 08:00 ~ 22:00|02-979-2208
더벤티 서일대점|서울 중랑구 용마산로 424 101호|월~금 08:00 ~ 22:00|070-8287-0288
커피볶는성군 3호점|서울 중랑구 면목천로 177|월~금 08:30 ~ 21:00|
카페BK|서울 중랑구 겸재로54길 21 1층||010-4447-3440
구워르텐|서울 중랑구 면목로40길 19 1층|매일 09:00 ~ 21:00 · 휴게시간 매일 09:00 ~ 11:00|0507-1461-8814
모나크|서울 중랑구 신내로1길 9 1층 모나크|수~금 12:00 ~ 20:00|070-7818-7900
이디야커피 우림시장점|서울 중랑구 봉우재로 240 1층|월~금 09:30 ~ 22:00|070-8156-4817
이디야커피 서울중화초등학교점|서울 중랑구 신내로7가길 7 제이리옴 1층|월~금 08:30 ~ 21:00|02-6952-2212
망우다방&일상맥주|서울 중랑구 용마산로116길 14 1층||
크럼비|서울 중랑구 면목로57길 56 로얄하이빌 1층 102호|영업시간 화~토 10:30 ~ 17:00|010-9619-3671
아인플라츠|서울 중랑구 동일로92길 9 1층|매일 09:00 ~ 20:30|070-8670-6596
노에|서울 중랑구 겸재로23길 17 1층 103호|화~일 10:00 ~ 20:00|02-435-1972
플러스82 중랑점|서울 중랑구 동일로116길 13 1층|매일 00:00 ~ 23:59|
설빙 서울사가정역점|서울 중랑구 사가정로51길 38 2층|매일 11:00 ~ 23:30|02-491-2220
카페인중독 중랑점|서울 중랑구 동일로109길 8 1층|매일 11:00 ~ 01:30|02-433-0822
모코|서울 중랑구 면목로49길 33 1층|매일 11:00 ~ 22:00|
백억커피 중랑점|서울 중랑구 면목로39길 8 한성빌딩 1층|매일 00:00 ~ 23:59|
달리는커피 서울면목본동점|서울 중랑구 면목로 382 102호|월,화,목,금,토,일 10:30 ~ 19:30|070-7585-5838
빽다방 봉화산역점|서울 중랑구 신내로 211|월~금 08:00 ~ 21:30|02-3421-7971
수리야|서울 중랑구 양원역로 21|영업시간 매일 10:30 ~ 17:00|070-8887-0845
로코케이크|서울 중랑구 봉화산로 101 1층|월~토 10:00 ~ 19:00|010-4668-2790
컴포즈커피 면목두산점|서울 중랑구 사가정로42길 71 1층||
더벤티 사가정아이파크점|서울 중랑구 동일로92길 40 상가동 2동 1층 102호|월~금 08:00 ~ 21:00|070-8287-1229
포유어무드|서울 중랑구 용마산로94길 24 1층|월~금 08:30 ~ 02:00|010-5056-5304
공차 사가정역점|서울 중랑구 면목로 313 1층|월~금 09:00 ~ 22:50|02-434-7177
카메리네|서울 중랑구 봉화산로 221||
카페리바체|서울 중랑구 봉화산로56길 60 2층|매일 11:30 ~ 22:00|02-2208-0058
커피베이 면목역점|서울 중랑구 겸재로 187 2층|매일 09:00 ~ 24:00|
카페프리헷 중화한신점|서울 중랑구 동일로 752 중화한신아파트 상가 106호|매일 00:00 ~ 24:00|010-5681-0307
더벤티 망우역점|서울 중랑구 용마산로115길 127 한일씨너스빌리젠시1단지 S1011호|매일 08:00 ~ 22:00|070-8691-1839
빽다방 서일대점|서울 중랑구 용마산로 388 1층|매일 08:00 ~ 21:00|02-6368-9789
루디스베이글 면목점|서울 중랑구 면목로48길 59 더빌 1층 101호|월,수,목,금,토,일 07:00 ~ 22:00|010-8997-4831
이디야커피 면목경남아너스빌점|서울 중랑구 면목로27길 92 1층|매일 09:00 ~ 22:00|02-2208-7123
시장무인카페24|서울 중랑구 면목로35길 8 삼남빌딩 1층|매일 00:00 ~ 24:00|02-436-0436
디저트39 양원역점|서울 중랑구 양원역로 72||02-432-3839
봉화산|서울 중랑구 신내로 225|월~토 08:00 ~ 23:00|
파크랜드|서울 중랑구 용마산로115길 55||02-438-0188
프롬해피|서울 중랑구 망우로 443 1층|월~토 09:30 ~ 20:00|010-4211-1845
매머드익스프레스 우림시장점|서울 중랑구 용마산로 498 1층 101호|월~금 08:30 ~ 21:30|
카페아이|서울 중랑구 상봉로 73 동방빌딩 1층|매일 10:00 ~ 24:00|02-433-0825
이디야커피 망우동점|서울 중랑구 망우로 416 1층|매일 08:00 ~ 21:50|02-2209-0627
이디야커피 상봉엠코점|서울 중랑구 망우로 353 124호|월~금 09:00 ~ 23:00|02-434-0829
누커리|서울 중랑구 겸재로50나길 76 센텀하우스 1층 103호|월,수,목,금,토,일 09:00 ~ 18:00|010-4308-0815
요거프레소 상봉이노시티점|서울 중랑구 망우로 353 상봉이노시티 C동 2층||02-492-0702
퍼스트에스프레소바|서울 중랑구 상봉로26길 14 1층 1호|수~금 11:00 ~ 18:30|0507-1343-1352
바나타이거 상봉역점|서울 중랑구 면목로 495 1층 101호||
빽다방 양원역점|서울 중랑구 양원역로10길 25 제일프라자 1층 104호|월~토 08:00 ~ 21:30|02-3421-6540
가비당|서울 중랑구 사가정로46길 37|월~목 09:00 ~ 22:30|
금커피별빙수 사가정역점|서울 중랑구 면목로45길 3-6 1층|매일 12:00 ~ 23:00|
옐로우카멜|서울 중랑구 동일로161길 10 1층 101호|화~금 11:00 ~ 20:00|
백억커피 중화역점|서울 중랑구 동일로 819 1층||070-4833-3648
카페플랫|서울 중랑구 동일로 603-2||
빈스로드|서울 중랑구 사가정로49길 53||
감성커피 상봉점|서울 중랑구 면목로 469 대성타워 101호|월~금 08:00 ~ 23:00|0507-1413-3735
슬기로운카페|서울 중랑구 답십리로77길 28-31 1층|월~금 08:30 ~ 18:00|070-8224-7906
영다방 묵동점|서울 중랑구 동일로169길 15 1층||
장미정원카페|서울 중랑구 묵동 342-3||
커피나무|서울 중랑구 신내로 62||02-433-4273
셀더빈|서울 중랑구 중랑천로 111-1 1층|월~금 09:00 ~ 18:30|02-436-2806
커피모이|서울 중랑구 겸재로50길 31 101동 1층 102호|매일 09:30 ~ 21:00|
타로&사주 토닥토닥카페|서울 중랑구 면목로 326 2층|매일 13:00 ~ 21:00|02-436-7337
랑주|서울 중랑구 용마산로129길 40 1층|매일 09:00 ~ 22:00|070-4797-0489
밀크플리즈|서울 중랑구 동일로 810 3층|화,수,목요일|
메가MGC커피 망우금란점|서울 중랑구 망우로 467 1층 106호|매일 08:00 ~ 22:00|02-434-5518
오숲 2호점|서울 중랑구 겸재로9길 51|화~토 12:00 ~ 20:00|
치팅데이|서울 중랑구 동일로143길 78 대원파크빌 A동 1층 101호|매일 09:30 ~ 22:30|010-2846-0588
영다방 중화역점|서울 중랑구 봉화산로 30|월~금 09:00 ~ 21:00|070-8230-9993
우지커피 중랑구청점|서울 중랑구 신내로14길 9 영춘빌딩 1층|매일 08:00 ~ 22:30|02-3423-0031
쥬씨 서일대점|서울 중랑구 용마산로94나길 31|매일 09:00 ~ 24:00|
우지커피 동원사거리점|서울 중랑구 겸재로 237 1층 103호|월~토 08:30 ~ 22:00|02-491-8226
매머드익스프레스 면목시장점|서울 중랑구 면목로33길 38 1층||010-5826-7800
커피나무카페|서울 중랑구 겸재로 263 1층||010-2362-8768
텐퍼센트커피 상봉점|서울 중랑구 망우로 353 홈플러스 상봉점 1층|매일 10:00 ~ 22:00|010-6767-0803
카페소르르|서울 중랑구 망우로 414|매일 10:30 ~ 23:00|02-493-1999
Bakery Cafe 사과나무|서울 중랑구 용마산로94가길 19 1층 101호|월~금 10:00 ~ 19:30|02-433-6609
카페싹|서울 중랑구 사가정로 390||
카페베네 상봉역점|서울 중랑구 망우로 297||
패밀리독|서울 중랑구 동일로143길 24||
카페 이포크|서울 중랑구 면목로51길 23 1층|매일 10:00 ~ 21:00|
쥬씨 망우역점|서울 중랑구 용마산로115길 127||
비앤디카페|서울 중랑구 동일로 843 유림빌딩 1층||02-973-7710
샵507|서울 중랑구 용마산로 338 1층||
카페145|서울 중랑구 동일로 666|화~일 10:00 ~ 02:00|
카페in중독|서울 중랑구 봉화산로53길 19||070-8794-7777
이디야커피 봉화산역점|서울 중랑구 신내로 211 114호|월~토 07:30 ~ 24:00|070-8658-3971
매머드익스프레스 상봉역베스트원점|서울 중랑구 망우로 304 상봉베스트원아파트 105호|매일 08:30 ~ 21:00|
은하다방|서울 중랑구 겸재로18길 3||02-435-6543
공차 홈플러스상봉점|서울 중랑구 망우로 353 1층|매일 10:00 ~ 22:00|02-435-4351
이디야커피 망우코레일점|서울 중랑구 망우로55길 11-10 망우역 1층|월~금 07:00 ~ 22:00|02-434-1579
카페후르|서울 중랑구 용마산로 456 1층|월~금 08:00 ~ 21:00|010-2920-7080
더벤티 중화중앙점|서울 중랑구 동일로 774 1층 102호|매일 08:00 ~ 22:00|02-433-1819
이디야커피 서울의료원점|서울 중랑구 신내로 156 1층|매일 07:00 ~ 20:00|02-3422-6467
이디야커피 중랑묵동점|서울 중랑구 동일로 932 묵동자이아파트 1층|매일 08:00 ~ 23:00|02-978-0675
에그카페24 상봉점|서울 중랑구 상봉중앙로8나길 52|매일 00:00 ~ 24:00|
망우삼거리북카페|서울 중랑구 면목동 산 1-3||
