카페명|주소|영업시간|전화번호
스타벅스 올림픽대교북단점|서울 광진구 광나루로 608 1층|월~금 07:00 ~ 22:00|1522-3232
밀피|서울 광진구 동일로22길 117-15 1,2층|매일 11:30 ~ 23:00|
카페러슬|서울 광진구 자양로37길 63 3층|화~일 10:00 ~ 20:00|070-4202-1555
스타벅스 구의역|서울 광진구 아차산로 373|월~토 07:00 ~ 23:00|1522-3232
천계월|서울 광진구 자양로42길 20 1층|화~토 11:00 ~ 22:00|
스타벅스 광나루점|서울 광진구 아차산로 607 1,2층|월,화,수,목,일 07:00 ~ 21:00|1522-3232
스타벅스 건대입구점|서울 광진구 능동로 107|01/18(목), 01/19(금), 01/20(토), 01/21(일), 01/22(월), 01/23(화), 01/24(수)|1522-3232
최가회관|서울 광진구 능동로13길 30 지하1층|월~금 14:00 ~ 22:00|02-465-7998
더메이즈 건대점|서울 광진구 아차산로26길 13 지하1층||02-464-2577
케익다방|서울 광진구 동일로20길 83 2층|매일 12:00 ~ 20:00|02-468-0607
크림베이글|서울 광진구 아차산로76길 34|화~일 08:30 ~ 21:00|010-9278-2967
벨롱에스프레소|서울 광진구 능동로17길 34 1층|월,화,수,목,토,일 12:00 ~ 18:00|02-2201-2266
엔제리너스 건대역점|서울 광진구 능동로 103 건대입구역 2번출구|매일 00:00 ~ 24:00|02-463-1525
스타벅스 건국대점|서울 광진구 능동로 117 1,2층|월~금 07:00 ~ 22:00|1522-3232
스타벅스 자양사거리점|서울 광진구 아차산로 355 타워 더 모스트 아크로텔 1층|월~금 07:00 ~ 22:00|1522-3232
탐앤탐스 탐스커버리 건대점|서울 광진구 아차산로 236 1~3층|매일 00:00 ~ 24:00|02-465-4565
더빈마켓 중곡점|서울 광진구 천호대로 589 향림빌딩 1층|매일 08:00 ~ 22:00|02-455-1900
커피홍당무|서울 광진구 긴고랑로31길 5 1층|월,화,목,금 11:00 ~ 19:00|
스타벅스 건국클래식점|서울 광진구 능동로 90 더클래식500 1층 C102,103호|매일 07:00 ~ 21:00|1522-3232
룸메이트|서울 광진구 능동로 141 4층|월~금 12:00 ~ 24:00|070-4133-6006
카페오로시|서울 광진구 자양로 131|월~토 08:00 ~ 22:00|02-446-5885
면곡당|서울 광진구 면목로17길 24 1층|월~금 11:00 ~ 20:00|010-3808-1743
그랜드워커힐서울 더파빌리온|서울 광진구 워커힐로 177 본관 1층 로비|매일 09:00 ~ 21:00|02-450-4534
롬곡|서울 광진구 광나루로17길 18 1층|매일 11:00 ~ 22:00|070-4078-4432
마스터키 건대점|서울 광진구 동일로 96 지하 1층|매일 11:00 ~ 24:00|02-462-5655
스타벅스 뚝섬유원지역점|서울 광진구 능동로 18 1층|매일 07:00 ~ 22:00|1522-3232
따우전드|서울 광진구 면목로7길 8 1층|월,수,목,금,토,일 12:00 ~ 22:00|070-8807-8307
로프커피|서울 광진구 동일로 304 리코브빌딩 1층|매일 11:00 ~ 21:00|010-8662-5891
커피베리|서울 광진구 구의동 3-11|화~일 09:00 ~ 20:00|070-5228-1663
탐앤탐스 블랙그레이트점|서울 광진구 아차산로 426 1~4층|매일 00:00 ~ 24:00|070-8666-4565
후문카페|서울 광진구 능동로36길 183|매일 10:00 ~ 22:00|02-455-2789
할리스 건대입구점|서울 광진구 아차산로 235 1층|매일 08:00 ~ 02:00|02-463-1983
에스프레소바 투또톤토|서울 광진구 능동로 125 1층|월~금 08:00 ~ 22:30|
탐앤탐스 군자역점|서울 광진구 능동로 296 호안빌딩 1,2층|월~금 08:00 ~ 04:00|02-3437-0279
투썸플레이스 아차산역점|서울 광진구 천호대로 642 1,2층|매일 08:00 ~ 22:00|02-454-7789
연필|서울 광진구 면목로 12 1층 102호|월,수,목,금 11:00 ~ 20:00|0507-1309-6958
스타벅스 건대후문점|서울 광진구 화양동 111-85|월~금 07:00 ~ 20:00|
카페원룸|서울 광진구 광나루로52길 88 1층|월~금 08:00 ~ 19:00|02-474-9702
스타벅스 중곡역|서울 광진구 능동로 400 1층 108~112,118호|월~금 07:00 ~ 22:00|1522-3232
스타벅스 건대스타시티점|서울 광진구 아차산로 272 1층 19,20,21호|월~목 09:00 ~ 21:00|1522-3232
할리스 광나루역점|서울 광진구 천호대로 808 광장현대홈타운 1202동 상가 1층 101호|월,화,수,목,금,일 08:00 ~ 22:00|02-444-0542
투썸플레이스 구의역점|서울 광진구 자양로 116 1층 102~103-1,105~108호|월~목 07:30 ~ 22:00|02-455-0113
푸쉬커피|서울 광진구 자양로45길 24-3 1층|월,수,목,금,토,일 08:00 ~ 18:00|02-455-7478
최가커피 자양점|서울 광진구 자양로13가길 18|화~토 10:00 ~ 22:00|02-454-7998
열매제과점|서울 광진구 동일로24길 31 1층|수~일 12:00 ~ 20:00|010-5814-3738
솔티드|서울 광진구 능동로32길 5|화~토 11:00 ~ 21:00|070-8775-2215
카페704호|서울 광진구 아차산로41길 44 서경빌딩 1층|월,화,목,금,토,일 11:00 ~ 22:00|010-6465-7704
비밀의화원 건대점|서울 광진구 아차산로 235 3층|월~토 17:00 ~ 01:00|02-499-1119
투썸플레이스 건대스타시티점|서울 광진구 능동로 90 더클래식500 1층|월,화,수,목,금,일 07:30 ~ 23:00|02-3436-4541
리버커피|서울 광진구 아차산로78길 90 1층|매일 08:30 ~ 22:00|02-730-4143
봄희커피|서울 광진구 면목로16길 4 1층|매일 11:00 ~ 21:00|02-466-5665
카페몽당|서울 광진구 광장로5길 24|매일 10:00 ~ 22:00|070-4116-7922
메가MGC커피 건대스타점|서울 광진구 능동로 121 1층|매일 08:00 ~ 23:00|02-465-0656
오버더레인보우|서울 광진구 자양로 129 1층|월~금 08:00 ~ 21:00|
스타벅스 군자사거리점|서울 광진구 천호대로 549 1층|월~금 07:00 ~ 22:00|1522-3232
카페 고은별|서울 광진구 자양로 177 은하빌딩 1층|월~금 07:00 ~ 20:15|02-453-4933
스타벅스 광장점|서울 광진구 아차산로 537-17 광장힐스테이트아파트 상가동 14호|매일 07:30 ~ 21:00|1522-3232
투썸플레이스 동서울터미널점|서울 광진구 강변역로 50 3층|월~목 07:00 ~ 22:30|02-456-9454
투썸플레이스 군자역점|서울 광진구 능동로 289 1층|매일 09:00 ~ 22:00|02-464-3461
37.5 광진점|서울 광진구 아차산로76가길 5 1층||02-453-3705
집사의하루 건대점|서울 광진구 아차산로29길 18 3층|월~금 12:00 ~ 22:00|070-7585-7983
카페피아트121|서울 광진구 아차산로78길 7|매일 09:00 ~ 22:00|02-457-1012
문앤도어|서울 광진구 천호대로127길 42-2 1층|화~일 11:00 ~ 22:00|010-4687-6740
우주로캣|서울 광진구 아차산로 242 3층|월~금 14:00 ~ 20:00|02-2205-3123
북카페세모 건대점|서울 광진구 아차산로31길 20 2, 3층|매일 12:00 ~ 01:00|02-463-0305
꿈꾸다917|서울 광진구 아차산로31길 15|매일 11:00 ~ 23:00|02-466-0917
괴르츠|서울 광진구 아차산로78길 110 리버힐오피스텔 101호|매일 11:00 ~ 02:00|02-447-4360
커피빈 건대스타시티점|서울 광진구 능동로 90 더클래식500 1층|월~금 07:00 ~ 22:00|02-444-9861
탐앤탐스 광진화양점|서울 광진구 능동로13길 26|매일 00:00 ~ 24:00|02-497-4565
베이글카페 화양점|서울 광진구 군자로7길 4 101호|매일 09:00 ~ 22:30|02-463-6261
색깔있는사주|서울 광진구 능동로13길 6|매일 14:00 ~ 22:00|010-3238-1861
카페온|서울 광진구 능동로4길 3 1층|목요일|0507-1339-9799
피오디디|서울 광진구 아차산로76길 28 1,2층|월~금 12:00 ~ 21:00|0507-1312-0970
투썸플레이스 강변역점|서울 광진구 구의강변로 53 1층|월~금 08:00 ~ 22:00|02-454-2408
597카페|서울 광진구 동일로22길 117-19|월~목 14:00 ~ 23:00|
메가MGC커피 군자역점|서울 광진구 능동로 294 능동빌딩 1층|월~금 08:00 ~ 23:00|02-6052-7071
환원당|서울 광진구 능동로 166 1층|매일 10:00 ~ 22:00|070-8838-0230
아차|서울 광진구 자양로42길 3|월~토 10:30 ~ 00:50|
카페롱|서울 광진구 광나루로 360 1층 102호|월~금 09:00 ~ 02:00|010-273-1054
카푸베어|서울 광진구 능동로 143 지하1층|월,수,목,금,토,일 12:00 ~ 21:00|02-465-0003
킹스커피|서울 광진구 동일로22길 119|매일 11:30 ~ 23:30|02-6448-7266
갸또마루|서울 광진구 면목로 182 중앙빌딩 5층 1호|수~일 11:00 ~ 21:00|0507-1310-7386
할리스 강변역점|서울 광진구 구의강변로 64 구의아크로리버 1층 109호|매일 08:30 ~ 21:30|070-7802-0303
슈드 서울|서울 광진구 아차산로31길 6|매일 11:00 ~ 02:00|
냥토피아|서울 광진구 능동로 147-1 3층|화~토 13:00 ~ 21:30|070-4038-8486
자양다방|서울 광진구 자양로15길 100 1층|월~금 09:30 ~ 20:00|010-7135-4174
화양그린|서울 광진구 능동로16길 4-3 6층||0507-1392-7515
설빙 세종대점|서울 광진구 광나루로 382 2층|매일 11:00 ~ 01:00|070-7722-0840
오늘도 내일도|서울 광진구 아차산로 403-6 청도빌딩 1층 103호|월~금 08:00 ~ 20:00|02-455-9511
메가MGC커피 신양초사거리점|서울 광진구 능동로 49 1층 101,102호|월~금 08:00 ~ 22:30|02-465-8876
핀커피|서울 광진구 아차산로 413-6 1~2층|월~토 11:00 ~ 21:00|02-6406-0103
아이오쓰리 건대점|서울 광진구 동일로20길 50 1층 101호|월~금 08:00 ~ 19:30|02-465-2999
투썸플레이스 중곡대원외고점|서울 광진구 용마산로 113 도원빌딩 1,2층|매일 08:00 ~ 22:00|02-6952-1912
줄리앤몰리|서울 광진구 뚝섬로59길 67 1층|수~토 12:00 ~ 19:00|010-5393-4618
그로퍼|서울 광진구 자양로22길 79 크로마하우스15 1층 101호|월,목,금요일|010-8898-0095
있소커피|서울 광진구 아차산로75길 26-1 1층|월~금 09:00 ~ 21:00|
메가MGC커피 중곡역점|서울 광진구 능동로 403-1 1층|월~토 08:00 ~ 22:40|02-462-1526
칼레오 커피로스터스|서울 광진구 아차산로 291 1층|월~금 10:00 ~ 19:00|
라띠25|서울 광진구 천호대로 798 1층 101호|매일 09:00 ~ 22:00|02-456-8060
모이오|서울 광진구 자양로28길 36 1층|화,수,목요일|
할리스 광장점|서울 광진구 광나루로 620 이진빌딩 1층|월~금 09:00 ~ 22:00|070-4706-0293
설빙 서울구의점|서울 광진구 아차산로 479 지민빌딩 1층||
허니룸|서울 광진구 아차산로29길 7 3층|월~금 10:00 ~ 24:00|
브링미커피 자양점|서울 광진구 자양번영로 19 1층|화~금 09:00 ~ 22:00|070-7633-2870
메가MGC커피 건대입구역점|서울 광진구 아차산로 224 1층|월~금 07:30 ~ 23:30|02-466-3021
비밀의화원 포레스트|서울 광진구 동일로24길 102 2~4층|월~금 13:00 ~ 24:00|02-468-4440
메가MGC커피 구의역점|서울 광진구 아차산로55길 11 테라펠리스건대3차 1층 102호|매일 08:00 ~ 22:00|02-444-5550
카페플랜|서울 광진구 자양번영로2길 7 1층|월~금 08:00 ~ 23:00|02-458-3555
컴포즈커피 광진자양점|서울 광진구 뚝섬로52나길 2 1층|매일 08:00 ~ 22:00|02-458-2562
메가MGC커피 중곡중앙점|서울 광진구 능동로 338-1 영빌딩 1층|매일 08:00 ~ 22:00|02-446-0777
빽다방 건대역화양점|서울 광진구 아차산로29길 29-1 1층|월~금 08:30 ~ 22:30|02-462-4886
머더파커 건대1호점|서울 광진구 아차산로 213 지하04,05,06호||02-497-2999
골든라이언|서울 광진구 능동로13길 74|매일 12:00 ~ 24:00|010-9399-9074
이디야커피 동서울터미널점|서울 광진구 강변역로4길 34 강변현대하이엘 109호|매일 08:30 ~ 22:00|02-3437-3389
토끼의시골집|서울 광진구 뚝섬로46길 39 1층|수~일 12:00 ~ 20:00|0507-1485-0773
지속|서울 광진구 동일로20길 20 1층|화~금 11:10 ~ 20:00|
보리스|서울 광진구 아차산로 290 1층|월~금 10:00 ~ 19:00|070-8064-0822
빛의라운지 워커힐지점|서울 광진구 워커힐로 177 워커힐호텔 지하1층|매일 10:00 ~ 20:00|070-4764-0104
이디야커피 뚝섬유원지역점|서울 광진구 능동로 21 1층|월~금 09:00 ~ 22:00|02-463-2663
카페26|서울 광진구 능동로17길 34 2,6층|화~일 12:00 ~ 22:00|010-7601-3070
커피나무 어린이대공원역점|서울 광진구 광나루로19길 38 1,2층|월~금 10:00 ~ 20:00|02-466-1987
하니지니|서울 광진구 아차산로61길 14 상가 1층 102호|매일 12:00 ~ 20:00|070-7543-2630
이디야커피 건대역점|서울 광진구 아차산로 229 한림타워 101호|월~금 07:00 ~ 23:55|02-2115-6260
빽다방 건대로데오점|서울 광진구 아차산로 220 성수송천빌딩 1층 108호|월~목 07:00 ~ 23:00|02-464-2147
스테이어와일|서울 광진구 광나루로37길 24 1층|영업시간 월~금 08:00 ~ 17:00|070-8870-6673
투썸플레이스 광장힐스테이트점|서울 광진구 아차산로 537-17 광장힐스테이트상가 S동 1층 13호|월~금 08:00 ~ 21:00|02-457-1238
하임|서울 광진구 천호대로129길 40 2층 201호|화~일 11:00 ~ 22:00|010-2800-2556
솔버 2호점|서울 광진구 아차산로 209 지하 1층||02-498-3738
투썸플레이스 세종대학교점|서울 광진구 능동로 209 대양AI센터 1층|매일 08:00 ~ 22:00|02-2205-1238
빽다방 강변역점|서울 광진구 강변역로4길 10 강변역지너스타워 1층 106호|월~금 08:00 ~ 21:00|02-447-0423
엑스크라임 건대점|서울 광진구 아차산로29길 38 지하1층|매일 10:00 ~ 24:00|02-464-8788
컴포즈커피 세종대학교점|서울 광진구 능동로 195-16 김원관 1층|월~금 08:00 ~ 22:00|1899-5685
모츠커피|서울 광진구 군자로3길 14 1층 101호|월,화,수,목,일 12:00 ~ 22:00|070-4015-5501
커피빈 구의삼성쉐르빌점|서울 광진구 구의강변로 106 삼성쉐르빌 101동 101호|매일 07:00 ~ 22:30|02-2201-8953
알틴|서울 광진구 능동로 420-1 1층|월~금 08:00 ~ 20:00|010-5281-3423
메가MGC커피 자양시장점|서울 광진구 자양로15길 18 혜성빌딩 1층||02-455-5945
헬로트랜서퍼|서울 광진구 능동로38길 38 아뜰리에 1층 101호|화~일 10:00 ~ 22:00|070-4204-6447
윤숲|서울 광진구 긴고랑로20길 51 글램하우스 1층 101호|월,수,목,금,토,일 12:00 ~ 20:00|070-8887-7239
이디야커피 군자역점|서울 광진구 능동로 290 1층|월~금 07:00 ~ 23:00|02-453-5698
룸카페티파니|서울 광진구 아차산로33길 7 3층|매일 11:00 ~ 23:50|0507-1335-1959
카페 베이지크|서울 광진구 뚝섬로24길 21 1층|월,수,목,금,토 11:00 ~ 20:00|0507-1351-9020
이디야커피 중곡중앙점|서울 광진구 능동로 330 1층|월~금 08:00 ~ 22:00|02-456-2981
흐릇|서울 광진구 군자로 19 1층|월~토 10:00 ~ 22:00|
메가MGC커피 구의중앙점|서울 광진구 자양로 170 1층||02-452-0131
디저트39 건대점|서울 광진구 아차산로 238 1층||02-466-1339
메가MGC커피 중곡사거리점|서울 광진구 영화사로 1 1층||02-455-1007
컴포즈커피 자양하늘채점|서울 광진구 뚝섬로 671|월~금 08:00 ~ 22:00|02-3437-9981
메가MGC커피 아차산역점|서울 광진구 자양로43길 47 1층|매일 08:30 ~ 22:30|02-447-1210
리트커피|서울 광진구 광장로3길 15 1층|영업시간 월~금 10:30 ~ 16:30|
카페드라이|서울 광진구 아차산로 216-12 1층|매일 12:00 ~ 24:00|070-4405-0303
메가MGC커피 잠실대교북단점|서울 광진구 자양로 49 1층|매일 08:00 ~ 22:00|02-452-4889
클렌치커피|서울 광진구 뚝섬로 655 1층|월~금 08:30 ~ 20:00|02-447-3332
메가MGC커피 광장점|서울 광진구 아차산로 537-17 광장힐스테이트상가 1층 10호||02-454-1210
레스트인무드|서울 광진구 천호대로134길 31 1층|화~일 10:00 ~ 20:00|02-455-3335
원즈커피|서울 광진구 자양로32길 32 1층 101호|월~금 08:00 ~ 21:00|010-2579-0598
해실해실|서울 광진구 동일로22길 58 1층|화~일 15:00 ~ 22:30|02-461-0908
아이크스커피|서울 광진구 자양로18길 12-4|월~금 10:00 ~ 23:00|02-452-8778
실란트로커피|서울 광진구 천호대로132길 10 1층|매일 09:30 ~ 22:00|0507-1324-4277
공차 구의점|서울 광진구 아차산로 471 1층|월,화,수,목,금,일 10:30 ~ 22:30|02-456-3010
빽다방 아차산점|서울 광진구 천호대로129길 17 1층|매일 08:00 ~ 22:30|02-3437-3377
블루샥 군자역점|서울 광진구 천호대로 544 1층|매일 08:00 ~ 21:00|02-498-0704
커피나인 건대|서울 광진구 동일로18길 107 1층 107~109호|매일 10:00 ~ 22:00|010-5395-2003
에스프레소바시|서울 광진구 아차산로 345 래미안프리미어팰리스 1층 123,124,134호|월~금 08:00 ~ 23:00|
이디야커피 건대로데오점|서울 광진구 아차산로30길 8 2층|월~금 09:00 ~ 23:55|02-466-4886
프라이빗플레이스|서울 광진구 능동로 280 1층|매일 11:00 ~ 22:00|02-457-7774
스윗블랙|서울 광진구 천호대로111길 19 1층|월~금 08:00 ~ 22:00|02-444-0441
블레이크커피|서울 광진구 천호대로124길 20 1층|월~금 10:00 ~ 22:00|010-8677-6752
모모랑라이더카페|서울 광진구 동일로 341|매일 15:00 ~ 03:00|
예설스페이스|서울 광진구 아차산로73길 25 1층|매일 10:00 ~ 22:00|02-457-1120
디저트39 군자점|서울 광진구 천호대로 530 1층 107호|매일 11:00 ~ 22:00|070-8648-3930
컴포즈커피 군자점|서울 광진구 군자로 184 101호|월~금 08:00 ~ 22:00|010-6600-5766
걈|서울 광진구 동일로22길 117-9|매일 11:00 ~ 22:00|
메가MGC커피 신자초사거리점|서울 광진구 뚝섬로 596 1층|월~금 08:00 ~ 22:30|02-455-8596
카페문|서울 광진구 뚝섬로24길 26 1층|매일 09:30 ~ 21:00|02-464-1587
원웨이|서울 광진구 천호대로119길 58 1층|영업시간 수~일 12:00 ~ 16:00|010-8827-9537
공차 건대로데오점|서울 광진구 동일로20길 94|매일 11:00 ~ 23:00|02-469-6965
카페나리랑|서울 광진구 능동로37길 9 평강오피스텔 1층 101호|월~금 09:00 ~ 22:00|02-462-9726
커피빈 광장동대한제지점|서울 광진구 아차산로 563 대한제지빌딩 로비층|월~금 07:00 ~ 22:00|02-458-8166
코지카페|서울 광진구 용마산로 175 B동 101호|월~토 08:30 ~ 20:30|010-3030-7894
투썸플레이스 강변CGV스윗바점|서울 광진구 광나루로56길 85 테크노마트 10층||1544-1122
로쿠커피|서울 광진구 군자로15길 14 1층|영업시간 월~금 08:00 ~ 17:00|010-8475-3737
카페더유리|서울 광진구 자양번영로4길 12 1층|화~토 11:00 ~ 20:00|0507-1490-4449
이디야커피 구의사거리점|서울 광진구 광나루로 508 1층 102,103호|매일 08:00 ~ 22:00|02-452-0334
수완카페앤베이커리|서울 광진구 아차산로30길 39 1층 수완카페앤베이커리|매일 11:00 ~ 23:00|010-4480-7515
봉명동내커피 광진점|서울 광진구 아차산로57길 22 1층|월~금 12:00 ~ 24:00|010-333-1736
랭보|서울 광진구 동일로18길 96 2층|목요일|010-9488-4338
컴포즈커피 어린이대공원후문점|서울 광진구 천호대로 666 그랜드파크오피스텔|매일 07:00 ~ 22:00|02-456-7700
반지더하기 건대점|서울 광진구 동일로22길 96 3층|매일 12:00 ~ 23:00|02-6032-0777
빽다방 올림픽북단점|서울 광진구 아차산로 480|매일 08:30 ~ 22:00|02-455-0423
샤츠인젤|서울 광진구 동일로18길 100 1층|매일 10:30 ~ 22:00|
넥스트에디션 건대1호점|서울 광진구 아차산로 192||02-463-9967
옴브르|서울 광진구 동일로20길 64 지하1층|화~일 11:00 ~ 22:00|0507-1319-6490
데이오프|서울 광진구 동일로4길 43|월~금 11:00 ~ 21:00|
아에드|서울 광진구 능동로44길 13 101호|월,목,금,토,일 11:00 ~ 20:00|
바풍슬라임카페|서울 광진구 아차산로21길 15 2층||02-464-2252
메가MGC커피 어린이대공원역점|서울 광진구 능동로 179 1층 101호|매일 08:00 ~ 21:00|02-468-8989
비엔나227 건대스타시티직영점|서울 광진구 능동로 92 스타시티몰 스타존 2층 203호|매일 09:50 ~ 22:00|02-2201-0227
카페지니|서울 광진구 면목로 18|월~금 08:00 ~ 24:00|02-6465-6373
카페인모아|서울 광진구 아차산로 292|매일 08:00 ~ 21:30|
정원들|서울 광진구 뚝섬로26길 46 1층|매일 11:00 ~ 23:00|0507-1315-2294
테이큰커피 2호점|서울 광진구 능동로13길 64|매일 07:00 ~ 24:00|
탐앤탐스 아차산역점|서울 광진구 천호대로 675 1층|매일 09:00 ~ 01:00|02-456-9890
카페 큐리어스|서울 광진구 천호대로 693 1층|매일 10:00 ~ 22:00|02-456-2521
허니크랙|서울 광진구 동일로22길 117-23 1,2층,루프탑|매일 12:00 ~ 22:00|0507-1349-9487
메종드프레지에|서울 광진구 구의강변로 86 1층 105호|월,수,목,금,토 11:00 ~ 19:00|02-2201-7533
츄로스커피&아이스크림|서울 광진구 뚝섬로 620|매일 09:00 ~ 22:00|
바이온|서울 광진구 구의강변로 47|월~금 08:00 ~ 23:00|
엔제리너스 롯데시네건대점|서울 광진구 아차산로 272 건대스타시티 2층|매일 08:00 ~ 23:00|
이디야커피 구의자양로점|서울 광진구 자양로 251 1층|월~토 08:00 ~ 22:30|02-3437-7835
그래그릭|서울 광진구 능동로 324-1 1층 104호|매일 12:00 ~ 21:00 · 휴게시간 매일 16:00 ~ 17:00|0507-1336-8415
메가MGC커피 올림픽대교북단점|서울 광진구 아차산로 481 1층|매일 08:00 ~ 22:00|02-456-6782
고망고 건대1호점|서울 광진구 아차산로30길 8 1층 2호|매일 11:00 ~ 21:30|070-4228-4080
카페리브93|서울 광진구 구의강변로 93 1층|월~금 10:30 ~ 18:00|02-455-2993
모두막 건대점|서울 광진구 동일로20길 50 2층|매일 11:00 ~ 23:00|0504-3109-6931
모트|서울 광진구 자양로26길 93 1층|월,화,목,금,토,일 10:00 ~ 22:00|010-8750-0166
제이제이카페|서울 광진구 자양로18길 31 1층|매일 10:00 ~ 23:30|02-455-9780
만랩커피 구의점|서울 광진구 아차산로 450-2 1층|월~금 08:00 ~ 19:00|070-4353-0430
안녕가비|서울 광진구 능동로53길 41 1층|매일 11:30 ~ 21:30|010-3412-8013
테라코타|서울 광진구 능동로 169 1층|월~토 12:00 ~ 22:00|02-6448-7207
커스텀커피 건대점|서울 광진구 능동로 69 1층|매일 09:30 ~ 22:00|02-465-5959
고망고 건대중문점|서울 광진구 능동로 127 1층|월,화,수,목,일 11:00 ~ 21:30|070-4166-9660
24시프리카페 건대점|서울 광진구 아차산로34길 26 3층|매일 00:00 ~ 24:00|
빽다방 건대동문회관점|서울 광진구 아차산로36길 5 1층|매일 08:30 ~ 22:00|02-2088-1755
애드앤드|서울 광진구 광나루로26길 28 1층|월~금 12:00 ~ 21:00|010-9254-0600
윤키|서울 광진구 능동로38길 27 1층|월~토 11:00 ~ 21:00|010-4894-6267
이디야커피 자양동점|서울 광진구 자양로 46 1층|매일 08:00 ~ 23:30|02-3437-4858
모서리에커피집|서울 광진구 능동로17길 5|월~목 09:00 ~ 18:30|02-6223-6008
루루당|서울 광진구 능동로42길 23 1층|월~금 12:00 ~ 20:00|0507-1353-2180
아드프커피로스터스|서울 광진구 능동로3다길 1 1층|월~금 10:00 ~ 20:00|070-887-6875
넥스트에디션 보네르관|서울 광진구 아차산로31길 9-1 지하1층|매일 10:30 ~ 24:00|010-6668-7451
다트프린스 건대점|서울 광진구 아차산로 242 2층|월,화,수,목,일 13:00 ~ 02:00|070-4617-1451
트웰브미닛|서울 광진구 아차산로33길 68 1,2층|매일 10:30 ~ 21:30|070-8835-2008
컴포즈커피 중곡점|서울 광진구 면목로 169|매일 09:00 ~ 23:00|02-6369-3561
리프디어|서울 광진구 자양번영로1길 15 1층|월,수,목,금 10:00 ~ 20:00|010-8518-5969
컴포즈커피 자양신양초교점|서울 광진구 뚝섬로 533|월~금 07:00 ~ 23:00|02-452-9289
카페나|서울 광진구 광나루로 375-1 2층||070-7712-2563
카페인중독 구의점|서울 광진구 자양로18길 53 1층|매일 08:00 ~ 02:00|02-6465-9698
