카페명|주소|영업시간|전화번호
동남스프링|서울 강동구 동남로49길 24 1,2층|매일 10:00 ~ 20:30|02-485-5030
커피빈 현대자동차성내점|서울 강동구 천호대로 1096 1,2층|목~토 07:00 ~ 23:00|02-485-3361
카페느루|서울 강동구 구천면로98길 31 1층|월~금 11:00 ~ 21:00|02-428-1213
빵카페 둔촌점|서울 강동구 동남로 578 2,3층|매일 09:00 ~ 21:00|02-478-6464
커피빈 강동경희대병원앞점|서울 강동구 동남로 885 양지빌딩 1층|월~목 07:00 ~ 22:00|02-481-9938
커피폴|서울 강동구 양재대로133길 33|매일 10:30 ~ 23:30|02-474-1226
투썸플레이스 강동길동역점|서울 강동구 양재대로 1461 SC메디타워 1층|매일 08:00 ~ 23:00|02-6427-2471
스타벅스 상일동역점|서울 강동구 고덕로 399|목~토 07:00 ~ 22:00|1522-3232
커피빈 올림픽공원북2문앞점|서울 강동구 강동대로 193 1층|목~토 07:00 ~ 23:00|02-471-2372
스타벅스 천호사거리|서울 강동구 올림픽로 651|월~금 07:00 ~ 21:00|1522-3232
마노스커피|서울 강동구 동남로 877 한화오벨리스크스위트 105호|매일 09:30 ~ 21:30|02-429-8700
유로스타커피로스터스|서울 강동구 암사길 41 1층 유로스타로스터스|매일 08:00 ~ 20:00|02-338-6465
메가MGC커피 천호역점|서울 강동구 천호대로 997 신라빌딩 1층 107호|월~금 07:30 ~ 22:00|02-474-7748
자매다과|서울 강동구 상암로6길 23 1층|월~금 10:00 ~ 20:00|010-7117-8649
2라운드|서울 강동구 양재대로151길 20 1,3층|월~금 08:00 ~ 19:00|010-4822-9621
투썸플레이스 강동명일점|서울 강동구 양재대로 1615 1,2층|매일 08:00 ~ 23:00|02-485-8255
스탁|서울 강동구 상일로21길 17 1층|매일 09:30 ~ 21:00|010-9123-5465
투썸플레이스 강동구청점|서울 강동구 성내로 48|매일 09:00 ~ 22:00|02-471-6275
커피아마렐로|서울 강동구 성내로6길 14-26|월~토 10:00 ~ 22:00|
카페러블리|서울 강동구 고덕로10길 22|매일 09:00 ~ 22:00|02-428-8295
카페닛시|서울 강동구 진황도로61길 76||
카페알마|서울 강동구 천호대로157길 54 2, 3층|매일 10:00 ~ 04:00|02-476-8184
모뉴먼트커피|서울 강동구 올림픽로62길 5|매일 11:30 ~ 22:00|
고희|서울 강동구 상암로67길 35 1층|월~토 10:00 ~ 19:00|02-3427-4658
메가MGC커피 상일고덕점|서울 강동구 상일로 55 고덕자이 1층 108호|매일 08:30 ~ 20:30|02-441-1025
찰스상점 길동본점|서울 강동구 양재대로 1452 1층|월~토 08:00 ~ 21:00|02-474-5777
프랭크커핀바 올림픽공원점|서울 강동구 강동대로 143-48 1층 102호|매일 11:00 ~ 22:00|070-7729-1989
할리스 고덕그라시움후문점|서울 강동구 동남로82길 77-1 2~4층|월~금 09:30 ~ 22:00|02-2088-0831
메가MGC커피 천호공원점|서울 강동구 올림픽로 715 주아이앤유앤아이빌딩 1층 101호||02-487-0055
페이브베이커리 강동구청점|서울 강동구 성내로6길 34 1층|월~금 08:00 ~ 22:00|02-475-1350
유유자적|서울 강동구 천호대로168가길 52 1층 102호|화~토 11:00 ~ 22:00|02-473-6179
오플비|서울 강동구 성내로3길 37 1,2층|월,화,목,금 09:00 ~ 20:00|02-474-0561
베티버 올림픽공원점|서울 강동구 양재대로81길 68 제일빌딩 1층 01호|매일 10:00 ~ 21:00|010-4645-4079
투썸플레이스 암사역점|서울 강동구 올림픽로 778 1,2층|월,화,수,목,일 08:00 ~ 21:30|02-6954-2477
다독다독 강일점|서울 강동구 아리수로93가길 110 강동리버스트 4단지 L층|화~금 10:00 ~ 21:00|070-7709-7089
메가MGC커피 길동역점|서울 강동구 양재대로 1465 마루홈타운 105호|매일 07:30 ~ 23:00|02-410-3865
냥냥하우스|서울 강동구 아리수로93길 33-9 강일프라자 3층 301호|화~일 13:00 ~ 21:00|02-428-0521
카페밤부스타|서울 강동구 양재대로 1399 2층|매일 10:00 ~ 21:00|
바게트|서울 강동구 양재대로89길 24 1층 102호|화~토 11:20 ~ 24:00|010-4033-8854
승룡이네카페 애즈|서울 강동구 천호대로168가길 65-29 1층|수~일 11:00 ~ 19:00|010-6354-1172
쉼힐링카페 천호점|서울 강동구 천호대로159길 22 3층|월,수,목,금 13:00 ~ 24:00|02-486-8601
히든브라운|서울 강동구 성안로9길 50 둘리빌딩 1층|월~금 09:30 ~ 18:00|
스윗문문|서울 강동구 상암로 14 1층||
설빙 둔촌역점|서울 강동구 양재대로 1335 2층||02-6403-1300
카페어질리티|서울 강동구 양재대로 1355 2층|수~일 12:00 ~ 20:00|010-5414-1355
메가MGC커피 굽은다리역점|서울 강동구 양재대로 1566 1층|월~금 07:30 ~ 22:00|02-441-5919
미츠커피앤바|서울 강동구 상일로 11 1~3층|월~금 11:00 ~ 22:00|070-4256-2727
설빙 서울명일점|서울 강동구 동남로75길 13-25|매일 11:00 ~ 22:30|02-428-2586
세라젬웰카페 서울고덕직영점|서울 강동구 고덕로 399 110~112호|매일 11:00 ~ 20:00|02-6956-9325
다독다독 고덕점|서울 강동구 동남로82길 127|화~금 10:00 ~ 21:00|070-4923-5288
커스텀커피 강동상일점|서울 강동구 상일로7길 12 1층|월~금 08:30 ~ 22:00|02-427-2045
디저트39 고덕역점|서울 강동구 고덕로 266 대명벨리온 지하1층|매일 09:30 ~ 22:00|02-442-5579
에이치앰퍼샌드|서울 강동구 고덕로83길 156 1층|화~일 09:00 ~ 19:00|010-7158-3976
카페이유|서울 강동구 고덕로 52-18 1층 101호|월~금 10:00 ~ 21:00|070-8887-6262
메가MGC커피 암사역점|서울 강동구 올림픽로 783 102호||02-442-8222
발도스커피 천호점|서울 강동구 성안로 187 예건타워빌딩 1층 2호|매일 10:00 ~ 22:20|02-477-8142
이디야커피 천호로데오점|서울 강동구 천호대로 1027 1층|화~금 09:30 ~ 23:00|02-485-3618
컴포즈커피 길동중앙점|서울 강동구 양재대로 1465 마루홈타운 1층 102호|월~금 07:00 ~ 23:00|070-8648-1325
뭉스벨리|서울 강동구 천호대로 1045 2,3층|매일 08:00 ~ 20:00|010-2900-8412
엔메르|서울 강동구 구천면로 414 1층|매일 09:00 ~ 18:00|
메가MGC커피 명일역점|서울 강동구 양재대로 1641 1층 4호|월~금 08:00 ~ 22:30|02-429-9004
오블리끄|서울 강동구 동남로49길 50||
카페포텐셜|서울 강동구 양재대로136길 44 1층|월,수,목,금,토,일 09:00 ~ 20:00|0507-1417-4410
설빙 천호로데오점|서울 강동구 천호대로155길 3 2층|매일 11:00 ~ 22:00|02-488-5582
스테이지28 웁시데이지|서울 강동구 아리수로61길 91-14 2층|화~일 11:00 ~ 20:00|070-7789-1289
티앤블라썸|서울 강동구 올림픽로 624 7층 티앤블라썸|월~토 11:00 ~ 20:00|010-4231-9610
메가MGC커피 강동역점|서울 강동구 천호대로 1107 SK허브 1층|월~금 07:10 ~ 21:30|02-477-1803
썸머러너|서울 강동구 천호대로 989 1층 102호|월,화,수,목,토,일 11:30 ~ 21:00|
메가MGC커피 암사브라운스톤점|서울 강동구 상암로 54 상가동 1층 6호|매일 08:00 ~ 22:30|02-477-6455
카페 틸리|서울 강동구 천호옛12길 15 1층|월~금 10:00 ~ 21:00|
투썸플레이스 상일동역점|서울 강동구 고덕로 390 상가1동 2층|매일 09:00 ~ 22:00|02-426-5107
디저트39 강동역점|서울 강동구 천호대로 1092 1층 110호|매일 10:00 ~ 22:00|02-475-1239
카페 맥그레고르|서울 강동구 풍성로 99 1층|화~토 12:00 ~ 23:00|0507-1434-8509
빽다방 명일역점|서울 강동구 구천면로 418 1층 1호|월~금 08:00 ~ 23:00|02-427-1026
투썸플레이스 고덕비즈밸리점|서울 강동구 고덕비즈밸리로2가길 21 1층 102,103호||02-481-3537
24시무인카페만월경 강동점|서울 강동구 풍성로 130 1층 121호|매일 00:00 ~ 24:00|
본새커피 위드나따오비까|서울 강동구 암사길 50 제이빌더스 106호|매일 11:00 ~ 22:30|0507-1353-0556
림폴커피|서울 강동구 성내로10길 9 1층|월~금 09:00 ~ 21:30|
빽다방 천호역로데오점|서울 강동구 올림픽로70길 57 1층|매일 09:00 ~ 23:00|02-477-0066
리어라운드|서울 강동구 천호대로168길 38 어반하우스 1층 101호|월~금 08:00 ~ 19:00|0507-1354-2364
빽다방 천호역롯데점|서울 강동구 천호옛길 94 1층|매일 08:00 ~ 22:00|02-474-0410
할리스 길동포유르센티점|서울 강동구 진황도로 104 1층 101,102호|매일 08:00 ~ 24:00|02-487-9997
이디야커피 보훈병원점|서울 강동구 명일로 110 1층 105호|매일 09:00 ~ 22:30|02-477-5227
메모러블모먼트|서울 강동구 양재대로83길 14 1층|월~금 08:00 ~ 23:00|070-8824-5447
메가MGC커피 천호초교사거리점|서울 강동구 구천면로 305 덕송빌딩 1층|월~금 08:00 ~ 23:00|02-470-0831
파스쿠찌 천호로데오점|서울 강동구 구천면로 212 1층 101호|월~목 08:30 ~ 24:00|02-484-8497
메가MGC커피 천호로데오점|서울 강동구 천호대로157길 23 1층|매일 11:00 ~ 22:00|02-475-6969
이드커피|서울 강동구 양재대로91나길 95 1층|매일 10:00 ~ 20:00|010-9011-0383
메가MGC커피 둔촌동역점|서울 강동구 양재대로 1355 1층|월~금 07:30 ~ 22:30|02-486-8881
메가MGC커피 올림픽공원북문점|서울 강동구 성안로 9 1층 103호||02-487-7117
제로투식스티커피|서울 강동구 고덕로 40 우전빌딩 1층|월,수,목,금,토 12:00 ~ 23:00|010-6602-8605
메가MGC커피 고덕역점|서울 강동구 동남로75길 13-15 성은빌딩 1층||02-427-0177
인핸스커피 둔촌본점|서울 강동구 풍성로51길 8 성내웰빙시티아파트 1층 101호|월~토 11:00 ~ 22:00|02-474-7432
태일타로|서울 강동구 천호대로157길 25 2층|매일 11:00 ~ 23:00|02-471-4559
메가MGC커피 강일리버파크점|서울 강동구 아리수로93길 9 골드프라자 102호|매일 08:00 ~ 22:00|02-481-1008
메가MGC커피 암사점|서울 강동구 고덕로 95 1층|월~금 08:00 ~ 20:30|
카페인공감|서울 강동구 성안로 10 현대표지 1층 104호|월~금 09:00 ~ 21:00|02-485-0620
포레포레|서울 강동구 동남로81길 88 1층 1호|수~금 13:00 ~ 19:00|010-4930-1226
피크플래버|서울 강동구 올림픽로88길 25 1층|화~일 09:00 ~ 19:00|070-8691-2633
비틀즈Live올드팝스|서울 강동구 양재대로 1465 마루빌딩 10층|영업시간 월~토 18:00 ~ 02:00|02-487-8080
테르테르|서울 강동구 동남로85길 76|월~토 10:00 ~ 20:00|
이디야커피 천호초교사거리점|서울 강동구 구천면로 304 1층|매일 09:00 ~ 23:00|02-474-0961
메가MGC커피 강동보훈사거리점|서울 강동구 진황도로 190 1층 105호|매일 10:00 ~ 21:00|02-477-5298
따뜻한세상온|서울 강동구 동남로65길 13 1층||02-428-5388
메가MGC커피 강동구청점|서울 강동구 성내로 11 105호|매일 09:00 ~ 21:40|02-477-0365
토팡가 커피 로스터스|서울 강동구 성내로5길 21 1층|월~금 08:00 ~ 22:00|02-488-1626
커피볶는아침|서울 강동구 성안로 163 상정빌딩 1층 103호|월~금 07:00 ~ 22:00|
이디야커피 길동중앙점|서울 강동구 명일로 200 1층|매일 09:00 ~ 22:40|02-471-5224
아크로폴리스 앤 노사인보드|서울 강동구 동남로73길 13|매일 00:00 ~ 24:00|02-427-7313
디카페아날로그|서울 강동구 천호대로157길 51 2층|매일 11:00 ~ 02:00|
이디야커피 올림픽북문점|서울 강동구 성안로 7 1층 101호|월~금 08:00 ~ 22:00|02-487-4690
이디야커피 길동사거리점|서울 강동구 천호대로 1132 1층|월~금 08:00 ~ 22:30|02-470-2427
이니스|서울 강동구 양재대로 1581 1층|매일 10:00 ~ 22:00|010-2295-0772
메가MGC커피 고덕그라시움점|서울 강동구 고덕로79길 29 고덕그라시움 제2상가 1층 107,108호||02-2242-5555
카페구교리|서울 강동구 풍성로61길 44 1층 102호|월~금 08:00 ~ 19:00|070-8648-2142
컴포즈커피 강동둔촌동역점|서울 강동구 풍성로 216 1층 104호|월~금 08:30 ~ 22:20|02-482-8988
메가MGC커피 길동초점|서울 강동구 명일로 210 동인빌딩 1층 1호|월~금 08:30 ~ 22:30|02-477-8115
컴포즈커피 암사역점|서울 강동구 올림픽로 770 영림빌딩 1층 105호|월~금 08:00 ~ 22:00|02-6080-9595
윌리엄커피|서울 강동구 풍성로 92 한스빌딩 1층|월~금 11:00 ~ 24:00|02-472-4164
설빙 상일점|서울 강동구 상일로15길 34 2층||02-566-0092
이디야커피 강동고덕교차로점|서울 강동구 고덕로 421 1층|매일 07:00 ~ 22:00|02-428-1000
페이머스카페|서울 강동구 올림픽로62길 5-27 1층|월~금 11:00 ~ 22:00|02-6402-0071
온담주|서울 강동구 강동대로55길 59 1층|월~금 11:00 ~ 19:00|010-5124-2570
디저트공방 연|서울 강동구 천호대로170길 34 203호||010-7732-5145
늘공간|서울 강동구 올림픽로93길 24 1층||
할리스 고덕리앤파크점|서울 강동구 상일로 151 1층|매일 08:00 ~ 21:00|02-441-1121
읍천리382 상일동역점|서울 강동구 고덕로80길 20 고덕아르테온 3동 1층 102,102-1호|매일 08:30 ~ 20:30|02-442-0661
빽다방 둔촌동역점|서울 강동구 양재대로 1339 삼오빌딩 102호|매일 08:00 ~ 21:30|02-475-9464
시에나블루|서울 강동구 천호대로 991 1층|매일 11:30 ~ 19:00|010-9011-7913
컴포즈커피 천호초교점|서울 강동구 구천면로 319 1층|매일 09:00 ~ 21:00|
컴포즈커피 명일한영외고점|서울 강동구 구천면로 514 1층|매일 09:00 ~ 21:00|02-6338-1854
오마이버터|서울 강동구 천중로15가길 32 1층|월~금 10:00 ~ 22:00|0507-1367-0734
음양로스터스|서울 강동구 천중로50길 12 1층|월~금 08:00 ~ 20:00|070-7661-3077
애크로매틱커피|서울 강동구 성내로14길 37 1층|월~금 09:00 ~ 19:00|
토비스커피|서울 강동구 천호대로 1116 라이저강동빌딩 103호|매일 09:00 ~ 24:00|070-8820-1110
메가MGC커피 강일2지구점|서울 강동구 아리수로93나길 38 아이메디컬 1층 101,102호||02-429-0414
쿰베오|서울 강동구 명일로26길 12 이진빌딩 1층 101호|매일 11:00 ~ 22:00|0507-1406-5280
메가MGC커피 강동성내점|서울 강동구 천호대로 1078 씨제이나인파크 1층 105호|매일 09:00 ~ 22:30|02-980-1007
자미갤러리|서울 강동구 상암로61길 32|매일 10:00 ~ 21:00|02-429-5954
올위|서울 강동구 양재대로123길 52 1층|매일 09:00 ~ 20:00|0507-1343-3973
카페플랫|서울 강동구 천중로 237 1층|월~금 09:30 ~ 20:00|070-8866-8770
프롬투커피|서울 강동구 천중로51길 74||
호야커피 둔촌점|서울 강동구 양재대로 1307 월드컵빌딩 1층|매일 08:00 ~ 24:00|
러브올디저트|서울 강동구 천호대로157길 44 2층|월,수,목,금,토,일 12:00 ~ 21:00|070-4065-5412
이디야커피 고덕그라시움후문점|서울 강동구 동남로82길 121 1층|매일 09:00 ~ 22:00|02-427-4539
청자다방 서울특별시천호점|서울 강동구 천중로 181 1층|매일 08:00 ~ 21:00|0507-1431-4255
송화의카페|서울 강동구 상일로3길 8 1층|월~금 12:00 ~ 21:00|02-426-4919
풍자네봄|서울 강동구 양재대로89가길 18-1|화~일 12:00 ~ 24:00 · 휴게시간 화~일 15:00 ~ 17:00|
피넛커피로스터스 강동점|서울 강동구 아리수로 376-1 1층|월~금 08:00 ~ 18:00|
메가MGC커피 길동복조리시장점|서울 강동구 천중로 213 1층|매일 08:00 ~ 22:00|02-475-7170
컴포즈커피 강동구청점|서울 강동구 천호옛길 14 1층 103호|영업시간 월~금 08:00 ~ 16:00|010-9916-0811
이디야커피 강동구청점|서울 강동구 성내로6길 20 청일베르네 105호|매일 08:30 ~ 22:00|02-482-9646
카페숲안에|서울 강동구 구천면로 145 205호|월~목 11:00 ~ 19:00|0507-1447-7742
메가MGC커피 고덕래미안점|서울 강동구 아리수로50길 50 래미안힐스테이트고덕상가 1층 107호|매일 08:00 ~ 22:00|02-427-8587
달콤커피 천호대로점|서울 강동구 천호대로 1053 B 101호||
이디야커피 상일리엔파크점|서울 강동구 상일로 74 고덕리엔파크3단지아파트상가 1층|매일 08:00 ~ 22:00|02-426-7882
올리다|서울 강동구 올림픽로48길 27 1층|월~금 08:00 ~ 20:00|
카페에끌|서울 강동구 상일로7길 27 1층|월~금 09:00 ~ 21:00|
빽다방 굽은다리역점|서울 강동구 양재대로 1576 1층|월~금 08:00 ~ 21:30|02-428-8797
컴포즈커피 상일중앙점|서울 강동구 상일로 31 1층|월~금 08:00 ~ 21:00|02-6104-8220
비급정서|서울 강동구 천중로3길 6 1층 B호|월~목 09:00 ~ 19:00|010-2470-5908
요거트빌리지|서울 강동구 구천면로 436 1층 101호|매일 11:00 ~ 21:00|070-7670-7279
커피중심|서울 강동구 상암로63길 43||02-442-1195
제이든 커피 로스터즈|서울 강동구 천호대로219가길 50 1층|매일 09:00 ~ 18:00|
빽다방 천호힐데스하임점|서울 강동구 올림픽로78길 30 힐데스하임천호 근생102동 108,109호|월~금 08:00 ~ 19:30|02-470-1651
엔제리너스 강동경희대병원점|서울 강동구 동남로 892 본관 1층|월~금 07:00 ~ 22:00|02-426-9505
공차 길동역점|서울 강동구 양재대로 1465 마루홈타운 1층 106호|매일 07:00 ~ 23:00|02-476-5271
토이토핑슬라임 천호역점|서울 강동구 천호옛14길 10 2층|매일 13:00 ~ 19:00|02-474-7779
투썸플레이스 강동성심병원점|서울 강동구 성안로 150|월~토 07:00 ~ 21:00|02-482-2388
호랑이두목타코야끼&커피|서울 강동구 천중로16길 44 1층 101-2호|매일 09:50 ~ 02:50|010-2110-7261
카페지금여기456|서울 강동구 성내로6길 31 예은빌딩 1층|매일 08:00 ~ 21:00|
은솔카페&샵|서울 강동구 구천면로 311-1 1층|월~토 07:30 ~ 19:30|070-7779-7778
크림블루커피|서울 강동구 상암로 10 지선빌딩 1,2층|화~금 08:30 ~ 21:00|
메가MGC커피 둔촌고사거리점|서울 강동구 천호대로 1200 1층 104호|매일 08:00 ~ 23:00|02-485-4591
컴포즈커피 엔터식스천호점|서울 강동구 천호대로 지하 997 지하 1층 22호|월~금 07:20 ~ 22:00|
꼬메131|서울 강동구 올림픽로91길 30 힐스테이트강동리버뷰 상가동 1층 131호|매일 09:00 ~ 20:00|0507-1348-8354
이디야커피 명일중앙점|서울 강동구 상암로 210 명일현대종합상가 1층|월~금 09:00 ~ 22:55|02-428-1025
미영이네|서울 강동구 구천면로41길 22|월~토 11:00 ~ 19:40|02-476-2714
이디야커피 고덕점|서울 강동구 동남로75길 19 1층|월~금 08:00 ~ 23:00|02-426-0500
빽다방 강동구청점|서울 강동구 성내로3길 1 1층|매일 07:30 ~ 21:00|02-483-6345
커피랑도서관 고덕역점|서울 강동구 동남로75길 13-25 동혜빌딩 4층|월~토 00:00 ~ 24:00|070-8865-1140
이디야커피 강동성내점|서울 강동구 풍성로 162 1층|월~금 08:00 ~ 22:00|02-474-7258
킹콩카페|서울 강동구 성안로3길 80 1층||1588-3794
포럭|서울 강동구 풍성로 161|매일 11:00 ~ 22:30|
10.9|서울 강동구 양재대로128길 60 1층 104호||
빽다방 강동역헤르셔점|서울 강동구 천호대로 1089 신동아파밀리에 지하16호|월~금 08:00 ~ 20:00|02-471-5371
파이오니어커피|서울 강동구 올림픽로 572 코오롱2차아파트 1층 110호|월~토 11:00 ~ 22:00|010-7643-0226
빽다방 길동역점|서울 강동구 양재대로 1482 1층|월~토 08:00 ~ 22:00|02-6084-7180
바이더스 커피|서울 강동구 올림픽로87길 10 1층||
마시쓰커피|서울 강동구 천호대로151길 31 1층|매일 11:00 ~ 19:00|
공차 명일역점|서울 강동구 구천면로 429|매일 10:30 ~ 23:00|02-442-0407
네,카페입니다|서울 강동구 풍성로57길 24 리딩타워 2층 202호|매일 00:00 ~ 24:00|010-2008-5211
바나프레소 강동역점|서울 강동구 천호대로 1099 1층|매일 07:00 ~ 20:30|070-8998-8942
폴인치|서울 강동구 천호옛길 26||
유온커피|서울 강동구 동남로49길 39|월~금 10:00 ~ 20:00|
카페하이루|서울 강동구 강동대로53길 49 영진파크빌 1층|목요일|0507-1326-0013
커피스미스 강동첨단단지점|서울 강동구 상일로6길 39|매일 08:00 ~ 24:00|
포터즈커피 명일본점|서울 강동구 구천면로 383|매일 10:00 ~ 23:00|
봉트랩|서울 강동구 구천면로78길 32 1층|수~토 11:00 ~ 21:00|02-442-6773
비하인드|서울 강동구 풍성로37가길 51 1층||010-4245-9668
빽다방 고덕역점|서울 강동구 동남로75길 13-7 배재빌딩 1층 2호|매일 08:00 ~ 22:30|02-442-9159
카페엘림|서울 강동구 상암로 53-10 1층|월~토 11:00 ~ 21:00|070-8623-3092
달래디저트|서울 강동구 구천면로 428 센트로빌 1층 108호|화~금 11:00 ~ 21:00|010-7383-4346
24시 무인카페 만월경 길동점|서울 강동구 명일로 200-33|매일 00:00 ~ 24:00|
감성커피 암사역점|서울 강동구 상암로 28 1층|월~금 08:00 ~ 22:00|0507-1856-7735
매머드익스프레스 천호점|서울 강동구 올림픽로72길 25|월~금 07:30 ~ 20:30|02-477-0294
이디야커피 둔촌점|서울 강동구 양재대로 1377 1층 9호|월~금 08:00 ~ 22:00|02-473-2025
카페 문|서울 강동구 올림픽로54길 9 1층 101호|화~일 08:30 ~ 18:00|010-2905-8237
빽다방 암사역점|서울 강동구 올림픽로 770 1층 101호|매일 08:00 ~ 22:00|02-488-0079
카페홍|서울 강동구 올림픽로 682-6 1층||02-485-2025
바리스타곰|서울 강동구 상일로5길 11 1층|화~목 11:30 ~ 21:00|
두빛나래|서울 강동구 천호대로168가길 37 더존스테이 1층 101호|화~목 12:00 ~ 22:00|02-439-2000
딥오리진|서울 강동구 양재대로85길 65 원경빌딩 1층||
셀람|서울 강동구 천호대로170길 96 102호|목 07:30 ~ 18:00|02-470-0981
더부케|서울 강동구 성내로 64 에스아이팰리스 센트럴성내 1층 101호|매일 11:00 ~ 22:00|02-421-1252
