카페명|주소|영업시간|전화번호
때가이르매 숙대점|서울 용산구 두텁바위로 8 4층|월~금 12:00 ~ 22:00|070-4320-8495
원인어밀리언|서울 용산구 이태원로54길 31 지하1층|월~토 11:00 ~ 23:00|02-794-2414
헬카페스피리터스|서울 용산구 이촌로 248 한강맨션 31동 208호|매일 11:30 ~ 22:00|070-7612-4687
오잇|서울 용산구 신흥로 95|매일 12:00 ~ 22:00|010-8844-1993
무진장|서울 용산구 녹사평대로 168-18|매일 12:00 ~ 22:00|
서울루덴스|서울 용산구 회나무로 69 2층|월~금 12:00 ~ 02:00|02-795-4151
한남베르그|서울 용산구 이태원로54길 58-26 1층|매일 12:00 ~ 21:00|02-790-1750
33아파트먼트|서울 용산구 한남대로27길 33 1층|영업시간 월~금 09:00 ~ 17:00|02-794-0033
헬카페|서울 용산구 보광로 76|월~금 08:00 ~ 22:00|
한남작업실|서울 용산구 이태원로55나길 7 1층|매일 11:00 ~ 22:00|02-792-5620
스타벅스 용산역써밋R점|서울 용산구 한강대로 69|월~토 07:00 ~ 22:00|1522-3232
바마셀|서울 용산구 원효로89길 12|목요일|
팬케익오리지널스토리 한남점|서울 용산구 독서당로 67|영업시간 월~금 08:00 ~ 15:00|02-794-0508
타자기|서울 용산구 신흥로 97-5 2층|화~일 13:00 ~ 21:00|010-4445-8918
컴컴 베이커리카페|서울 용산구 한강대로44길 14 커뮤니크빌딩 1층|월~금 08:30 ~ 21:30|02-788-7365
코지빌라커피|서울 용산구 이태원로20길 32|화~일 12:00 ~ 22:00|02-794-5657
포컬포인트|서울 용산구 청파로 387|매일 08:00 ~ 23:00|02-6953-0338
골드버튼커피|서울 용산구 한강대로80길 5 1층|월~금 08:30 ~ 22:00|02-796-1478
마일스톤 커피 한남|서울 용산구 한남대로27가길 26 1층|매일 10:00 ~ 21:00|070-7807-3046
스타벅스 한강진역R점|서울 용산구 이태원로 252|월~목 07:30 ~ 20:00|1522-3232
K212|서울 용산구 녹사평대로26길 36 1층|매일 10:00 ~ 23:00|02-749-2954
서울앵무새 용산점|서울 용산구 한강대로62길 55 평복빌딩 1~3층|매일 08:00 ~ 23:00|02-797-0515
블루보틀 한남 카페|서울 용산구 한남대로 91 나인원 한남아파트 지하1층|월~금 09:00 ~ 20:30|1533-6906
스타벅스 신용산역점|서울 용산구 한강대로 95|월~금 07:00 ~ 22:00|1522-3232
브랑쿠시|서울 용산구 새창로 104 1층|매일 11:00 ~ 23:00|070-4466-9371
팬케이크샵|서울 용산구 녹사평대로40다길 2 3층|화~토 12:00 ~ 22:00|010-2799-3405
테이프|서울 용산구 이태원로14길 21 2층|월~목 12:00 ~ 22:00|010-7317-4201
올딧세|서울 용산구 한강대로21길 29-16 1층|매일 11:30 ~ 21:30|010-9655-8910
몬스터플레이스|서울 용산구 청파로43길 70 지하1층|월~금 08:00 ~ 20:30|02-6402-5404
스타벅스 용산아이파크몰점|서울 용산구 한강대로23길 55 아이파크몰 서관 6층|월~토 08:30 ~ 22:00|1522-3232
커피앳웍스 동부이촌동점|서울 용산구 이촌로 224 한강쇼핑센터 1층|매일 08:00 ~ 22:00|02-793-8100
웻커피 한남점|서울 용산구 한남대로27가길 10|매일 12:00 ~ 21:00|02-6497-3000
GMU|서울 용산구 한남대로20길 21-13 1층||02-749-1821
카페후암동|서울 용산구 후암로 33 1층|월,수,목,금,토,일 09:00 ~ 22:30|010-2251-8232
인디에어|서울 용산구 백범로 325|월~토 08:00 ~ 19:00|02-123
카페틸데|서울 용산구 한강대로84길 14 2층|화~일 17:30 ~ 18:30|0507-140-0857
시애틀에스프레소|서울 용산구 한강대로11길 4 1~2층|월~금 07:00 ~ 21:00|02-790-4493
널담은공간|서울 용산구 신흥로15길 18-12|매일 12:00 ~ 20:00|031-436-8037
세르클한남|서울 용산구 이태원로 223-5 유니언타운 4,5층|수~일 11:00 ~ 22:00|070-4121-8035
스타벅스 서울역동자동점|서울 용산구 한강대로 372 KDB생명타워 지하1층|월~금 07:00 ~ 22:00|1522-3232
브레디 포스트|서울 용산구 한강대로44길 6 2층|매일 10:00 ~ 20:00 · 휴게시간 매일 15:00 ~ 16:30|
다과상사|서울 용산구 백범로 291 1층|월~금 07:00 ~ 22:00|02-701-4700
폴바셋 한남커피스테이션로스트웍스|서울 용산구 한남대로 48 1~4층|월~금 08:00 ~ 22:00|02-792-8310
스타벅스 서울역사점|서울 중구 한강대로 405 101호|매일 06:30 ~ 22:00|1522-3232
어퍼콜라보|서울 용산구 독서당로14길 29|매일 11:00 ~ 02:00|
삼층로비|서울 용산구 한강대로15길 19-19 3층|월,수,목,금,토,일 12:00 ~ 22:20|070-8865-1919
엔와이84.8|서울 용산구 한강대로 268 2층|월~토 10:00 ~ 21:00|
오랑오랑|서울 용산구 소월로20길 26-14 1,2층|매일 11:00 ~ 21:00|02-3789-7007
TRVR|서울 용산구 회나무로44가길 45|매일 08:30 ~ 19:30|02-6927-7728
보닐라츄러스 한남점|서울 용산구 이태원로54가길 12 1층|매일 12:00 ~ 21:00|
낙하산커피|서울 용산구 한강대로46길 25 1층 101호|월~금 08:30 ~ 20:00|010-5862-5505
도깨비코티지|서울 용산구 소월로2나길 6-1 1층|월~토 10:00 ~ 20:00|
어반클리프 URBAN CLIFF|서울 용산구 신흥로20길 43|매일 11:30 ~ 22:00|02-2291-7600
수르기|서울 용산구 이태원로42길 32|월,화,수,목요일|070-8950-0462
스타벅스 동빙고점|서울 용산구 장문로 12|매일 07:00 ~ 21:00|1522-3232
오우즈|서울 용산구 백범로 341 리첸시아 103동 1층 110호|매일 09:00 ~ 18:00|02-704-8685
콘하스 한남|서울 용산구 이태원로55나길 22|매일 10:00 ~ 22:00|02-790-0792
오라라|서울 용산구 이태원로54길 32|월,화,수,목,일 12:00 ~ 23:00|
앤더슨씨 나인원점|서울 용산구 한남대로 91 나인원한남아파트|매일 10:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00|02-792-0865
동빙고 2호점|서울 용산구 이촌로 182 풍원상가 1층 109호|매일 10:30 ~ 22:00|02-790-7779
오설록티하우스 오설록1979|서울 용산구 한강대로 100 아모레퍼시픽빌딩 1층|월~금 10:00 ~ 19:00|070-5172-1171
론드리프로젝트|서울 용산구 신흥로 78 1층|매일 10:00 ~ 21:00|02-6405-8488
벨루스|서울 용산구 이태원로54길 20 1층 101호|월~목 10:00 ~ 22:00|010-3157-8065
삼정카페|서울 용산구 효창원로 172 1층|월~토 08:00 ~ 21:30|02-703-7460
올댓재즈|서울 용산구 이태원로 216 2층|영업시간 매일 18:00 ~ 24:00|02-795-5701
콤포타블 남산|서울 용산구 두텁바위로60길 49 대원정사 별관 4층|매일 10:00 ~ 22:00|070-8804-6501
선데이아보|서울 용산구 회나무로13길 52-43 1층|월,수,목,금 10:00 ~ 20:00|
모센트|서울 용산구 한강대로52길 25-14 1,2층|월~금 10:00 ~ 22:00|
마하 한남|서울 용산구 서빙고로91나길 85 4층|월,화,수,목,일 12:00 ~ 21:00|070-8064-8409
스타벅스 한남동R|서울 용산구 독서당로 94 1,2층|매일 07:00 ~ 21:00|1522-3232
스타벅스 이태원역점|서울 용산구 이태원로 188|월~목 07:30 ~ 21:00|1522-3232
모듈러|서울 용산구 소월로2길 13 1층|월~금 09:00 ~ 19:00|02-3789-2121
텐티북스|서울 용산구 이태원로 4 1~3층|매일 10:00 ~ 22:00|02-504-0860
쏠티캐빈 용리단길점|서울 용산구 한강대로40길 9 지하1층, 1,2층|매일 10:00 ~ 22:00|0507-1369-2452
케르반카페|서울 용산구 우사단로10길 17 1층|매일 07:00 ~ 23:00|02-796-1997
카페사루|서울 용산구 회나무로28길 6-3 1층|목~토 12:00 ~ 23:50|02-792-0999
에슬로우커피 서울역점|서울 용산구 한강대로 372 센트레빌아스테리움 C동 1층 107호|매일 07:00 ~ 01:00|02-318-0966
쿼츠|서울 용산구 한강대로 158 1층 103호|매일 11:00 ~ 19:00|070-4187-4188
Apt서울|서울 용산구 보광로51길 4|매일 11:00 ~ 03:00|070-7789-9710
웨스트빙고|서울 용산구 서빙고로51길 10 1층|월~금 08:00 ~ 19:00|010-5119-8833
무자비|서울 용산구 한강대로84길 11-18|매일 12:00 ~ 23:00|02-790-1267
킷테|서울 용산구 청파로47가길 9-6 1층|목~일 11:00 ~ 21:00|0506-556-3745
스타벅스 동부이촌동점|서울 용산구 이촌로 198|월~금 07:00 ~ 21:30|1522-3232
스타벅스 순천향입구점|서울 용산구 대사관로 67|월~토 07:00 ~ 22:00|1522-3232
스타벅스 이촌점|서울 용산구 이촌로 276|월~목 07:00 ~ 21:30|1522-3232
볼드핸즈|서울 용산구 한강대로21길 17-7 1층|월,화,수,목,일 12:00 ~ 24:00|02-6085-1400
로얄멜팅클럽|서울 용산구 이태원로42길 60|매일 11:30 ~ 19:30|02-797-2022
더미쓰리|서울 용산구 녹사평대로40길 31 용이빌딩 2층|월,목,금 13:00 ~ 21:00|
스타벅스 남영동|서울 용산구 한강대로 275|월~금 07:00 ~ 22:00|1522-3232
시엠프레꼬모도밍고|서울 용산구 후암로34길 11|영업시간 매일 12:00 ~ 16:00|070-4150-0123
을의커피|서울 용산구 청파로47나길 13|매일 11:00 ~ 22:00|02-701-0116
메가MGC커피 서울역점|서울 용산구 한강대로 403 근생빌딩 1층|월~금 07:10 ~ 21:30|02-711-0543
스튜디오콘크리트|서울 용산구 한남대로 162|화~일 11:00 ~ 20:00|02-794-4095
더리버|서울 용산구 올림픽대로 2085-96||
쏠티캐빈|서울 용산구 새창로44길 10 우경빌딩 1층|매일 08:00 ~ 22:00|
보마켓 경리단점|서울 용산구 녹사평대로 286|매일 10:00 ~ 19:00|02-792-3380
스타벅스 숙대입구역점|서울 용산구 한강대로 291 지하 1~3층|매일 08:00 ~ 21:00|1522-3232
헤이|서울 용산구 올림픽대로 2085-96 THE RIVER 1층|화~일 11:00 ~ 19:00|02-595-6640
눕카페&피자펍|서울 용산구 신흥로26길 20 해방타워 5층|매일 11:00 ~ 01:00|02-790-0789
파비욘드갤러리카페|서울 용산구 한강대로52길 22 시가이아팰리스 1층 102호|월~금 11:00 ~ 21:00|02-790-1144
미스랄라|서울 용산구 이촌로65가길 72 동인상가 106호|월~금 08:30 ~ 22:30|
카키문|서울 용산구 백범로99길 40 102동 106호|매일 10:00 ~ 22:00|010-3405-0029
무네|서울 용산구 청파로45길 3 3층|매일 11:30 ~ 20:00|02-6328-0658
mtl 효창|서울 용산구 효창원로69길 25 1층|매일 08:00 ~ 21:00|070-4259-3113
폰트커피|서울 용산구 한강대로15길 19-16 1층|매일 10:00 ~ 21:00|02-6369-8549
청파맨션|서울 용산구 청파로47나길 20 1층|매일 09:00 ~ 22:00|02-706-9093
재인|서울 용산구 이태원로54길 48 2층|수,목요일|02-797-2454
아우프글렛 한남점|서울 용산구 이태원로54가길 20|매일 12:00 ~ 21:00|
스타벅스 숙대점|서울 용산구 청파로47길 57 1~3층|월~금 08:00 ~ 20:00|1522-3232
로지커피|서울 용산구 백범로87길 48-5|월~토 12:00 ~ 21:00|02-6013-8020
스타벅스 서울타워점|서울 용산구 남산공원길 105 YTN서울타워 1층|월~금 10:00 ~ 19:00|1522-3232
빽다방 용산국방부점|서울 용산구 이태원로4길 14|월~금 05:40 ~ 20:30|02-749-4631
스타벅스 경리단길점|서울 용산구 회나무로 3|월~금 07:30 ~ 21:00|1522-3232
산수화|서울 용산구 한남대로20길 21-14 1층|화~토 11:00 ~ 19:00|02-749-3138
에브리씽벗더히어로|서울 용산구 회나무로 62|매일 11:00 ~ 23:00|02-792-7909
스타벅스 서울역서부점|서울 용산구 만리재로 202 풍림아이원 1층|월~토 07:30 ~ 22:00|1522-3232
케냐키암부|서울 용산구 회나무로44길 36|매일 09:30 ~ 21:30|02-798-0020
뽀르누서울|서울 용산구 서빙고로91나길 46 1층 103호|영업시간 화~금 12:00 ~ 17:00|
녹사다리|서울 용산구 녹사평대로40가길 2-4 1층|화,수,목,일 13:00 ~ 22:00|0507-1320-0279
카페무니|서울 용산구 신흥로20길 37|매일 11:00 ~ 22:00|02-565-1592
로우커피 한남점|서울 용산구 이태원로54길 26 지하1층|화~일 11:00 ~ 22:00|
카페콤포트|서울 용산구 두텁바위로60길 45 4층|화~일 11:00 ~ 23:00|070-7607-0624
스타벅스 효창공원앞역점|서울 용산구 백범로 313|매일 07:30 ~ 21:00|1522-3232
골든피스|서울 용산구 한남대로27길 25|매일 12:00 ~ 18:00|
마린커피 빅히트사옥점|서울 용산구 한강대로10길 11-48 1,2층|매일 11:00 ~ 19:00|070-7514-7659
문랜딩|서울 용산구 장문로17길 3 1층|수~일 12:00 ~ 18:00|
아이조아펫파크 서울점|서울 용산구 녹사평대로32길 28 3층|매일 09:00 ~ 20:30|010-7598-1160
미니마이즈|서울 용산구 녹사평대로32길 21 2층|월~금 12:00 ~ 20:00|070-8806-1234
노노샵|서울 용산구 보광로 90 태광빌딩 2층 202호|화,수,목,일 11:00 ~ 21:00|070-8657-1537
티라벤토|서울 용산구 녹사평대로26길 77-6 지층|화~금 12:00 ~ 19:00|02-790-8194
베베베 한남점|서울 용산구 이태원로42길 46-12 1층|매일 10:00 ~ 21:00|
빌리엔젤 용산아이파크몰점|서울 용산구 한강대로23길 55 용산아이파크몰 서관 6층|목~일 10:00 ~ 22:30|
퍼센트 아라비카 매거진 B 한남|서울 용산구 대사관로 35 사운즈한남 2층|화~일 09:00 ~ 20:00|
마더오프라인|서울 용산구 이태원로55나길 6 1층|월,화,수,목,일 11:00 ~ 23:00|02-792-0776
쉘터 서울|서울 용산구 신흥로11길 49-12 지하1층, 3층||010-6835-2721
마블베이크|서울 용산구 한강대로38길 23 1층|화,수,목,일 10:00 ~ 19:00|02-795-0137
S.caf|서울 용산구 소월로26길 12 아르테소월 3층|매일 12:00 ~ 24:00|010-2238-7912
베르시|서울 용산구 만리재로 172-1 1층|수~금 08:00 ~ 19:00|0507-1494-0421
히트커피로스터스 한남|서울 용산구 이태원로 258|매일 12:00 ~ 21:00|
스타벅스 용산리첸시아점|서울 용산구 백범로 341 102동 1층|매일 07:30 ~ 22:00|1522-3232
로컬빌라베이글|서울 용산구 이태원로 158 1층|매일 08:00 ~ 18:30|
아이엠베이글 용산점|서울 용산구 서빙고로 17 제몰동 1층 1098,1099호|월~금 08:00 ~ 20:00|070-7788-2881
업스탠딩커피|서울 용산구 신흥로 99-11 1,2층|매일 12:00 ~ 20:00|0507-1393-8727
미스터힐링 숙대입구역점|서울 용산구 한강대로 286-2 3층|화~일 10:00 ~ 22:00|02-790-9511
카페남산아래|서울 용산구 신흥로 94-1 1,2층|월~금 10:00 ~ 22:00|
커피앤시가렛 BCity점|서울 용산구 소월로2길 35 1층|월~금 08:30 ~ 20:30|02-779-2229
맥코이 한남2호점|서울 용산구 한남대로27가길 34|매일 09:00 ~ 21:00|
KGML 킬로그람밀리리터|서울 용산구 청파로 337 1층|영업시간 월~금 07:00 ~ 16:00|010-7686-5835
스타벅스 용산파크타워점|서울 용산구 서빙고로 67|월~목 07:00 ~ 20:00|1522-3232
멜랑|서울 용산구 이촌로 248 한강맨션 21동 1층 103호||02-796-6141
롱브르378|서울 용산구 한강대로10길 11-54 1~4층|월~토 10:00 ~ 20:00|
mtl 한남|서울 용산구 이태원로49길 24 1층|매일 10:00 ~ 22:00|070-4113-3113
스타벅스 용산전자랜드점|서울 용산구 청파로 74|월~금 07:00 ~ 21:30|1522-3232
제1보급소|서울 용산구 녹사평대로11길 38 1층|매일 11:00 ~ 22:00|02-6398-5879
투썸플레이스 숙대입구역점|서울 용산구 한강대로 280-1 1층 1호|월~토 08:00 ~ 23:00|02-749-5607
화양연화|서울 용산구 한강대로62나길 7-4 1층,지하1층|매일 11:00 ~ 23:00|010-7123-8243
아키비스트 한남점|서울 용산구 한남대로42길 41 1층|매일 10:00 ~ 20:00|
드플로허|서울 용산구 대사관로5길 34|월~금 11:00 ~ 20:00|02-790-5246
커피품격|서울 용산구 한강대로48길 17 1층|월~금 11:30 ~ 21:30|02-790-1558
모모|서울 용산구 이태원로42길 42|매일 12:30 ~ 22:00|02-792-5522
팝퍼블 용산아이파크몰점|서울 용산구 한강대로23길 55|매일 10:30 ~ 20:00|02-6373-3000
메가MGC커피 신용산역점|서울 용산구 한강대로 130-3 1층|월~금 08:00 ~ 20:30|02-792-4157
투썸플레이스 이태원점|서울 용산구 이태원로 167 1~3층|월,화,수,목,일 09:00 ~ 23:00|02-6953-9997
르카페|서울 용산구 신흥로 33 1층|매일 09:00 ~ 22:00|070-8899-2335
에이프릴커피 서울|서울 용산구 이태원로54길 19 1층|월~금 10:30 ~ 18:00|02-123
커피빈 신용산역래미안점|서울 용산구 한강대로 95 110호|월~금 07:00 ~ 22:30|02-2074-1049
언덕다방|서울 용산구 장문로6길 106 1층|수~일 11:00 ~ 20:00|010-7705-9222
스타벅스 용산해링턴스퀘어점|서울 용산구 서빙고로 17|월~금 07:00 ~ 22:00|1522-3232
머큐리에스프레소바|서울 용산구 한강대로11길 30 1층 102호|영업시간 월~금 08:30 ~ 17:00|010-3466-7574
메가MGC커피 한남오거리점|서울 용산구 한남대로21길 33 1층|월~금 07:10 ~ 22:00|02-792-0911
브라이틀링카페|서울 용산구 녹사평대로 132 명보빌딩2 1층|월,화,수,목,일 08:00 ~ 22:00|
울프소셜클럽|서울 용산구 한남대로 158 101호|월~금 08:30 ~ 22:00|070-792-5979
만리서재|서울 용산구 청파로93길 42|월~목 11:00 ~ 20:00|02-780-8416
카페 올두바이|서울 용산구 양녕로 445 노들섬 복합문화공간, A동 2층|화~일 10:30 ~ 21:00|0507-1372-1986
설빙 서울숙대점|서울 용산구 청파로47길 52 명신프라자 2층 202호|매일 11:00 ~ 23:00|02-715-9888
크레이트커피|서울 용산구 독서당로 97 1층|월~금 08:00 ~ 21:00|070-7576-4936
오띠젤리|서울 용산구 녹사평대로 168-6 지하1층|영업시간 월,목,금,토,일 08:00 ~ 17:00|02-790-2909
핍스홈 신용산점|서울 용산구 한강대로40길 55|매일 11:00 ~ 20:00|0507-1421-9399
투썸플레이스 용산아이파크몰점|서울 용산구 한강대로23길 55 동관 6층|월,화,수,목,일 11:30 ~ 19:30|02-2012-0604
할리스 이태원역점|서울 용산구 이태원로 180 2,3층|월~금 09:00 ~ 23:00|02-749-8752
할리스 용산더프라임점|서울 용산구 원효로90길 11 더프라임타워 업무동 1층|월~금 07:00 ~ 22:00|02-6362-7990
바이두부|서울 용산구 소월로20길 10 2층|월,목,금 09:00 ~ 19:30 · 휴게시간 월,목,금 15:00 ~ 17:00|070-4035-6004
커피를사랑한 소믈리애|서울 용산구 소월로2길 23|월~금 09:00 ~ 21:00|02-3789-0448
공차 서울역점|서울 중구 한강대로 405 서울역사 지하 1층|매일 07:30 ~ 21:00|02-313-7750
고라니커피클럽|서울 용산구 한강대로 262 1층|월~토 11:00 ~ 22:00|02-790-2179
카페드파젠다|서울 용산구 서빙고로51길 64 그린파크상가 105호|월~금 07:30 ~ 22:00|02-792-6007
스타벅스 숙명여대정문점|서울 용산구 청파로47길 99 프라임관 지하1층|매일 08:00 ~ 20:00|1522-3232
쿠|서울 용산구 독서당로 73-4 한성아파트A동101호||02-749-1065
더닝|서울 용산구 한강대로 126-1 1층|월,화,목,금,토,일 11:00 ~ 21:00|070-7585-0222
올디스커피 신용산점|서울 용산구 한강대로46길 16 103호|월~금 08:00 ~ 18:00|02-6368-0812
모토사주|서울 용산구 이태원로27가길 49 1층|매일 13:00 ~ 24:00|
그랜드하얏트서울 갤러리|서울 용산구 소월로 322 그랜드하얏트서울 로비층|매일 09:00 ~ 22:00|
투썸플레이스 용산LS타워점|서울 용산구 한강대로30길 25 용산아스테리움 지하 1층|월~금 07:00 ~ 20:40|02-749-3323
뚜띠한남|서울 용산구 대사관로24길 27 1층|월~금 09:00 ~ 21:00|02-797-2427
더체임버|서울 용산구 한강대로 51|월~토 11:00 ~ 21:00|02-793-0325
배재란커피클래스|서울 용산구 이촌로65가길 78 지하1층 B01호|매일 10:30 ~ 22:30|02-790-3369
피어커피바|서울 용산구 한남대로10길 36 1층|월,화,수,목,일요일|070-7777-3674
스탠딩커피 경리단점|서울 용산구 녹사평대로 224-1 1층|월~금 07:00 ~ 22:00|02-794-0427
로너|서울 용산구 녹사평대로 222 1층|월~금 08:00 ~ 22:00|010-9604-9929
디피오리|서울 용산구 녹사평대로 244|매일 10:00 ~ 21:00|
스페이스포레(Space FoLe)|서울 용산구 한강대로 137||
PEG|서울 용산구 이태원로49길 24-12|화~일 12:00 ~ 22:00 · 휴게시간 화~금 16:00 ~ 17:00|
메르시쿠키|서울 용산구 한강대로10길 11-44 1,2층|월~금 11:00 ~ 19:00|070-8624-0728
구니스|서울 용산구 한강대로44길 21 1층|월,화,수,목,일 12:00 ~ 21:30|
노티드 한남PVCS|서울 용산구 이태원로 210 1층|화,목,금,토,일 11:00 ~ 19:00|1800-6067
에브리커피 신용산점|서울 용산구 한강대로44길 17 1층 101호|월~토 07:00 ~ 23:00|010-6466-2142
카페코지 숙명여대점|서울 용산구 청파로47길 26 1층|월~금 09:00 ~ 20:00|070-4156-1007
디저트39 디자이너스호텔 서울역점|서울 용산구 한강대로 305 2층|매일 07:00 ~ 21:00|02-701-8008
바캉스온아일랜드|서울 용산구 양녕로 445 1층|매일 10:00 ~ 22:30|02-749-8967
리버헤드|서울 용산구 청파로 289-1 지지자산운용빌딩 1층|매일 11:00 ~ 20:30|010-6495-3885
이스터서울|서울 용산구 한강대로 126-4 2층|매일 11:00 ~ 22:00|010-9951-7692
스톡드|서울 용산구 한강대로7길 18-13 2층|화~금 11:30 ~ 20:00|070-7543-9847
에르디 용산점|서울 용산구 한강대로15길 23-12 1층|매일 11:00 ~ 21:00|0507-1333-4855
엔지니어링클럽|서울 용산구 한강대로62다길 11 1층 101호|월~금 11:00 ~ 20:30|010-8835-3290
카페BUD|서울 용산구 한강대로10길 11-18 1층|화~일 11:30 ~ 18:00|070-7543-3369
발루토피비|서울 용산구 녹사평대로32길 37 1,2층|월~금 07:30 ~ 19:30|02-3785-1245
레이지앤코|서울 용산구 서빙고로 17 센트럴파크타워 1층 3호|월~금 08:00 ~ 19:00|0507-0289-3340
카페홀트|서울 용산구 백범로 324 1층|화~일 12:00 ~ 22:00|0507-1487-3319
카페나리나무|서울 용산구 청파로47길 47-12 지하1층|월~금 12:00 ~ 22:00|010-8030-4498
행복이가득한집|서울 용산구 후암로 21-2 1층|매일 12:00 ~ 22:00|070-8249-1589
카페미우|서울 용산구 새창로14길 7 1층|화~금 09:00 ~ 19:00|02-813-0315
오르소 에스프레소바|서울 용산구 두텁바위로1길 107 행남팰리스 1층 105호|월,수,목,금,일 08:00 ~ 19:00|010-2998-5331
파크15|서울 용산구 한강대로38길 35 태승빌딩 1층|월~금 08:00 ~ 18:00|02-6368-1531
메가MGC커피 숙대입구역점|서울 용산구 한강대로 277-2 1층|월~금 07:30 ~ 22:00|02-715-2019
투썸플레이스 용산트윈시티점|서울 용산구 한강대로 366 1층|월~금 07:00 ~ 18:00|02-6222-3990
이디야커피 삼각지점|서울 용산구 한강대로 138 1층|매일 08:00 ~ 22:30|02-749-1736
오설록티하우스 한남점|서울 용산구 이태원로 267 르베이지 B동 페이스갤러리 1층|화~일 10:00 ~ 21:00|02-793-4581
LTP 한남|서울 용산구 이태원로45길 7|매일 10:30 ~ 20:00 · 휴게시간 매일 15:30 ~ 17:00|02-797-5662
플러피클라우드|서울 용산구 두텁바위로 59-1 대경빌딩 2층|화~목 12:00 ~ 18:00|0507-1304-6634
까사꼬모다|서울 용산구 한강대로 23 베르가모빌딩 1층|매일 09:30 ~ 19:00|070-8844-1348
정성다방|서울 용산구 한강대로 365 1층|매일 09:00 ~ 21:00|
더수피|서울 용산구 백범로99가길 3-1|수~금 10:00 ~ 22:00|
플래터스|서울 용산구 서빙고로24길 4 1층|영업시간 월~금 08:00 ~ 17:00|
카페모스|서울 용산구 이촌로 248 한강맨션 11동 상가 1층|매일 10:00 ~ 22:00|
커피빈 이태원제일기획옆점|서울 용산구 이태원로 220 1층|월~목 07:00 ~ 22:00|02-792-3560
식캣사인|서울 용산구 원효로83길 7-2 2층|월,수,목,금,토,일 12:00 ~ 21:00|
봄날 플라워카페|서울 용산구 한강대로10길 11-18 1층|매일 08:00 ~ 20:00|010-5557-9175
헤미안커피바|서울 용산구 녹사평대로40나길 16 1층|월~금 11:00 ~ 22:00|0507-1361-3609
카페아이|서울 용산구 회나무로32길 2-1 1층|월~금 11:00 ~ 24:00|
버블브레이크|서울 용산구 이촌로 182 풍원상가 1층|매일 09:30 ~ 21:30|02-749-4449
꾸에바마테라|서울 용산구 소월로20길 28-1 1층|화~일 12:00 ~ 21:00|
에코앤데코 본점|서울 용산구 백범로99길 58|월~금 10:00 ~ 23:30|02-792-2435
홉가든한남|서울 용산구 이태원로54가길 13|화~일 12:00 ~ 21:00|02-790-6837
탐앤탐스 용산문배점|서울 용산구 백범로90길 26 용산아크로타워 1층|매일 07:00 ~ 22:00|02-715-4565
두들피스|서울 용산구 원효로89길 23 1층||070-8691-4645
컴포즈커피 삼각지역점|서울 용산구 한강대로62가길 20 1층|월~금 06:00 ~ 18:00|02-798-0002
카페미미미 용산아이파크몰점|서울 용산구 한강대로23길 55 아이파크몰 패션관 4층|매일 10:30 ~ 22:00|02-2012-4450
스마비|서울 용산구 두텁바위로 93-2 지하 1층|월,화,목,금 09:30 ~ 18:00|0507-1363-4774
그랩어|서울 용산구 신흥로3가길 10 1층|매일 09:30 ~ 20:00|02-792-3009
샵도노커피|서울 용산구 두텁바위로 81-2 1,2층|매일 07:00 ~ 24:00|02-6012-0126
