카페명|주소|영업시간|전화번호
빌리엔젤 당산역점|서울 영등포구 당산로 223 1,2층|매일 11:00 ~ 22:30|02-2632-9555
스타벅스 영등포역점|서울 영등포구 경인로 870 1층|월,화,수,목,일 07:00 ~ 22:00|1522-3232
쓰리버즈 IFC점|서울 영등포구 국제금융로 10 THREE IFC 1층|월~금 08:00 ~ 22:00|02-6137-3031
헤비로테이트|서울 영등포구 도신로19길 22|수~일 12:30 ~ 21:00|
하늘유리|서울 영등포구 영등포로 248|매일 12:00 ~ 23:00|
폰트커피 문래점|서울 영등포구 경인로77가길 6|매일 12:00 ~ 21:00|02-2632-8549
스타벅스 여의도역R점|서울 영등포구 의사당대로 83 오투타워 1층|월~금 07:00 ~ 23:00|1522-3232
노티드 여의도 IFC|서울 영등포구 국제금융로 10 서울국제금융센터 L2층 234호|매일 10:00 ~ 22:00|070-4470-9377
이스케이프시티|서울 영등포구 영중로8길 6 성남빌딩 구관 401호|월~금 14:00 ~ 23:00|070-8286-7355
카페오가닉 여의도본점|서울 영등포구 은행로 37 기계회관 본관 1층|월~금 08:00 ~ 21:00|02-785-4330
투썸플레이스 여의도점|서울 영등포구 의사당대로 108 아일렉스상가 1,2층 107,108,121,206,207호|매일 07:00 ~ 24:00|02-782-2332
메이커스 유니온스퀘어|서울 영등포구 당산로 10|화~토 12:00 ~ 22:00|02-512-0383
스타벅스 영등포본동점|서울 영등포구 영등포로 254 우성타워 1층|월~금 07:00 ~ 22:00|1522-3232
서울커피 여의도점|서울 영등포구 국제금융로 86 롯데캐슬아이비 1층 101호|월~금 07:00 ~ 23:00|02-785-3669
아파트먼트|서울 영등포구 경인로77길 12 2층|월,목 12:30 ~ 23:00|010-4528-3884
커피메이플|서울 영등포구 신풍로 19 1~3층|매일 10:00 ~ 22:00|02-833-0026
스타벅스 여의도IFC(1F)점|서울 영등포구 국제금융로 10 1층|월~금 06:30 ~ 21:00|1522-3232
레어그루브|서울 영등포구 영등포로62길 2 명성힐타워 1층|매일 09:00 ~ 22:00|070-7788-8633
곳온니플레이스 올드스트릿점|서울 영등포구 국회대로36길 2|매일 11:00 ~ 22:00|02-2636-0724
맨홀커피 웨스턴|서울 영등포구 영등포로27길 24 1동 1층 101호|화~일 12:00 ~ 22:30|0507-1468-7816
문래방구|서울 영등포구 경인로 763|월~금 11:30 ~ 19:00|02-2633-9204
빌리엔젤 여의도삼성생명점|서울 영등포구 국제금융로2길 24 BNK금융타워 1층||070-4801-0141
스타벅스 문래역점|서울 영등포구 당산로 34|월~금 07:00 ~ 22:00|1522-3232
스타벅스 여의도점|서울 영등포구 국제금융로2길 28|월~금 06:30 ~ 21:00|1522-3232
오핀카페|서울 영등포구 문래로28길 25 세미콜론 문래 S타워 로비층|매일 08:00 ~ 21:00|02-6256-0153
루트442|서울 영등포구 도림로 442|매일 12:30 ~ 22:30|02-2631-9441
책과삶|서울 영등포구 당산로27길 16|월~금 08:00 ~ 21:00|02-6101-2687
엔제리너스 영등포점|서울 영등포구 영중로 6 1,2층|매일 00:00 ~ 24:00 · 휴게시간 매일 03:00 ~ 05:00|02-2069-2286
폴바셋 여의도점|서울 영등포구 여의대로 66 하이투자증권빌딩 B동 1층|월~금 07:00 ~ 21:00|02-3775-2330
모닝캄커피랩 당산점|서울 영등포구 당산로35길 1 1층|월~금 07:30 ~ 22:00|02-2677-0017
카페카운티|서울 영등포구 영등포로 143|매일 00:00 ~ 24:00|02-3667-8998
스타벅스 당산점|서울 영등포구 양평로 64 1층|월~금 07:30 ~ 22:00|1522-3232
디데이원|서울 영등포구 당산로49길 14 우성빌딩 1,2층|매일 11:30 ~ 22:00|0507-1484-1523
코코빈스 영등포구청본점|서울 영등포구 국회대로 568 지하1층~지상3층|월~금 09:00 ~ 23:00|02-2637-3827
카페버킷리스트|서울 영등포구 당산로 109-2 지하1층,1층|월~금 08:00 ~ 22:00|02-6012-6862
예일타운커피랩 당산점|서울 영등포구 국회대로 549 1층|화~금 07:30 ~ 22:00|02-2679-5549
커피기업|서울 영등포구 은행로 29 정우빌딩 1층 113호|영업시간 월~금 07:00 ~ 17:00|
세라젬웰카페 영등포직영점|서울 영등포구 영등포로 210 1층|매일 11:00 ~ 20:00|02-6956-7325
설빙 영등포점|서울 영등포구 영중로 22 2층 201호|매일 11:00 ~ 22:30|02-2633-3003
할리스 당산역점|서울 영등포구 당산로 219|월~목 07:30 ~ 24:00|02-2631-3446
말론하우스|서울 영등포구 양평로 148 1~3층|월~토 11:00 ~ 23:00|02-2671-0072
스타벅스 여의도공원R점|서울 영등포구 여의공원로 101|월~금 07:00 ~ 20:00|1522-3232
스타벅스 여의도KBS R점|서울 영등포구 의사당대로 26|월~금 07:00 ~ 21:00|1522-3232
블루보틀 여의도카페|서울 영등포구 여의대로 108 5층|매일 10:30 ~ 21:30|1533-6906
강변서재|서울 영등포구 의사당대로 1 2층|영업시간 월~금 08:30 ~ 17:00|02-6788-3331
마이스페이스|서울 영등포구 도림로141길 15 1층|매일 11:00 ~ 22:00|0507-8287-0535
투썸플레이스 영등포역점|서울 영등포구 경인로 847 1,2층|월~목 07:00 ~ 23:00|02-2135-6144
라트리디저트|서울 영등포구 영등포로3길 16 2층|월~토 12:00 ~ 20:00|
스타벅스 영등포구청역점|서울 영등포구 국회대로 558|월~금 07:00 ~ 22:00|1522-3232
스타벅스 국회의사당역|서울 영등포구 의사당대로 8 1층|월~금 07:00 ~ 21:00|1522-3232
베르데커피|서울 영등포구 도림로139가길 5 1층|매일 10:00 ~ 23:00|
스타벅스 여의도호성점|서울 영등포구 여의대방로65길 24 호성빌딩1층|월~금 07:00 ~ 22:00|1522-3232
더스크블루|서울 영등포구 당산로38길 10 보문빌딩 2층|매일 12:00 ~ 24:00|070-4234-3264
스타벅스 선유동이레빌딩점|서울 영등포구 선유동2로 57 이레빌딩 신관 1층|월~금 07:00 ~ 20:00|1522-3232
커피팩토리쏘 무역점|서울 영등포구 여의대방로51길 22 남경빌딩 2층|월~토 07:00 ~ 23:00|02-845-5501
쓰임|서울 영등포구 당산로20길 9-1 2층 201호|월,수,목,금,토,일 12:00 ~ 20:00|010-5605-9957
카페꼼마&얀 쿠브레 여의도신영증권점|서울 영등포구 국제금융로8길 16 1층|월~금 07:30 ~ 21:30|02-780-1672
스타벅스 동여의도점|서울 영등포구 여의도동 43-4 롯데캐슬아이비 1층 122호|월~금 07:00 ~ 21:00|1522-3232
스타벅스 국회대로점|서울 영등포구 국회대로 786 BnB타워 1,2층|월~금 07:00 ~ 19:00|1522-3232
드롭탑 서여의도점|서울 영등포구 국회대로70길 7|매일 00:00 ~ 24:00|02-3775-3230
앤티크커피 영등포구청점|서울 영등포구 국회대로29길 6 1층|월~금 07:30 ~ 21:00|0507-1474-3702
카페드리브|서울 영등포구 경인로112길 1 여의도투웨니퍼스트 1층 101호|월~금 09:00 ~ 22:00|02-2633-4170
카페길|서울 영등포구 영등포로67가길 9 1층|월~금 06:00 ~ 23:00|02-831-1963
스타벅스 신풍역점|서울 영등포구 신풍로 23 1층|월,화,수,목,일 07:00 ~ 21:00|1522-3232
스타벅스 선유도역점|서울 영등포구 양평로 115|월~금 07:00 ~ 20:00|1522-3232
스타벅스 문래동점|서울 영등포구 선유로 64 대창타운빌 1층|월~금 07:00 ~ 22:00|1522-3232
커피앳웍스 여의도점|서울 영등포구 여의대로 56 한화손해보험빌딩 1층 103호|월~금 07:00 ~ 22:00|02-782-1101
공간다반사|서울 영등포구 선유로55길 3 1층|화~토 12:00 ~ 22:00|070-7785-2224
투썸플레이스 당산역점|서울 영등포구 양평로 36 삼원빌딩 1, 2층|매일 08:10 ~ 24:00|02-2636-3658
투썸플레이스 영등포구청역점|서울 영등포구 당산로 118 대흥빌딩 1층|월~금 08:00 ~ 22:00|02-2671-7779
스타벅스 영등포시장교차로점|서울 영등포구 영중로 45|월~금 07:30 ~ 20:00|1522-3232
커피라이 커스 선유본점|서울 영등포구 양평로 89|월~금 08:30 ~ 21:00|010-8520-3646
뉴오리진 IFC몰점|서울 영등포구 국제금융로 10 L1|매일 10:00 ~ 22:00|02-6204-6527
메가MGC커피 당산역점|서울 영등포구 양평로 67 한강포스빌 1층 109호|매일 07:30 ~ 23:00|02-2671-0700
빵쌤 영등포점|서울 영등포구 경인로 853 1,2층|매일 08:00 ~ 22:00|02-2068-1113
빽다방 영등포신세계점|서울 영등포구 영중로3길 3 1층|월~금 07:00 ~ 21:50|02-2635-4320
스타벅스 당산역사거리점|서울 영등포구 양평로 47|월~금 07:00 ~ 22:00|1522-3232
스타벅스 여의도의사당점|서울 영등포구 국회대로74길 12 남중빌딩 1층|월~금 07:00 ~ 21:00|1522-3232
스타벅스 서울양평역점|서울 영등포구 양평동1가 247 영등포중흥S클래스 상가 1층|월~금 07:30 ~ 21:30|1522-3232
모리|서울 영등포구 영중로10길 9 제이디에스오피스텔 2층 201호|화~일 12:00 ~ 22:00|02-2631-0608
스타벅스 여의도화재보험점|서울 영등포구 국제금융로6길 38|월~금 07:00 ~ 21:00|1522-3232
투썸플레이스 국회의사당역점|서울 영등포구 의사당대로 21 1층|월~금 07:00 ~ 23:00|02-783-2388
탐앤탐스 영등포시장역점|서울 영등포구 영중로 58 1층|매일 00:00 ~ 24:00|02-2636-4565
스트라다146|서울 영등포구 당산로38길 9-1 은혜빌딩 1층|월~금 08:00 ~ 19:00|070-8224-3165
투썸플레이스 대방역점|서울 영등포구 영등포로 422 1층|매일 08:30 ~ 23:00|02-844-3477
소보로인|서울 영등포구 당산로40길 16 보성빌딩 지하1, 1층|월~금 08:00 ~ 21:00|
스타벅스 샛강역점|서울 영등포구 여의대방로 376|월~금 07:00 ~ 21:00|1522-3232
투썸플레이스 여의도파크원점|서울 영등포구 여의대로 108 파크원타워1 1층|월~금 07:00 ~ 22:00|02-2118-0113
에이바우트커피 선유도점|서울 영등포구 선유로 254|매일 07:00 ~ 22:00|02-2632-7666
스타벅스 당산대로점|서울 영등포구 양평로 22|월~토 07:00 ~ 20:00|1522-3232
메가MGC커피 영등포역점|서울 영등포구 영중로 10-1 1층|월,화,수,목,일 07:30 ~ 22:30|02-2677-1104
할리스 선유도역점TS카페|서울 영등포구 양평로 96 TS빌딩 1,2층|매일 08:00 ~ 22:00|02-6267-6800
스타벅스 영등포KT점|서울 영등포구 영중로 119|월~금 07:00 ~ 22:00|1522-3232
이디야커피 여의나루역점|서울 영등포구 여의나루로 113 공작상가 2층|매일 09:00 ~ 22:00|02-782-6090
백야|서울 영등포구 도림로129길 7 2층|화~일 13:00 ~ 21:30|02-2677-7453
일리카페 여의도점|서울 영등포구 의사당대로 127 롯데캐슬 엠파이어 1층 1-107호|월~금 07:30 ~ 20:30|02-780-1282
바이러닉 에스프레소 바 여의도점|서울 영등포구 의사당대로 38 더샵아일랜드파크 101동 115호|월~금 11:00 ~ 24:00|
카페마마스 여의도점|서울 영등포구 국회대로 780 LG에클라트빌딩 1층 118호|월~금 08:00 ~ 20:00|02-783-5505
할리스 보라매역점|서울 영등포구 여의대방로 145 세인트빌딩 1층|월~목 08:00 ~ 23:00|02-845-1097
MUSEUNCLUB 무슨클럽|서울 영등포구 도림로139길 4 4층|월~목 18:00 ~ 23:00|0507-1392-2571
스타벅스 영등포시장역점|서울 영등포구 영중로 79|월~금 07:30 ~ 21:00|
커피마리오|서울 영등포구 대방천로 173 동화빌딩 1층||
할리스 여의도파이낸스타워점|서울 영등포구 국제금융로2길 32 1층|월~금 07:00 ~ 21:30|02-761-3154
아일럼|서울 영등포구 영신로 32 그린오피스텔 지하 1층|매일 10:00 ~ 23:00|010-3584-7758
투썸플레이스 문래하이테크시티점|서울 영등포구 경인로 775 에이스하이테크시티 2동 104호|월~금 08:00 ~ 23:00|02-2068-3359
킷사고구마|서울 영등포구 경인로77길 19|화,수,목요일|
애로우팩토리양궁카페 영등포점|서울 영등포구 영중로6길 12 포레스트힐시티 2층|월~금 16:00 ~ 24:00|02-2671-3121
아도|서울 영등포구 도림로125길 16 1층 아도|월,수,목,금 16:00 ~ 24:00|0507-1364-7490
픽업커피 대림점|서울 영등포구 디지털로69가길 2|목요일|
엔제리너스 여의도리버타워점|서울 영등포구 63로 36 리버타워 1층 103,104호|매일 07:30 ~ 23:00|02-783-0186
스타벅스 하이테크시티점|서울 영등포구 경인로 775 에이스하이테크시티 1-105호|영업시간 월~금 07:00 ~ 17:00|1522-3232
반카페|서울 영등포구 당산로47길 20|월~금 08:00 ~ 20:00|070-7780-7914
투썸플레이스 선유도역점|서울 영등포구 양평로22길 10 1층|매일 08:30 ~ 23:00|02-2678-5908
폴바셋 여의도국회대로점|서울 영등포구 국회대로68길 17 해운빌딩 1층|월~금 08:00 ~ 22:00|02-3775-2130
커피빈 현대자동차여의도점|서울 영등포구 국제금융로 20 1층|월~금 06:30 ~ 22:30|02-783-3391
스타벅스 여의도ABL타워점|서울 영등포구 의사당대로 147 여의도ABL타워 1층|영업시간 월~금 07:00 ~ 18:00|1522-3232
카페오가닉 문래로데오점|서울 영등포구 당산로 34 로데오왁 1층|월~금 11:00 ~ 22:00|02-3667-4330
더워리어커피로스터스랩|서울 영등포구 도림로 438-12 1층|월,화,목,금 11:00 ~ 19:00|010-2659-8237
투썸플레이스 동여의도점|서울 영등포구 국제금융로2길 7 1층|월~금 07:00 ~ 21:00|02-780-1007
브링미커피브루어스|서울 영등포구 선유로33길 15 에이스테크노타워 지하층 B101호|월~금 09:00 ~ 22:00|02-2671-2870
스타벅스 여의도IFC몰(L1)R점|서울 영등포구 국제금융로 10|월~금 08:00 ~ 22:00|1522-3232
카페패딩턴|서울 영등포구 대방천로 172 우성3차아파트 상가동 1층 1호|월~금 10:00 ~ 20:00|010-2123-3495
유스커피|서울 영등포구 당산로30길 7 지하1층|영업시간 월~토 11:00 ~ 18:00|070-7585-9324
에크루|서울 영등포구 선유동1로 31-1 1층|영업시간 월~금 08:00 ~ 18:00|02-6349-0055
스타벅스 신세계타임스퀘어1F점|서울 영등포구 영중로 9 신세계백화점 B관 1층, 지하2층|월~목 09:00 ~ 20:00|1522-3232
메가MGC커피 당산생각공장점|서울 영등포구 영등포로 150 생각공장 C동 1층 107호|월~금 07:30 ~ 21:00|02-2632-1113
공차 여의도점|서울 영등포구 국제금융로2길 7 한주빌딩 1층|월~금 07:00 ~ 22:00|02-761-6697
빌리엔젤 서여의도점|서울 영등포구 국회대로76길 16|월~금 10:00 ~ 22:00|02-785-2258
커피빈 여의도순복음교회옆점|서울 영등포구 여의서로 43 한서리버파크 2층|월~금 07:00 ~ 22:30|02-780-7758
이디야커피 영등포점|서울 영등포구 영중로 16-1 1,2층|화~토 00:00 ~ 24:00|02-3667-3661
메가MGC커피 서여의도점|서울 영등포구 국회대로72길 17 KCC파크타운 1층|월~금 07:00 ~ 21:00|02-785-7770
당산동마카롱|서울 영등포구 당산로41길 18 본빌딩 1층|화~금 10:00 ~ 20:00|070-8285-4120
리브레리|서울 영등포구 양산로25길 3 1층|월~금 12:00 ~ 22:00|02-6080-1197
상진다방|서울 영등포구 도림로133길 9 2층|영업시간 월~금 07:00 ~ 18:00|02-2677-3554
커피빈 문래동점|서울 영등포구 선유로 63 1층|월~금 07:30 ~ 22:00|02-2069-3157
커피온리 영등포구청역점|서울 영등포구 당산로 134-1 1층|월~금 07:30 ~ 22:00|
그레이에스프레소|서울 영등포구 여의대방로 379 제일빌딩 1층 113호|월~금 07:30 ~ 19:30|070-7720-0131
커피빈 타임스퀘어점|서울 영등포구 영중로 15 1층 111호|월,화,수,목,일 07:00 ~ 22:00|02-2635-8830
올리버브라운 여의도점|서울 영등포구 여의나루로 71 동화빌딩 1층|월~금 07:30 ~ 20:00|02-780-2512
파스쿠찌 서여의도점|서울 영등포구 국회대로 800 진미파라곤 1층 111,112호|월~금 08:00 ~ 22:00|02-780-8497
카페드옥토브르 문래점|서울 영등포구 선유로 27 대륭오피스텔 1층 103호, 지하 103~105호|월~금 08:00 ~ 21:00|02-2677-1834
슬래시위드|서울 영등포구 국회대로37길 5 1층|월~금 08:00 ~ 21:00|02-6015-2733
이디야커피 당산역점|서울 영등포구 당산로 222 당산디오빌 103-4호|월~금 07:30 ~ 22:00|02-2633-4343
스타벅스 더현대서울(B2)R점|서울 영등포구 여의대로 108|월~목 10:30 ~ 20:00|1522-3232
헤븐온탑 디스트릭트와이점|서울 영등포구 국제금융로8길 31||
콜렉티보 타임스퀘어점|서울 영등포구 영중로 15 지하1층|매일 10:30 ~ 22:00|02-2678-5221
모키 문래|서울 영등포구 경인로 732 1층|매일 12:00 ~ 22:00|0507-1348-2954
스타벅스 여의도한양증권점|서울 영등포구 국제금융로6길 7 한양증권빌딩 1층|영업시간 월~금 07:00 ~ 18:00|1522-3232
신길어름|서울 영등포구 신길로39길 1 2층|매일 11:00 ~ 23:30|070-4120-1234
만나쿠키|서울 영등포구 영등포로11길 22-1 1층|화~금 11:00 ~ 19:00|010-9350-4751
메가MGC커피 신길성애병원점|서울 영등포구 영등포로84길 16 1층|월~금 07:00 ~ 22:00|02-833-1202
마호가니 타임스퀘어점|서울 영등포구 영중로 15 타임스퀘어 3층|매일 10:00 ~ 22:00|02-2633-8880
윕 문래창작촌점|서울 영등포구 도림로128가길 9 1,2층|화~일 11:00 ~ 23:00|02-2671-1998
투썸플레이스 영등포신길점|서울 영등포구 신길로 162 1,2층|목 08:00 ~ 20:00|
평화다방 여의도삼성생명점|서울 영등포구 국제금융로2길 24 1층 5호|월~금 07:30 ~ 20:00|070-4801-0142
브라이트사이즈|서울 영등포구 양평로22길 25 101호|월~금 07:00 ~ 19:00|02-2678-1707
스타벅스 여의도일신점|서울 영등포구 은행로 11|월~금 07:00 ~ 19:30|1522-3232
슬롯|서울 영등포구 도림로139길 11-1 1층|매일 11:00 ~ 21:50|
투썸플레이스 영등포당산아리스타점|서울 영등포구 버드나루로 129 여의도 아리스타 오피스텔 1층 102~104호|매일 08:00 ~ 22:00|02-2088-2502
메가MGC커피 여의도파크원점|서울 영등포구 여의대로 108 파크원타워1 지하2층||02-2118-0136
메가MGC커피 여의도역점|서울 영등포구 여의나루로 42 여의도종합상가 1층|월~금 07:00 ~ 21:00|02-783-7779
이디야커피 대림역점|서울 영등포구 도림로31길 2 1층|월~금 07:30 ~ 24:00|02-831-8372
자연드림힐링밥상 서울신길점|서울 영등포구 영등포로62길 1 삼성빌딩 2층|월~토 11:00 ~ 19:00|02-2181-7931
도즈렛커피|서울 영등포구 도신로29길 4 1층|화~토 09:00 ~ 19:00|02-847-2627
투썸플레이스 여의도롯데캐슬아이비점|서울 영등포구 국제금융로 86 1층 131호|매일 08:00 ~ 21:00|02-6954-2388
MAKON 마콘|서울 영등포구 양평로12가길 9-1 선형빌딩 1층|월~금 08:00 ~ 22:00|070-8742-9093
매머드커피 여의도S점|서울 영등포구 국제금융로2길 37 에스트레뉴 1층 107호|월~금 06:00 ~ 22:00|070-8849-4096
투썸플레이스 대림역점|서울 영등포구 도림로 135 건설빌딩 1,2층|월,화,수,목,금,일 08:00 ~ 23:00|02-6952-6977
두나미스커피 보라매점|서울 영등포구 여의대방로 137 지하1층|월,화,수,목,금,일 10:00 ~ 23:00|02-841-1069
킹카페|서울 영등포구 여의대방로 379 제일빌딩 3층 310~312호||
무자커피|서울 영등포구 양산로3길 7|영업시간 월~금 08:00 ~ 18:00|
설빙 당산점|서울 영등포구 양평로 67 한강포스빌 2층 202, 203호|매일 11:00 ~ 23:00|02-2679-3690
이디야커피 당산중앙점|서울 영등포구 당산로 159 1층|월~금 07:00 ~ 23:00|02-2677-7073
레어마카롱 여의도점|서울 영등포구 국제금융로2길 37 에스트레뉴빌딩 1층 105호|월~금 07:00 ~ 19:00|070-8869-6809
마카이커피클럽|서울 영등포구 가마산로61나길 11 1층 101호|화~금 13:00 ~ 22:00|010-8928-9098
안스허니카페|서울 영등포구 국회대로 675 1, 2층|월~금 08:00 ~ 20:00|
포엣룸|서울 영등포구 도림로141가길 4 1층|월,수,목,금,토,일 11:00 ~ 22:00|010-2523-9149
메가MGC커피 영등포전화국사거리점|서울 영등포구 국회대로 646 1층|월~금 07:30 ~ 22:30|02-2676-0656
투썸플레이스 서여의도점|서울 영등포구 국회대로70길 15-1 극동VIP빌딩 1층|월~금 07:00 ~ 22:00|02-6949-1877
탈출브라더스|서울 영등포구 영중로4길 25-1 4층|월~금 13:30 ~ 22:00|02-2676-0051
스타벅스 롯데캐슬여의도점|서울 영등포구 의사당대로 127 롯데캐슬 엠파이어 1층 104호|영업시간 월~금 07:00 ~ 18:00|1522-3232
파스쿠찌 보라매공원점|서울 영등포구 여의대방로 89 익녕빌딩 1층|매일 09:00 ~ 22:00|02-831-0121
칼리프하우스 문래점|서울 영등포구 도림로139길 2-2 1층|월,화,수,목,일 11:00 ~ 24:00|02-2636-8694
까페동향|서울 영등포구 양산로 152 1층|화~토 10:00 ~ 20:00|
향기나무책방|서울 영등포구 신풍로25가길 14|화~토 10:30 ~ 20:00|
스토리지 문래|서울 영등포구 당산로 8-6|화~토 11:00 ~ 19:00|02-6745-5329
스타벅스 타임스퀘어R점|서울 영등포구 영중로 15 지하1층|매일 10:30 ~ 22:00|1522-3232
커피빈 여의도SK증권빌딩점|서울 영등포구 국제금융로8길 31 1층 105호|월~금 06:30 ~ 22:30|02-6484-5150
메가MGC커피 영등포구청역점|서울 영등포구 당산로 130 1층|매일 08:00 ~ 23:00|02-2678-1013
할리스 여의도하나투자점|서울 영등포구 의사당대로 82 하나증권빌딩 1층|월~금 07:00 ~ 19:00|02-761-7231
필그림커피로스터스|서울 영등포구 영신로9라길 12 승진빌딩 1층|매일 10:00 ~ 19:00|02-6092-0913
메가MGC커피 당산영등점|서울 영등포구 버드나루로 119 영등빌딩 101호|매일 08:00 ~ 22:00|02-2635-0777
메가MGC커피 해군회관사거리점|서울 영등포구 여의대방로 189 1층||02-834-0919
메가MGC커피 신길힐스테이트점|서울 영등포구 신길로34길 1 1층|매일 08:00 ~ 22:00|02-847-7077
켄싱턴호텔 여의도 더뷰라운지|서울 영등포구 국회대로76길 16 14층||02-6670-7331
카페마마스 타임스퀘어점|서울 영등포구 영중로 15 타임스퀘어 4층|매일 10:30 ~ 22:00|02-2069-1461
남대문커피|서울 영등포구 국회대로 780 1층 111호|월~금 07:00 ~ 21:00|
도토리소년|서울 영등포구 대방천로 239|수~일 10:00 ~ 20:00|0507-1314-8340
스타벅스 선유도역1번출구점|서울 영등포구 양평로 128|월~금 07:00 ~ 20:00|1522-3232
커피빈 여의도신영증권별관점|서울 영등포구 국제금융로8길 6 신영증권별관빌딩 2층|월~금 07:00 ~ 22:30|02-782-1125
메가MGC커피 보라매역점|서울 영등포구 여의대방로 137 1층|월~금 08:00 ~ 22:00|02-833-1033
카페루고 여의나루점|서울 영등포구 여의동로 280 진성나루 2층||
어펜딕스 여의도본점|서울 영등포구 의사당대로 8 삼환까뮤빌딩 지하1층|월~금 07:30 ~ 21:00|02-784-6030
할리스 대림역점|서울 영등포구 도림로 140|매일 10:00 ~ 23:00|02-834-1000
메가MGC커피 양평역점|서울 영등포구 양산로 53 월드메르디앙비즈센터 1층 105호|월~금 07:30 ~ 22:00|02-2165-0022
투썸플레이스 영등포로터리점|서울 영등포구 경인로 900 더리브스타일 102동 101,102,117호|월~금 08:00 ~ 22:00|070-7623-0202
메가MGC커피 당산중앙점|서울 영등포구 당산로 214 1층|매일 08:00 ~ 22:00|02-3667-7077
네가 있어 고마워|서울 영등포구 양평로28길 33 아트리버빌 J동 1층카페 네가 있어 고마워|목,금 08:30 ~ 20:30|070-7537-1180
할리스 전경련회관점|서울 영등포구 여의대로 24 전국경제인연합회회관 지하1층 B109~111호|월~금 07:00 ~ 21:00|02-786-3485
빽다방 영등포구청역점|서울 영등포구 당산로 113 1층|월~금 07:30 ~ 22:30|02-2068-8870
스타벅스 타임스퀘어2F점|서울 영등포구 영중로 15 타임스퀘어 2층|매일 10:30 ~ 22:00|1522-3232
카페미뇽 여의도점|서울 영등포구 여의대로 108 파크원타워2 1층 101호|매일 07:00 ~ 22:00|02-3458-4027
메가MGC커피 여의중앙점|서울 영등포구 국제금융로8길 19 중앙빌딩 1층 101호|월~금 07:00 ~ 20:30|02-6956-7791
공차 영등포구청점|서울 영등포구 당산로 136|매일 10:30 ~ 21:30|02-2633-0789
카페봄봄|서울 영등포구 영신로20가길 6 2층||
이디야커피 영등포구청점|서울 영등포구 당산로 110 1층|화~금 08:00 ~ 22:30|02-2068-6055
37.5 시그니처 타임스퀘어점|서울 영등포구 영중로 15 지하1층|월~금 10:30 ~ 20:00|02-2639-4047
히시커피|서울 영등포구 당산로29길 3 1층|월~금 08:00 ~ 21:00|02-3667-2170
투썸플레이스 여의도광복회관점|서울 영등포구 국회대로62길 15 1층 1호|월~금 07:00 ~ 21:00|02-786-2388
