카페명|주소|영업시간|전화번호
인투커피|서울 관악구 난곡로 331|매일 09:30 ~ 22:00|02-6083-1170
카페프레임|서울 관악구 관악로14길 94 지하1층|목 15:00 ~ 22:00|070-8080-1214
스타벅스 신림점|서울 관악구 신림로 355-1|월~금 08:00 ~ 21:00|1522-3232
카페보니또 사당점|서울 관악구 남부순환로 2032 1층|매일 09:00 ~ 22:00|02-584-0011
넥스트에디션 신림점|서울 관악구 남부순환로 1598 지하1층|매일 10:30 ~ 24:00|02-882-3775
달다어요|서울 관악구 신림로68길 38 1층|매일 11:00 ~ 23:00|
투썸플레이스 신림역점|서울 관악구 신림로 350 서원프라자 1층|매일 08:00 ~ 22:30|02-882-7873
나에게오는길|서울 관악구 관악로14길 82 2층|매일 12:00 ~ 22:00|010-6831-0423
마티스커피 신림점|서울 관악구 신림로59길 15-6 2층|매일 12:00 ~ 23:00|02-884-6321
설빙 신림점|서울 관악구 남부순환로 1598 2층|매일 11:30 ~ 23:30|02-879-2080
투썸플레이스 신림로점|서울 관악구 신림로 328 1~3층|월,화,수,목,일 09:00 ~ 01:00|02-878-7955
스타벅스 낙성대역점|서울 관악구 남부순환로 1908 대원기업빌딩 1,2층|월~금 07:00 ~ 21:30|1522-3232
투썸플레이스 서울대입구역점|서울 관악구 관악로 157|월~금 08:00 ~ 22:00|02-882-5474
룸엘이스케이프|서울 관악구 신림로 322-4 2층||02-882-1215
프로젝트서울|서울 관악구 봉천로 518-4 4층|화~일 13:00 ~ 22:00|070-7753-5678
러브낚시카페 신림점|서울 관악구 봉천로 421 지하1층|월~금 14:00 ~ 03:00|02-883-2181
책읽는고양이|서울 관악구 은천로 109 한독빌딩 7층|화~금 13:00 ~ 22:00|02-876-5397
옐로우버터드림|서울 관악구 관악로14나길 10 2층|매일 12:00 ~ 21:00|02-876-5533
안밀|서울 관악구 남부순환로 1945 1층|매일 08:00 ~ 22:00|02-6956-8678
반조|서울 관악구 관악로12길 11 2층|수~일 11:00 ~ 22:00|02-6013-2190
오페라빈로스터스|서울 관악구 낙성대로 29 1층 101호|월~금 08:30 ~ 22:30|02-875-0066
스타벅스 봉천역|서울 관악구 남부순환로 1730 1층|월~토 07:00 ~ 21:30|1522-3232
커피빈 서울대입구역점|서울 관악구 관악로 161 2,3층|월~금 07:00 ~ 24:00|02-882-3101
할리스 신림점|서울 관악구 신림로 353-1 1,2층|매일 10:00 ~ 22:00|02-877-0019
스타벅스 서울대역|서울 관악구 남부순환로 1817|월~금 07:00 ~ 21:00|1522-3232
파스쿠찌 센트로서울대점|서울 관악구 관악로 1 서울대학교 사범대학 간이식당 111동|월~금 07:30 ~ 22:00|02-882-8497
엔제리너스 구로디지털역점|서울 관악구 시흥대로 572 1층|매일 00:00 ~ 24:00 · 휴게시간 매일 04:00 ~ 05:00|02-869-8564
시트론오피스|서울 관악구 남부순환로234길 18 2층|매일 12:00 ~ 22:00|010-8387-3905
커피버넷|서울 관악구 봉천로 595 1층|매일 08:00 ~ 23:00|070-8106-4175
도노텀블 보라매점|서울 관악구 보라매로 15-8|월~금 08:00 ~ 22:00|02-885-3377
혼자두면장판뜯어서차린개카페|서울 관악구 남부순환로 1665 3층|매일 08:30 ~ 21:30|02-887-3058
미라보|서울 관악구 봉천로 541 1층|화~금 17:00 ~ 02:00|070-4251-9117
행운당|서울 관악구 행운1길 40 신화로즈빌 1층 103호|영업시간 수~토 11:00 ~ 18:00|
스타벅스 보라매대교점|서울 관악구 보라매로3길 23 대교눈높이보라매 센터 1층|월~금 07:00 ~ 21:00|1522-3232
저스트로맨틱|서울 관악구 신림로 134 1층|화~일 11:00 ~ 21:00|
일커피|서울 관악구 쑥고개로 123 1층 102~105호|매일 07:00 ~ 22:00|02-875-3545
독특하개|서울 관악구 신림동길 23-1 뉴코리아빌딩 2층|매일 14:00 ~ 24:00|070-7655-4550
카페모리츠|서울 관악구 남부순환로 1711|월~토 10:00 ~ 21:00|010-7229-8012
카페여기|서울 관악구 호암로22길 31 1층|매일 09:00 ~ 24:00|02-882-5945
카페 아래로|서울 관악구 난곡로10길 10 1~3층|매일 10:00 ~ 22:00|
비올즈플라워카페|서울 관악구 남부순환로 1919 지하 1층|월,수,목,금,토,일 11:00 ~ 20:30|010-5207-7320
더빈마켓|서울 관악구 조원로 141 1층|화~금 08:00 ~ 21:00|
카페디저트문 사당점|서울 관악구 남부순환로 2082-29 1층|매일 07:00 ~ 24:00|
투썸플레이스 서울대역중앙점|서울 관악구 봉천로 472 103호|매일 08:30 ~ 22:00|02-876-2352
서라당|서울 관악구 신사로 120-1 1층|수~일 12:30 ~ 20:00|010-7598-9638
할리스 서울대사거리점|서울 관악구 관악로 172 2층|매일 08:00 ~ 04:00|02-877-6070
프롬카페|서울 관악구 서원길 5 1층|매일 10:00 ~ 22:00|010-4893-1772
탐앤탐스 난곡사거리점|서울 관악구 남부순환로 1474 1층|목~일 00:00 ~ 24:00|02-865-4565
플로레스타229|서울 관악구 문성로 229|월~토 11:00 ~ 22:00|02-6369-2290
메가MGC커피 서울대잔디광장점|서울 관악구 관악로 1 관악60-1동 지하1층|월~금 08:00 ~ 21:00|02-877-0656
설빙 서울사당역점|서울 관악구 과천대로 947 사당타워 2층|매일 10:30 ~ 22:30|02-3474-7150
파머스빈 서울대점|서울 관악구 신림로 85 1층|매일 09:00 ~ 02:00|070-4235-6232
리버벨|서울 관악구 남현2길 18 1층|화~일 10:00 ~ 20:00|070-8065-3096
공차 사당본점|서울 관악구 과천대로 945 2,3층|매일 08:00 ~ 22:00|02-3472-7758
카페동네|서울 관악구 남부순환로 1600-1 2~4층|매일 08:00 ~ 04:00|
크레이저커피 사당역점|서울 관악구 남현3길 71 주영빌딩 2층|매일 10:00 ~ 23:00|02-3487-7757
누아젯|서울 관악구 행운1길 4 1층 102호|화~금 10:00 ~ 20:30 · 휴게시간 화~금 15:00 ~ 17:30|0507-1398-3318
아이엠카페|서울 관악구 조원중앙로2길 132 1층|매일 09:00 ~ 21:00|02-869-3262
와우카페|서울 관악구 과천대로 939 르메이에르강남타운2차201~203호, 207호, 210호|월~토 10:00 ~ 22:00|02-523-2739
김류정카페|서울 관악구 신림동길 25 1층|매일 10:00 ~ 24:00|
설빙 서울대입구역점|서울 관악구 관악로 154 2층|매일 10:30 ~ 22:30|02-872-6716
낙타날다|서울 관악구 승방4길 32 위즈엘 타워 2층|월~금 08:30 ~ 22:00|010-2953-4009
갱커피|서울 관악구 관악로13길 7 지하1층, 1층|월~금 10:00 ~ 23:30|070-8819-0115
투썸플레이스 서울대점|서울 관악구 관악로 1 자연과학대학 500동 1층|매일 08:00 ~ 22:00|02-884-2385
히포커피 서울대점|서울 관악구 호암로24길 66 1층|매일 08:00 ~ 02:00|
카페요와|서울 관악구 남부순환로216길 24 1층 103호|매일 08:00 ~ 03:00|070-8888-8852
공부하는고양이|서울 관악구 남부순환로 1843 2층|매일 13:00 ~ 22:00|010-9266-5397
커피나무 낙성대역점|서울 관악구 봉천로 569 팬컴빌딩 1층|월~금 10:00 ~ 23:00|02-877-0210
릿커피로스터스|서울 관악구 봉천로 221-8 1, 2층|월~금 08:00 ~ 21:00|02-6407-0088
메가MGC커피 신림역점|서울 관악구 신림로 321 1층 102호||02-882-1015
카페오트르|서울 관악구 난곡로 259 2층|화~금 11:00 ~ 23:00|0507-1386-4949
씨리어스커피|서울 관악구 남현1길 23 동남빌딩 1층|화~금 09:00 ~ 22:00|02-522-8002
라우더 커피바|서울 관악구 봉천로 535 102호|월~금 12:00 ~ 22:00|010-2812-0157
777카페|서울 관악구 관악로14길 74-8 1층|매일 12:00 ~ 23:00|
할리스 신림역점|서울 관악구 신림로 313 2층|수~토 08:30 ~ 01:00|02-877-5596
NOSH|서울 관악구 조원로13길 64 1층|영업시간 수~금 09:00 ~ 17:00|02-837-5090
미플레이스|서울 관악구 관악로12길 63 건물 전체|월~금 09:00 ~ 23:00|010-7963-2611
메가MGC커피 사당역점|서울 관악구 과천대로 955 1층|월~금 08:00 ~ 23:00|02-588-0656
푀유파티세리|서울 관악구 남부순환로244가길 19 1층 201호|화~일 11:30 ~ 20:00|070-4047-4933
신림다락|서울 관악구 신림로 125 지하1층,1층|매일 11:30 ~ 22:30|
트램서울|서울 관악구 남부순환로226길 23-10 황금빌 1층 101호|매일 11:00 ~ 23:00|02-882-6350
듀레스트|서울 관악구 관악로14길 50 광명그린빌 2층|매일 12:00 ~ 22:00|02-6013-8569
스토리카페|서울 관악구 봉천로7길 33 102호|월~금 08:00 ~ 22:00|
이디야커피 사당중앙점|서울 관악구 과천대로 951 2,3층|매일 09:30 ~ 22:30|02-525-0073
달첨시루|서울 관악구 관악로12길 104 1층|수~일 12:00 ~ 21:00|010-5007-3755
입양뜰|서울 관악구 난우2길 9 은연재 2층|매일 12:00 ~ 19:00|
카페이루|서울 관악구 남부순환로272길 18|화~일 10:00 ~ 22:00|
투썸플레이스 낙성대역점|서울 관악구 남부순환로 1926 경동제약빌딩 1층|월~금 07:30 ~ 23:00|02-875-2382
카페달달스콘|서울 관악구 조원로 129 1층|매일 07:30 ~ 23:30|010-2074-7587
스타벅스 서울대입구역8번출구점|서울 관악구 남부순환로 1831 1,2층|월~금 07:00 ~ 21:30|1522-3232
쉬즈베이글 신림점|서울 관악구 신림로65길 43 1층|매일 07:00 ~ 21:30|070-7718-5590
카페로프트|서울 관악구 서림길 125 1층|월~토 08:00 ~ 23:00|02-882-1998
디저트문|서울 관악구 신림로67길 9 1층 101호|매일 00:00 ~ 24:00|
카페그날|서울 관악구 남부순환로186길 12 1층|월~토 08:00 ~ 21:00|0507-1359-1375
투썸플레이스 신림녹두거리점|서울 관악구 신림로 127 1층 103,104호|매일 08:00 ~ 23:00|
비트포비아 신림점|서울 관악구 신림로59길 9 4층|월~금 14:00 ~ 24:00|02-878-2139
제일공간|서울 관악구 관악로14길 87 2층 202호|화~토 12:00 ~ 21:30|010-5166-3599
카페인중독 신림본점|서울 관악구 봉천로6길 40 1층|매일 11:00 ~ 03:00|02-877-1238
메가MGC커피 관악구청점|서울 관악구 관악로 164 1층 111호|월~금 08:00 ~ 23:00|02-875-0888
펠리치따|서울 관악구 신림로12길 9 1층 101호|매일 07:00 ~ 21:00|02-885-5775
자상한시간|서울 관악구 중앙길 59 1층|화~토 12:00 ~ 20:00|02-877-1015
티룸 유메|서울 관악구 봉천로 533 1층|수~일 12:00 ~ 20:00|
메가MGC커피 신림역사거리점|서울 관악구 남부순환로 1617 재상빌딩 1층|월~금 08:00 ~ 23:30|02-876-2770
위베이브베이크샵|서울 관악구 남부순환로233길 16 2층|매일 11:00 ~ 22:00|02-6406-7163
왓어원더|서울 관악구 관악로12길 43 1층|월,화,수,목,일 11:00 ~ 21:00|010-5654-0901
메가MGC커피 대학점|서울 관악구 호암로26가길 2 1층|매일 08:00 ~ 22:00|02-882-0210
메가MGC커피 신림난곡점|서울 관악구 난우길 8 1층|매일 09:30 ~ 21:50|02-861-2332
메가MGC커피 낙성대역점|서울 관악구 남부순환로 1913 1층||02-875-0656
커피어반|서울 관악구 남부순환로 1879 1,2층|매일 08:00 ~ 23:00|02-886-5000
멜로우스트리트|서울 관악구 관악로14길 104 1층|매일 11:00 ~ 22:00|02-872-7222
탐앤탐스 삼모타워신림역점|서울 관악구 신원로 35 삼모타워 1층|월~금 08:00 ~ 24:00|02-871-9549
로드트립|서울 관악구 관천로12길 7 지하1층, 1층|매일 13:00 ~ 22:00|070-7627-0787
메가MGC커피 당곡역점|서울 관악구 보라매로 2 신흥빌딩 104호|매일 08:00 ~ 22:00|02-875-7577
이디야커피 서울대중앙점|서울 관악구 남부순환로216길 2 1층|월~금 07:30 ~ 01:00|02-889-3908
엔제리너스 신림역점|서울 관악구 남부순환로 1612|매일 00:00 ~ 24:00|02-889-9820
씨크스페셜티커피|서울 관악구 관악로12길 45-12|매일 11:00 ~ 23:00|
메가MGC커피 서울대입구점|서울 관악구 남부순환로 1861 덕수빌딩 1층|매일 08:00 ~ 22:00|02-878-4825
빽다방 서울대메트로빌점|서울 관악구 남부순환로 1811 신원메트로빌 1층|매일 08:00 ~ 22:00|02-875-0577
라치몬트|서울 관악구 낙성대로 4 1층|월~금 09:00 ~ 24:00|02-878-8537
페이브베이커리 서울대점|서울 관악구 서림길 127 지하1층|매일 09:00 ~ 22:00|02-888-8244
공차 신림역점|서울 관악구 남부순환로 1601|매일 10:00 ~ 22:30|02-877-1191
카페희다 서울대입구역점|서울 관악구 남부순환로224길 25 1층 1호|월~금 08:00 ~ 22:30|02-877-7633
더코드 신림점|서울 관악구 남부순환로 1596 가동 4층|월~금 14:00 ~ 23:55|02-871-2225
카페인|서울 관악구 호암로24길 48 1층|월~토 07:00 ~ 23:00|0507-1395-0122
이디야커피 봉천역점|서울 관악구 남부순환로 1725 1층|매일 08:00 ~ 22:40|02-882-2202
이디야커피 신림난곡점|서울 관악구 난곡로 197 1층|월~금 08:00 ~ 23:30|02-859-5560
빽다방 신림난곡점|서울 관악구 난곡로 178|매일 08:00 ~ 22:30|02-868-6863
파스쿠찌 서울대관정도서관점|서울 관악구 관악로 1 2,3층|월~금 07:00 ~ 21:00|02-875-8497
할리스 난곡사거리점|서울 관악구 남부순환로 1489|월~금 09:00 ~ 22:00|02-865-0012
메가MGC커피 봉천e편한세상점|서울 관악구 쑥고개로 67-1 1층||02-883-0714
백억커피 구로점|서울 관악구 시흥대로160길 12 컴펙트룸 1층|매일 00:00 ~ 24:00 · 휴게시간 화~금 03:00 ~ 08:00|02-6953-1189
파스쿠찌 신림역점|서울 관악구 남부순환로 1608 1층|화~일 08:00 ~ 02:00|02-876-0077
백억커피 봉천역점|서울 관악구 장군봉1길 24 1층 B02호|매일 08:00 ~ 24:00|
멍지트|서울 관악구 신림로64길 23 9층|매일 08:00 ~ 23:50|02-876-2202
커피나무 봉천현대시장점|서울 관악구 은천로 84 1층|매일 10:00 ~ 21:40|02-882-1171
라라브레드 서울대입구역점|서울 관악구 관악로 174 1층 1호|매일 06:30 ~ 20:00|02-6368-0516
아궁이빙수|서울 관악구 관악로14길 28 1층|화~일 10:00 ~ 23:00|
블루버드 카페|서울 관악구 은천로33길 18 1층|월~금 09:00 ~ 22:00|070-8802-4453
코지스탑 사당역점|서울 관악구 승방길 7 1층|월~토 08:00 ~ 21:00|02-6368-6024
이알로스터즈|서울 관악구 봉천로 585 101호|매일 10:00 ~ 21:00|010-4316-0585
도씨네커피 본점|서울 관악구 남부순환로 1679 2층|매일 09:00 ~ 22:00|02-886-0045
메가MGC커피 봉천역점|서울 관악구 남부순환로 1740 명당빌딩 1층|매일 08:00 ~ 21:30|02-878-8840
비건마마|서울 관악구 봉천로 457-1 1층|월~토 11:00 ~ 23:00|
카페 수베 sube|서울 관악구 신림로 317 2층|화~일 12:00 ~ 22:00|010-2158-0987
마인드멜드|서울 관악구 관악로14길 22 2층 201호|월,화,목,금,토,일 11:00 ~ 22:00|010-2565-9401
컴포즈커피 신림1호점|서울 관악구 남부순환로 1590 1층||070-8778-7257
칠하나둘|서울 관악구 남부순환로 1767 1층 102호|월~금 09:00 ~ 20:00|010-2291-7712
메가MGC커피 서울대입구역점|서울 관악구 관악로 195 관악위버폴리스 B동 1층 115호|매일 10:00 ~ 21:00|02-871-9001
카페in하루|서울 관악구 신림로65길 14 1층|월~토 12:00 ~ 07:00|02-888-0816
핀프릭|서울 관악구 남부순환로234길 34 2층|수,목요일|
몽캣|서울 관악구 보라매로 14-3 1층|매일 00:00 ~ 24:00|
팃빗|서울 관악구 관악로14가길 6 2층|화~일 12:00 ~ 22:00|0507-1402-4719
커피어반|서울 관악구 신림로59길 11 2,3층|월~금 11:00 ~ 01:00|
폴바셋 롯데백화점관악점|서울 관악구 봉천로 209 1층 108호|월~금 10:30 ~ 20:00|02-3289-8172
빽다방 보라매타운점|서울 관악구 보라매로5가길 7 1층 105호|매일 08:00 ~ 21:30|02-832-9706
티파니블루|서울 관악구 남부순환로214길 25 1층|매일 09:30 ~ 05:00|02-877-9798
디저트공방|서울 관악구 신림로 221-4 1층|매일 08:00 ~ 24:00|02-888-0999
빽다방 신림역1호점|서울 관악구 남부순환로 1592 1층|월,화,수,목,금,일 09:00 ~ 21:45|02-887-8833
차연|서울 관악구 호암로26길 71 2층|월~금 12:00 ~ 21:00|02-883-3479
메가MGC커피 신림녹두거리점|서울 관악구 대학6길 2 1층|월~금 08:00 ~ 23:00|02-877-7922
더로스터59|서울 관악구 관악로 1 서울대학교 59-1동 2층|월~금 08:00 ~ 20:00|
당신의달|서울 관악구 청림2길 31-17 1층|월,화,목,금,토,일 10:00 ~ 21:30|010-8729-1499
아망|서울 관악구 남부순환로228길 69|월,화,목,금,토,일 12:00 ~ 21:00|070-7543-4287
빽다방 신림대학점|서울 관악구 신림로23길 21 1층|월~토 07:30 ~ 23:00|
가유카페 신림점|서울 관악구 신림동7길 33 1층 101호|월~금 10:00 ~ 22:30|02-877-0966
빽다방 신림역2호점|서울 관악구 신림로 324 1층|매일 09:30 ~ 23:00|
마작카페|서울 관악구 관악로 146 3층||
파티이머지|서울 관악구 남부순환로 1881|영업시간 수~일 13:00 ~ 18:00|
디저트39 신림역점|서울 관악구 신원로 39 1층|매일 11:00 ~ 23:00|02-6105-0003
이디야커피 청룡중앙점|서울 관악구 쑥고개로 80 제이빌딩 1층|매일 08:00 ~ 22:30|02-875-4860
엔제리너스 대학동점|서울 관악구 호암로26길 40|매일 08:00 ~ 24:00|02-875-1008
이디야커피 신대방역점|서울 관악구 난곡로 368 2층|매일 09:00 ~ 23:00|02-868-5521
메가MGC커피 신대방역점|서울 관악구 난곡로 367 경신빌딩 1층||02-838-8133
캐치카페 서울대|서울 관악구 관악로 165 홍빌딩 9층|월~금 12:00 ~ 22:00|070-8860-7765
컴포즈커피 관악당곡점|서울 관악구 봉천로 227 1층 105호|매일 07:30 ~ 23:30|02-875-0228
반지더하기 신림점|서울 관악구 남부순환로176길 10 3층|월~금 13:00 ~ 21:30|02-878-9173
컴포즈커피 관악구청점|서울 관악구 관악로12길 5 1층|매일 09:00 ~ 20:20|070-7622-7163
메가MGC커피 난곡우체국점|서울 관악구 난곡로 268 1층|매일 08:00 ~ 22:00|02-866-0605
이디야커피 신림역점|서울 관악구 신림로 312 1층|월~금 07:30 ~ 23:00|02-882-8520
에르디 서울대점|서울 관악구 관악로12길 113 대원빌딩 1층|매일 11:00 ~ 21:00|0507-1336-6851
더랩 서울대학교사범대점|서울 관악구 관악로 1 기초사범교육협력센터 1층|월~금 08:00 ~ 20:00|
젠틀슬로프|서울 관악구 쑥고개로 61 1층|목요일|070-8648-1130
미스터힐링 신림포도몰점|서울 관악구 신림로 330 11층||02-871-6314
이디야커피 관악구청점|서울 관악구 관악로 164 대우디오슈페리움1단지 1층|매일 09:00 ~ 23:00|02-3285-7884
네이밍카페 커피고|서울 관악구 난곡로 317 1, 2층|매일 07:00 ~ 02:00|02-855-4573
갤러리카페 비찰|서울 관악구 신원로 10 남영빌딩 2층|1/18(목)|010-5665-0587
디저트39 보라매점|서울 관악구 봉천로7길 41 1층|월~금 07:30 ~ 22:40|02-878-9939
읍천리382 신림점|서울 관악구 관천로20길 49 1층|수~일 10:00 ~ 24:00|02-888-8887
구슬케이크|서울 관악구 남부순환로230길 55 1층 102호|화~토 12:00 ~ 20:00|010-8950-4887
사주타로반야원|서울 관악구 신림로 344 SK허브그린 1층 106,113호|매일 11:30 ~ 20:30|010-2669-0181
카페가온길 서울대입구역점|서울 관악구 남부순환로 1869-6 1층 101호|매일 10:00 ~ 23:00|02-6081-5859
북덕방|서울 관악구 봉천로 544-1 2층||0507-1346-7236
블루포트 서울대점|서울 관악구 관악로 1 916동 지하1층|월~금 08:00 ~ 22:00|02-465-1121
피움|서울 관악구 남부순환로 1678 1층|매일 10:00 ~ 22:00|010-9044-0096
메가MGC커피 현대시장점|서울 관악구 은천로 113 한조빌딩 1층|월~금 08:00 ~ 21:00|02-882-9140
온더레이크|서울 관악구 봉천로 488 서호빌딩 1층 101호|월~금 10:00 ~ 22:00|070-4833-4166
이디야커피 낙성대역점|서울 관악구 남부순환로 1915 1층|월~금 10:00 ~ 22:30|02-2611-2656
슬리핑피쉬 샤로수점|서울 관악구 관악로12길 45-9 1층|월~토 11:00 ~ 22:00|010-9475-2400
엘리14|서울 관악구 낙성대역14길 3|매일 10:00 ~ 22:00|
그릭데이 서울대점|서울 관악구 관악로 168 대우디오슈페리움2단지 104호|매일 11:00 ~ 21:00|
이팔길칠공|서울 관악구 관악로28길 70 1층|매일 08:00 ~ 23:00|070-8870-2870
커먼|서울 관악구 봉천로 449 1층 common|월~목 11:00 ~ 20:00|070-4032-3689
이디야커피 난곡사거리점|서울 관악구 남부순환로 1444 1층|매일 08:00 ~ 23:00|02-865-5988
빽다방 관악구청점|서울 관악구 관악로 155 1층|매일 08:00 ~ 22:00|02-877-6966
커스텀커피 봉천e편한세상점|서울 관악구 참숯1길 14 1층 101호|월~토 08:30 ~ 20:00|070-8100-7860
디프커피|서울 관악구 솔밭로 10|화~일 11:00 ~ 21:00|
다온죽카페 서울대역본점|서울 관악구 관악로 244 2층 202호|매일 09:00 ~ 23:00|02-878-0999
에버그릭 봉천점|서울 관악구 남부순환로 1677-6 1층|매일 11:00 ~ 21:00|070-7782-1114
컵넛 서울대입구역점|서울 관악구 관악로 195 1층 102호|매일 09:00 ~ 21:00|070-7778-5886
공차 서울대입구역점|서울 관악구 관악로 164 1층 114호|매일 10:00 ~ 22:30|02-877-2650
카페앤밀치포리|서울 관악구 호암로24길 17 아츠스테이신림 1,2층|매일 09:30 ~ 22:30|02-877-1667
메가MGC커피 난곡신사시장점|서울 관악구 조원로 136 1층|월,화,수,목,일 08:00 ~ 22:00|02-838-8111
카페샤라라|서울 관악구 남부순환로214길 40 테란타워 1층|수,목요일|070-4194-0771
공차 낙성대역점|서울 관악구 남부순환로 1907 1층|매일 09:30 ~ 22:30|02-877-8030
앙뿌|서울 관악구 관악로14가길 6 1층 101호|목~일 12:30 ~ 21:00|010-4742-2512
치키차카초코 관악신림점|서울 관악구 남부순환로 1545 1층|화~일 10:00 ~ 23:00|010-7793-4793
이디야커피 녹두거리점|서울 관악구 신림로 91 1층|월~금 08:00 ~ 01:00|02-882-3618
리멤버미|서울 관악구 관악로14길 70 효림빌딩 4층 401호|매일 12:00 ~ 22:00|02-876-1253
블루샥 구로디지털점|서울 관악구 시흥대로 566 1층 104호|매일 08:00 ~ 20:00|02-851-1002
레인드랍커피|서울 관악구 신림로 323 신광빌딩 1층|매일 08:00 ~ 23:00|02-886-3145
쪼꼬망댕|서울 관악구 봉천로27길 62 쌍용빌딩 6층|월~금 08:00 ~ 20:00|010-8306-0855
츄러스1500 봉천점|서울 관악구 봉천로 391 두산아파트 상가1동 1층 108호|매일 11:00 ~ 24:00|070-7585-0000
여기는카페다|서울 관악구 남부순환로218길 1|월~금 08:00 ~ 24:00|
온더문|서울 관악구 봉천로 507-30|월~금 10:00 ~ 23:00|0507-1322-4475
카페 이비자|서울 관악구 남부순환로 1690 2층|매일 08:00 ~ 22:00|
셀레네카페|서울 관악구 봉천로20길 47 엠오피스텔 1층 101호|월,수,목,금 11:00 ~ 20:00|010-7937-0972
퍼피앤커피|서울 관악구 신원로 40-16 지하1층|월,화,목,금,토,일 12:00 ~ 21:00|02-883-1143
세상과연애하기|서울 관악구 관악로14길 14 2층|매일 13:00 ~ 01:00|02-887-2621
애니앤바니|서울 관악구 시흥대로 560 2층||02-859-5702
모쿠816카페|서울 관악구 청룡5길 3|매일 10:00 ~ 05:00|070-4735-0555
빽다방 신대방역점|서울 관악구 난곡로 363 1층|월~토 10:00 ~ 20:00|02-851-5975
데이즈라이크디스|서울 관악구 시흥대로160길 19 헤렌빌리지 102동 1층 101호|영업시간 월~금 07:00 ~ 16:00|010-2594-9529
메가MGC커피 봉일시장점|서울 관악구 은천로 37 정암빌딩 1층|매일 08:00 ~ 22:00|02-876-8090
두냉심열|서울 관악구 인헌길 30 1층 103호|매일 08:30 ~ 21:00|02-883-8676
르네드|서울 관악구 인헌길 61 1층|월,수,목,금,토,일 10:00 ~ 21:00|010-7775-1457
빽다방 봉천역점|서울 관악구 남부순환로 1729|월~금 07:00 ~ 23:00|02-882-5585
크래프티|서울 관악구 낙성대로 24 2층|월,화,수,목,금요일|
언사이드 커피로스터스|서울 관악구 난곡로75길 11 1층|화~목 07:30 ~ 20:00|
컴포즈커피 신림중앙점|서울 관악구 신림로 359 1층||02-877-7577
공간제과|서울 관악구 신림로 306 B동 1층|화~토 12:00 ~ 21:00|0507-1317-7833
미유커피|서울 관악구 남부순환로216길 41 파크빌 1층|매일 12:00 ~ 22:00|
